Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
6/20/2024,LN06/24-093,Nhập kho gia công cho Lucky Star,,,THACAPER550086080605PR09,"Vải cuộn PP, K55cm, sọc màu PR09 (Đen-Vàng-Đỏ-Xanh Ngọc), MĐ: 8.6x8, TL: 60.5g/mét.",M,0.06004,KG,9000,540.4
6/20/2024,LN06/24-093,Nhập kho gia công cho Lucky Star,,,THACAPER550086080605PR08,"Vải cuộn PP, K55cm, sọc màu PR08 (Đen-Vàng-Đỏ-Dương), MĐ: 8.6x8.0, 60.5g/mét.",M,0.05866,KG,27000,1583.7
6/26/2024,LN06/24-119,Nhập kho gia công cho Lucky Star,,,THACAPER550086080605PR08,"Vải cuộn PP, K55cm, sọc màu PR08 (Đen-Vàng-Đỏ-Dương), MĐ: 8.6x8.0, 60.5g/mét.",M,0.05827,KG,4500,262.2
6/26/2024,LN06/24-120,Nhập kho gia công cho Lucky Star,,,THACAPER550086080605PR08,"Vải cuộn PP, K55cm, sọc màu PR08 (Đen-Vàng-Đỏ-Dương), MĐ: 8.6x8.0, 60.5g/mét.",M,0.05827,KG,4500,262.2
6/27/2024,LN06/24-121,Nhập kho gia công cho Lucky Star,,,THACAPER550086080605PR08,"Vải cuộn PP, K55cm, sọc màu PR08 (Đen-Vàng-Đỏ-Dương), MĐ: 8.6x8.0, 60.5g/mét.",M,0.05993,KG,9000,539.4
6/14/2024,LN06/24-057,Nhập kho gia công cho Lucky Star,,,THACAPER550086080605PR07,"Vải cuộn PP, K55cm, sọc màu PR07 (Đen-Vàng-Đỏ-Dương), MĐ: 8.6x8.0, 60.5g/mét.",M,0.05916,KG,31500,1863.4
6/12/2024,LN06/24-051,Nhập kho gia công cho Lucky Star,,,THACAPER550080080055PR06,"Vải cuộn PP, K55.0cm, trắng đục, MĐ: 8.0x8.0, 55.0g/m (PR06).",M,0.05492,KG,30580,1679.5
6/12/2024,LN06/24-052,Nhập kho gia công cho Lucky Star,,,THACAPER550080080055PR06,"Vải cuộn PP, K55.0cm, trắng đục, MĐ: 8.0x8.0, 55.0g/m (PR06).",M,0.05474,KG,53811,2945.8
6/20/2024,LN06/24-092,Nhập kho gia công cho Lucky Star,,,THACAPER450086080495PR16,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-XD-TĐ), MĐ: 8.6x8, TL: 49.5g/mét.",M,0.04917,KG,9000,442.5
6/20/2024,LN06/24-093,Nhập kho gia công cho Lucky Star,,,THACAPER450086080495PR17,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-XD-TĐ), MĐ: 8.6x8, TL: 49.5g/mét.",M,0.04933,KG,9000,444
6/26/2024,LN06/24-120,Nhập kho gia công cho Lucky Star,,,THACAPER450086080495PR17,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-XD-TĐ), MĐ: 8.6x8, TL: 49.5g/mét.",M,0.04856,KG,4500,218.5
6/27/2024,LN06/24-121,Nhập kho gia công cho Lucky Star,,,THACAPER450086080495PR17,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-XD-TĐ), MĐ: 8.6x8, TL: 49.5g/mét.",M,0.049,KG,9000,441
6/12/2024,LN06/24-051,Nhập kho gia công cho Lucky Star,,,THACAPER450086080495PR19,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-XD-Ngọc), MĐ: 8.6x8, TL: 49.5g/mét.",M,0.04827,KG,16015,773
6/12/2024,LN06/24-051,Nhập kho gia công cho Lucky Star,,,THACAPER450086080495PR21,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-XD), MĐ: 8.6x8, TL: 49.5g/mét.",M,0.049,KG,9000,441
6/20/2024,LN06/24-092,Nhập kho gia công cho Lucky Star,,,THACAPER450086080495PR18,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-Ngọc-TĐ), MĐ: 8.6x8, TL: 49.5g/mét.",M,0.04772,KG,9000,429.5
6/20/2024,LN06/24-093,Nhập kho gia công cho Lucky Star,,,THACAPER450086080495PR18,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-Ngọc-TĐ), MĐ: 8.6x8, TL: 49.5g/mét.",M,0.04811,KG,4500,216.5
6/26/2024,LN06/24-120,Nhập kho gia công cho Lucky Star,,,THACAPER450086080495PR18,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-Ngọc-TĐ), MĐ: 8.6x8, TL: 49.5g/mét.",M,0.04767,KG,4500,214.5
6/12/2024,LN06/24-051,Nhập kho gia công cho Lucky Star,,,THACAPER450086080495PR20,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-Ngọc), MĐ: 8.6x8, TL: 49.5g/mét.",M,0.0483,KG,13500,652
6/3/2024,LN06/24-001,Nhập kho gia công cho Lucky Star,,,THACAPER560086080069VA00,"Vải cuộn PP màu vàng, K56.0cm; MĐ: 8.6x8.0; TL: 69.44g/mét.",M,0.06647,KG,24500,1628.4
6/12/2024,LN06/24-051,Nhập kho gia công cho Lucky Star,,,THACAPER560086080069VA00,"Vải cuộn PP màu vàng, K56.0cm; MĐ: 8.6x8.0; TL: 69.44g/mét.",M,0.06738,KG,21000,1415
6/12/2024,LN06/24-052,Nhập kho gia công cho Lucky Star,,,THACAPER560086080069VA00,"Vải cuộn PP màu vàng, K56.0cm; MĐ: 8.6x8.0; TL: 69.44g/mét.",M,0.06779,KG,31500,2135.3
6/14/2024,LN06/24-057,Nhập kho gia công cho Lucky Star,,,THACAPER560086080069VA00,"Vải cuộn PP màu vàng, K56.0cm; MĐ: 8.6x8.0; TL: 69.44g/mét.",M,0.06891,KG,7000,482.4
6/26/2024,LN06/24-119,Nhập kho gia công cho Lucky Star,,,THACAPER560086080069VA00,"Vải cuộn PP màu vàng, K56.0cm; MĐ: 8.6x8.0; TL: 69.44g/mét.",M,0.06913,KG,10214,706.1
6/27/2024,LN06/24-121,Nhập kho gia công cho Lucky Star,,,THACAPER560086080069VA00,"Vải cuộn PP màu vàng, K56.0cm; MĐ: 8.6x8.0; TL: 69.44g/mét.",M,0.0692,KG,21000,1453.2
6/4/2024,LN06/24-005,Vật tư thay thế sửa chữa máy sợi LOHIA3 (PO TẠM NHẬP VÌ TSKT CHƯA CHỐT ĐƯỢC) CÂY PHI 15.7*250/230V-1.2KW PO05/24-104.,PR24/05-082,PO05/24-104,0902210520000000,Ty điện trở nhiệt phi 15.7 x 240mm - 230V - 1800W .( dây dài ra 500mm có bọc ống gân inox ),CAI,1,CAI,4,4
6/20/2024,LN06/24-094,Vật tư sửa chữa MMTB phục vụ sản xuất. PO06/24-037/056/064.,PR24/06-028,PO06/24-037,0902210570000000,Ty điện trở nhiệt phi 15.7 x 220mm - 230V - 1200W .( dây dài ra 500mm có bọc ống gân inox ),CAI,1,CAI,8,8
5/21/2024,LN05/24-070,Vật tư sử dụng dự phòng thay thế sửa chữa máy móc thiết bị phục vụ sản xuất. PO05/24-020/035.,PR24/05-028,PO05/24-035,10ZIP-4P007-01-0000,"Túi tài liệu Ziplock PE, W x L = 22cm x 34cm, TL: 18g/cái.",Cái,0.018,KG,2778,50
6/26/2024,LN06/24-114,"NHẬN GIA CÔNG HIỆP PHƯỚC
SO2403-0017",,,10ZIP-4P003-01-0002,"Túi tài liệu Ziplock PE, W x L = 22cm x 32cm, TL: 12.6g/cái.",Cái,0.0126,KG,40,0.504
4/5/2024,LN04/24-027,Bao lồng KCP PO03/24-051/083.,PR24/03-042,PO03/24-051,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,6600,330
4/5/2024,LN04/24-027,Bao lồng KCP PO03/24-051/083.,PR24/03-081,PO03/24-083,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,8400,420
4/5/2024,LN04/24-029,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083.,PR24/03-081,PO03/24-083,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,29000,1450
4/9/2024,LN04/24-031,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083.,PR24/03-081,PO03/24-083,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,22000,1100
4/9/2024,LN04/24-032,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083,PR24/03-081,PO03/24-083,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,24000,1200
4/9/2024,LN04/24-033,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083,PR24/03-081,PO03/24-083,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,33600,1680
4/9/2024,LN04/24-034,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083,PR24/03-081,PO03/24-083,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,11200,560
4/9/2024,LN04/24-038,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083.,PR24/03-081,PO03/24-083,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,12000,600
4/9/2024,LN04/24-045,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083.,PR24/03-081,PO03/24-083,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,22400,1120
4/10/2024,LN04/24-048,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/245-083.,PR24/03-081,PO03/24-083,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,15572,778.6
4/11/2024,LN04/24-054,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083 ĐỀ NGHỊ NK THEO SL THỰC NHẬN: 28.600 CÁI.,PR24/03-081,PO03/24-083,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,21828,1091.4
5/24/2024,LN05/24-084,Túi lồng KCP + Dongwon PO05/24-064. ĐỀ NGHỊ NK THEO SỐ LƯỢNG THỰC NHẬN 5600 CÁI/280KG.,PR24/05-053,PO05/24-065,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,5000,250
6/10/2024,LN06/24-030,Tem bao Jumbo; KT: 12.0x14.0cm (THỜI GIAN BẮT ĐẦU GIAO HÀNG VÀO NGÀY 08/06/2024. KẾT THÚC GIAO HÀNG VÀO NGÀY 14/06/2024) PO06/24-009.,PR24/06-006,PO06/24-009,BAO-048075G19LDPE.DW,"Túi LDPE, K48.0x75.0LL(+1.0/-0), TL: 19.0g/cái(+/-1.0).",CAI,0.019,KG,50000,950
6/11/2024,LN06/24-038,Tem bao Jumbo; KT: 12.0x14.0cm (THỜI GIAN BẮT ĐẦU GIAO HÀNG VÀO NGÀY 08/06/2024. KẾT THÚC GIAO HÀNG VÀO NGÀY 14/06/2024) PO06/24-009.,PR24/06-006,PO06/24-009,BAO-048075G19LDPE.DW,"Túi LDPE, K48.0x75.0LL(+1.0/-0), TL: 19.0g/cái(+/-1.0).",CAI,0.019,KG,54000,1026
6/13/2024,LN06/24-054,Tem bao Jumbo; KT: 12.0x14.0cm (THỜI GIAN BẮT ĐẦU GIAO HÀNG VÀO NGÀY 08/06/2024. KẾT THÚC GIAO HÀNG VÀO NGÀY 14/06/2024) PO06/24-009. ĐN NK THEO SL THỰC NHẬN BAO LDPE: 20.000 CÁI.,PR24/06-006,PO06/24-009,BAO-048075G19LDPE.DW,"Túi LDPE, K48.0x75.0LL(+1.0/-0), TL: 19.0g/cái(+/-1.0).",CAI,0.019,KG,16000,304
6/20/2024,LN06/24-089,HAT-MVCA-2014 HAT-EMPP-MF HAT-EMH77197 HAT-EMPE0033K HAT-TACKS-JB HAT-UV881C BAO-048075G13HDPE.DW BAO-048075G19LDPE.DW PO06/24-051 ĐN NK THEO SL THỰC NHẬN: 1396.5 KG/73.500 CÁI.,PR24/06-044,PO06/24-051,BAO-048075G19LDPE.DW,"Túi LDPE, K48.0x75.0LL(+1.0/-0), TL: 19.0g/cái(+/-1.0).",CAI,0.019,KG,70000,1330
4/9/2024,LN04/24-038,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083.,PR24/03-081,PO03/24-083,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,18500,351.5
4/10/2024,LN04/24-048,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/245-083.,PR24/03-081,PO03/24-083,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,28000,532
4/13/2024,LN04/24-062,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083,PR24/03-081,PO03/24-083,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,50000,950
4/13/2024,LN04/24-064,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083.,PR24/03-081,PO03/24-083,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,73000,1387
4/23/2024,LN04/24-075,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083.,PR24/03-081,PO03/24-083,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,15900,302.1
4/23/2024,LN04/24-076,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083.,PR24/03-081,PO03/24-083,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,50000,950
4/23/2024,LN04/24-077,SO2403-0061 - KCP + SLCL SO Tổng SO2403-0061 - KCP + SLCL SO Tổng MF4X - Tồn kho SO2403-0058 - HARVEST PADI III. (NGÀY GIAO HÀNG BẮT ĐẦU TỪ NGÀY 01/04/2024 VÀ KẾT THÚC VÀO NGÀY 09/04/2024) PO03/24-083,PR24/03-081,PO03/24-083,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,72000,1368
6/10/2024,LN06/24-030,Tem bao Jumbo; KT: 12.0x14.0cm (THỜI GIAN BẮT ĐẦU GIAO HÀNG VÀO NGÀY 08/06/2024. KẾT THÚC GIAO HÀNG VÀO NGÀY 14/06/2024) PO06/24-009.,PR24/06-006,PO06/24-009,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,42000,546
6/11/2024,LN06/24-038,Tem bao Jumbo; KT: 12.0x14.0cm (THỜI GIAN BẮT ĐẦU GIAO HÀNG VÀO NGÀY 08/06/2024. KẾT THÚC GIAO HÀNG VÀO NGÀY 14/06/2024) PO06/24-009.,PR24/06-006,PO06/24-009,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,71400,928.2
6/13/2024,LN06/24-054,Tem bao Jumbo; KT: 12.0x14.0cm (THỜI GIAN BẮT ĐẦU GIAO HÀNG VÀO NGÀY 08/06/2024. KẾT THÚC GIAO HÀNG VÀO NGÀY 14/06/2024) PO06/24-009. ĐN NK THEO SL THỰC NHẬN BAO LDPE: 20.000 CÁI.,PR24/06-006,PO06/24-009,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,60900,791.7
6/14/2024,LN06/24-059,Tem bao Jumbo; KT: 12.0x14.0cm (THỜI GIAN BẮT ĐẦU GIAO HÀNG VÀO NGÀY 08/06/2024. KẾT THÚC GIAO HÀNG VÀO NGÀY 14/06/2024) PO06/24-009.,PR24/06-006,PO06/24-009,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,52500,682.5
6/17/2024,LN06/24-067,Tem bao Jumbo; KT: 12.0x14.0cm (THỜI GIAN BẮT ĐẦU GIAO HÀNG VÀO NGÀY 08/06/2024. KẾT THÚC GIAO HÀNG VÀO NGÀY 14/06/2024) PO06/24-009.,PR24/06-006,PO06/24-009,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,63700,828.1
6/19/2024,LN06/24-082,Tem bao Jumbo; KT: 12.0x14.0cm (THỜI GIAN BẮT ĐẦU GIAO HÀNG VÀO NGÀY 08/06/2024. KẾT THÚC GIAO HÀNG VÀO NGÀY 14/06/2024)  PO06/24-009/051.,PR24/06-006,PO06/24-009,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,9500,123.5
6/19/2024,LN06/24-082,Tem bao Jumbo; KT: 12.0x14.0cm (THỜI GIAN BẮT ĐẦU GIAO HÀNG VÀO NGÀY 08/06/2024. KẾT THÚC GIAO HÀNG VÀO NGÀY 14/06/2024)  PO06/24-009/051.,PR24/06-044,PO06/24-051,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,21300,276.9
6/21/2024,LN06/24-099,HAT-MVCA-2014 HAT-EMPP-MF HAT-EMH77197 HAT-EMPE0033K HAT-TACKS-JB HAT-UV881C BAO-048075G13HDPE.DW BAO-048075G19LDPE.DW PO06/24-051.,PR24/06-044,PO06/24-051,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,46900,609.7
6/24/2024,LN06/24-105,HAT-MVCA-2014 HAT-EMPP-MF HAT-EMH77197 HAT-EMPE0033K HAT-TACKS-JB HAT-UV881C BAO-048075G13HDPE.DW BAO-048075G19LDPE.DW PO06/24-051.,PR24/06-044,PO06/24-051,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,31500,409.5
6/26/2024,LN06/24-115,HAT-MVCA-2014 HAT-EMPP-MF HAT-EMH77197 HAT-EMPE0033K HAT-TACKS-JB HAT-UV881C BAO-048075G13HDPE.DW BAO-048075G19LDPE.DW PO06/24-051,PR24/06-044,PO06/24-051,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,61600,800.8
6/27/2024,LN06/24-123,HAT-MVCA-2014 HAT-EMPP-MF HAT-EMH77197 HAT-EMPE0033K HAT-TACKS-JB HAT-UV881C BAO-048075G13HDPE.DW BAO-048075G19LDPE.DW PO06/24-051.,PR24/06-044,PO06/24-051,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,63700,828.1
6/29/2024,LN06/24-127,HAT-MVCA-2014 HAT-EMPP-MF HAT-EMH77197 HAT-EMPE0033K HAT-TACKS-JB HAT-UV881C BAO-048075G13HDPE.DW BAO-048075G19LDPE.DW PO06/24-051. ĐN NK THEO SỐ THỰC NHẬN: 30.100 CÁI.,PR24/06-044,PO06/24-051,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,26000,338
5/14/2024,LN05/24-036,DÂY CỘT BAO Hạt nhựa PP kéo sợi - T03 PO03/24-012/067/081 VÀ PO04/24-045/054.,PR24/03-071,PO03/24-067,0902206510000000,Tụ điện DC 22UF 400V,CAI,1,CAI,50,50
5/27/2024,LN05/24-087,Bao lồng KCP PO03/24-052 VÀ PO05/24-044/073.,PR24/05-035,PO05/24-044,0902210440000000,Tụ điện DC- 2200uf -50V,CAI,1,CAI,20,20
5/14/2024,LN05/24-035,Vật tư sửa chữa máy móc thiết bị phục vụ sản xuất. PO05/24-008.,PR24/05-008,PO05/24-008,0902210350000000,Tụ điện DC - 35V - 330uf,CAI,1,CAI,20,20
5/14/2024,LN05/24-035,Vật tư sửa chữa máy móc thiết bị phục vụ sản xuất. PO05/24-008.,PR24/05-008,PO05/24-008,0902210360000000,Tụ điện DC - 35V - 220uf,CAI,1,CAI,20,20
