Đơn hàng,KHSX,Khách hàng,Mã hàng,Tên hàng,Note,BOM,Loại hàng,Ngày giao,Tỉ lệ,Số lượng 1,Số lượng 2
SO2312-0035,MP23/12-037,HANWA CO.. LTD,MANH084143G212TDHAW.HK6L,"Manh PP-In, tráng ngoài (bóng), trắng đục, K84x143cm, TL: 212.14g/cái, MK:  200Ø x 90° 7PCS. [***Code: HK6(L)]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.216,5000,1080
SO2312-0035,MP23/12-037,HANWA CO.. LTD,MANH084143G211TDHAW,"Manh PP, tráng ngoài (bóng), trắng đục, K84x143cm, cắt thẳng dài 143cm, TL: 211.64g/cái.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.216,5000,1080
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THATRHAW840100110148TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K84cm, MĐ: 10x11, TL: 148g/m.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.216,5000,1080
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THACAHAW840100110117TRDU,"Cuộn PP, trắng đục, K84cm, MĐ: 10x11, TL: 117.5g/m. [30TC]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.216,5000,1080
SO2312-0035,MP23/12-037,HANWA CO.. LTD,SOI-HV14,"Sợi PP, trắng đục, 730D, 2.55mm. [Non-Recycled]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.216,5000,1080
SO2312-0035,MP23/12-037,HANWA CO.. LTD,0119111008014000,"HK5(S) Bao TP-PP, trắng đục, tráng ngoài, K68x126PB, TL: 158g/cái, MK: 150Ø x 45° 15PCS.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,10000,1580
SO2312-0035,MP23/12-037,HANWA CO.. LTD,COB068126G156TDHAW.HK5S,"[Cột bao] Bao PP-In, tráng ngoài (bóng), trắng đục, K68x126cm(PB), TL: 156.08g/cái, MK: 150Ø x 45° 15PC. [ HK5(S)] [25 cái/tép gấp 4, đáy và miệng vào trong, MK ra ngoài, cột dây màu trắng 2 đầu; 1 bó gồm 4 tép cho vào bao PP trắng, cột miệng]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,10000,1580
SO2312-0035,MP23/12-037,HANWA CO.. LTD,INB068126G156TDHAW.HK5S,"Bao PP-In, tráng ngoài (bóng), trắng đục, K68x126cm(PB), TL: 156.08g/cái, MK: 150Ø x 45° 15PC. [***Code: HK5(S)]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,10000,1580
SO2312-0035,MP23/12-037,HANWA CO.. LTD,CMA068126G155TDHAW,"Bao PP, tráng ngoài (bóng), trắng đục, K68x126cm (PB), cắt thẳng dài 129cm, gấp đáy 1 lần may 2 đường PP900D trắng, TL: 155.58g/cái.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,10000,1580
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THATRHAW680100110120TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K68cm, MĐ: 10x11, TL: 120g/m.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,10000,1580
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THACAHAW680100110095TRDU,"Cuộn PP, trắng đục, K68cm, MĐ: 10x11, TL: 95.5g/m. [30TC]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,10000,1580
SO2312-0035,MP23/12-037,HANWA CO.. LTD,SOI-HV14,"Sợi PP, trắng đục, 730D, 2.55mm. [Non-Recycled]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,10000,1580
SO2312-0035,MP23/12-037,HANWA CO.. LTD,0119111008013000,"HK4(S) Bao TP-PP, trắng đục, tráng ngoài, K68x126PB, TL: 158g/cái, MK: 150Ø x 90° 10PCS.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,25000,3950
SO2312-0035,MP23/12-037,HANWA CO.. LTD,COB068126G156TDHAW.HK4S,"[Cột bao] Bao PP-In, tráng ngoài (bóng), trắng đục, K68x126cm(PB), TL: 156.08g/cái, MK: 150Ø x 90° 10PCS. [***Code: HK4(S)] [25 cái/tép gấp 4, đáy và miệng vào trong, MK ra ngoài, cột dây trắng 2 đầu; 1 bó gồm 4 tép cho vào bao PP trắng, cột miệng]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,25000,3950
SO2312-0035,MP23/12-037,HANWA CO.. LTD,INB068126G156TDHAW.HK4S,"Bao PP-In, tráng ngoài (bóng), trắng đục, K68x126cm(PB), TL: 156.08g/cái, MK: 150Ø x 90° 10PCS. [***Code: HK4(S)]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,25000,3950
SO2312-0035,MP23/12-037,HANWA CO.. LTD,CMA068126G155TDHAW,"Bao PP, tráng ngoài (bóng), trắng đục, K68x126cm (PB), cắt thẳng dài 129cm, gấp đáy 1 lần may 2 đường PP900D trắng, TL: 155.58g/cái.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,25000,3950
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THATRHAW680100110120TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K68cm, MĐ: 10x11, TL: 120g/m.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,25000,3950
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THACAHAW680100110095TRDU,"Cuộn PP, trắng đục, K68cm, MĐ: 10x11, TL: 95.5g/m. [30TC]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,25000,3950
SO2312-0035,MP23/12-037,HANWA CO.. LTD,SOI-HV14,"Sợi PP, trắng đục, 730D, 2.55mm. [Non-Recycled]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.158,25000,3950
SO2312-0035,MP23/12-037,HANWA CO.. LTD,0119111009015000,"HK1(S) Bao TP-PP, trắng đục, tráng ngoài, K73x126PB, TL: 170g/cái, MK: 100Ø x 90° 30PCS.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,15000,2550
SO2312-0035,MP23/12-037,HANWA CO.. LTD,COB073126G167TDHAW.HK1S,"[Cột bao] Bao PP-In, tráng ngoài (bóng), trắng đục, K73x126cm(PB), TL: 167.74g/cái, MK: 100Ø x 90° 30PCS. [HK1(S)] [[25 cái/tép gấp 4, đáy và miệng vào trong, MK ra ngoài, cột dây màu trắng 2 đầu; 1 bó gồm 4 tép cho vào bao PP trắng, cột miệng]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,15000,2550
SO2312-0035,MP23/12-037,HANWA CO.. LTD,INB073126G167TDHAW.HK1S,"Bao PP-In, tráng ngoài (bóng), trắng đục, K73x126cm(PB), TL: 167.74g/cái, MK: 100Ø x 90° 30PCS. [***Code: HK1(S)]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,15000,2550
SO2312-0035,MP23/12-037,HANWA CO.. LTD,CMA073126G167TDHAW,"Bao PP, tráng ngoài (bóng), trắng đục, K73x126cm (PB), cắt thẳng dài 129cm, gấp đáy 1 lần may 2 đường PP900D trắng, TL: 167.24g/cái.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,15000,2550
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THATRHAW730100110129TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K73cm, MĐ: 10x11, TL: 129g/m.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,15000,2550
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THACAHAW730100110102TRDU,"Cuộn PP, trắng đục, K73cm, MĐ: 10x11, TL: 102.5g/m. [30TC]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,15000,2550
SO2312-0035,MP23/12-037,HANWA CO.. LTD,SOI-HV14,"Sợi PP, trắng đục, 730D, 2.55mm. [Non-Recycled]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,15000,2550
SO2312-0035,MP23/12-037,HANWA CO.. LTD,0119111005011000,"Bao TP-PP, trắng đục, tráng ngoài K81x140PB, TL: 209g/cái, MK: 200Ø x 45° 10 pcs. [HK7(L)] [EK: Tép 25 cái gấp 4, MK ra ngoài, bó 4 tép cột dây màu trắng hai đầu cho vào bao màu trắng. Kiện 500cái/3 đai ngang/dán tem bên hông từng bao/có MK ra ngoài]","ĐH HANWA 1X20FT,",Version 1,,1/24/2024,0.209,5000,1045
SO2312-0035,MP23/12-037,HANWA CO.. LTD,COB081140G206TDHAW.HK7L,"[Cột bao] Bao PP-In, tráng ngoài (bóng), trắng đục, K81x140PB, TL: 206g/cái, MK: 200Ø x 45° 10 pcs. [HK7(L)] [25 cái/tép gấp 4, đáy và miệng vào trong, MK ra ngoài, cột dây màu trắng 2 đầu; 1 bó gồm 4 tép cho vào bao PP trắng, cột miệng]","ĐH HANWA 1X20FT,",Version 1,,1/24/2024,0.209,5000,1045
SO2312-0035,MP23/12-037,HANWA CO.. LTD,INB081140G206TDHAW.HK7L,"Bao PP-In, tráng ngoài (bóng), trắng đục, K81x140PB, TL: 206g/cái, MK: 200Ø x 45° 10 pcs. [HK7(L)]","ĐH HANWA 1X20FT,",Version 1,,1/24/2024,0.209,5000,1045
SO2312-0035,MP23/12-037,HANWA CO.. LTD,CMA081140G205TDHAW,"Bao PP, tráng ngoài (bóng), trắng đục, K81x140cm (PB), cắt thẳng dài 143cm, gấp đáy 1 lần may 2 đường PP900D trắng, TL: 205.4g/cái.","ĐH HANWA 1X20FT,",Version 1,,1/24/2024,0.209,5000,1045
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THATRHAW810100110143TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K81cm, MĐ: 10x11, TL: 143g/m.","ĐH HANWA 1X20FT,",Version 1,,1/24/2024,0.209,5000,1045
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THACAHAW810100110113TRDU,"Cuộn PP, trắng đục, K81cm, MĐ: 10x11, TL: 113.5g/m. [30TC]","ĐH HANWA 1X20FT,",Version 1,,1/24/2024,0.209,5000,1045
SO2312-0035,MP23/12-037,HANWA CO.. LTD,SOI-HV14,"Sợi PP, trắng đục, 730D, 2.55mm. [Non-Recycled]","ĐH HANWA 1X20FT,",Version 1,,1/24/2024,0.209,5000,1045
SO2312-0035,MP23/12-037,HANWA CO.. LTD,TPH073126G170VATHWHK11-2,"Bao TP-PP, màu vàng, tráng ngoài, K73x126PB, TL: 170g/cái, MK: ニップル Ø150 30pcs. [HK11-2 (Y-S-150-30)] [EK: Tép 25 cái gấp 4, MK ra ngoài, bó 4 tép cột dây màu trắng hai đầu cho vào bao màu trắng. Kiện 500cái/3 đai ngang/dán tem bên hông từng bao/có M","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,COB73126G167VATHAWHK11-2,"[Cột bao] Bao PP-In, tráng ngoài (bóng), màu vàng, K73x126cm(PB), TL: 167.74g/cái, MK: ニップル Ø150 30pcs. [HK11-2 (Y-S-150-30)] [[25 cái/tép gấp 4, đáy và miệng vào trong, MK ra ngoài, cột dây màu trắng 2 đầu; 1 bó gồm 4 tép cho vào bao PP trắng, cột m","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,INB73126G167VATHAWHK11-2,"Bao PP-In, tráng ngoài (bóng), màu vàng, K73x126cm(PB), TL: 167.74g/cái, MK:  ニップル Ø150 30pcs. [HK11-2 (Y-S-150-30)]","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,CMA073126G167VATHAW,"Bao PP, tráng ngoài (bóng), màu vàng, K73x126cm (PB), cắt thẳng dài 129cm, gấp đáy 1 lần may 2 đường PP900D trắng, TL: 167.24g/cái.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THATRHAW730100110129VA00,"Cuộn PP,màu vàng, tráng ngoài (bóng), K73cm, MĐ: 10x11, TL: 129g/m.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THACAHAW730100110102VA00,"Cuộn PP, màu vàng, K73cm, MĐ: 10x11, TL: 102.5g/m.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,SOI-HW10,"Sợi PP, màu vàng, 2.60mm, 730D.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,SUI-VANG,Sủi vàng,"ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,TPH073126G170VATHWHK11-1,"Bao TP-PP, màu vàng, tráng ngoài, K73x126PB, TL: 170g/cái, MK: ニップル Ø100 60pcs. [HK11-1 (Y-S-100-60)] [EK: Tép 25 cái gấp 4, MK ra ngoài, bó 4 tép cột dây màu trắng hai đầu cho vào bao màu trắng. Kiện 500cái/3 đai ngang/dán tem bên hông từng bao/có M","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,COB73126G167VATHAWHK11-1,"[Cột bao] Bao PP-In, tráng ngoài (bóng), màu vàng, K73x126cm(PB), TL: 167.74g/cái, MK:  ニップル Ø100 60pcs. [HK11-1 (Y-S-100-60)] [[25 cái/tép gấp 4, đáy và miệng vào trong, MK ra ngoài, cột dây màu trắng 2 đầu; 1 bó gồm 4 tép cho vào bao PP trắng, cột","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,INB73126G167VATHAWHK11-1,"Bao PP-In, tráng ngoài (bóng), màu vàng, K73x126cm(PB), TL: 167.74g/cái, MK:  ニップル Ø100 60pcs. [HK11-1 (Y-S-100-60)];","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,CMA073126G167VATHAW,"Bao PP, tráng ngoài (bóng), màu vàng, K73x126cm (PB), cắt thẳng dài 129cm, gấp đáy 1 lần may 2 đường PP900D trắng, TL: 167.24g/cái.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THATRHAW730100110129VA00,"Cuộn PP,màu vàng, tráng ngoài (bóng), K73cm, MĐ: 10x11, TL: 129g/m.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,THACAHAW730100110102VA00,"Cuộn PP, màu vàng, K73cm, MĐ: 10x11, TL: 102.5g/m.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,SOI-HW10,"Sợi PP, màu vàng, 2.60mm, 730D.","ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0035,MP23/12-037,HANWA CO.. LTD,SUI-VANG,Sủi vàng,"ĐH HANWA 1X20FT,",Version 1,TPH,1/24/2024,0.17,5000,850
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001001000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BALANCE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBALA","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,3000,240
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485079TDMFM.LMBALA,"Bao PP-In, trắng đục, K48.5(+1/-0.5)x79LL(+/-1), TL: 78.44gr/cái(+/-2.4), MK: BALANCE. [In có tracking] [Tép 100 cái]","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,3000,240
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,3000,240
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,3000,240
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,3000,240
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SUI-TRANG,Sủi trắng,"48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,3000,240
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001002000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE BLUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBIBL","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,34000,2720
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM.LMBIBL,"Bao PP, trắng đục, K48.5x79.0LL(+/-1), cắt răng cưa 84.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 78.44gr/cái(+/-2.4), MK: LUMUT-BICYCLE BLUE. [Tép 100 cái]","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,34000,2720
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THAINMFM485TD.LMBIBL,"Vải cuộn PP-In, trắng đục, K48.5cm, TL: 77.86g/84cm, MK: LUMUT-BICYCLE BLUE.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,34000,2720
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,34000,2720
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,34000,2720
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001003000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE GREEN. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBIGR","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 2,TPH,1/10/2024,0.08,29000,2320
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM.LMBIGR,"Bao PP, trắng đục, K48.5x79.0LL(+/-1), cắt răng cưa 84.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 78.44gr/cái(+/-2.4), MK: LUMUT-BICYCLE GREEN. [Tép 100 cái]","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 2,TPH,1/10/2024,0.08,29000,2320
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THAINMFM485TD.LMBIGR,"Vải cuộn PP-In, trắng đục, K48.5cm, TL: 77.86g/84cm, MK: LUMUT-BICYCLE GREEN.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 2,TPH,1/10/2024,0.08,29000,2320
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 2,TPH,1/10/2024,0.08,29000,2320
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 2,TPH,1/10/2024,0.08,29000,2320
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001004000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE RED. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBIRE","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,4000,320
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485079TDMFM.LMBIRE,"Bao PP-In, trắng đục, K48.5(+1/-0.5)x79LL(+/-1), TL: 78.44gr/cái(+/-2.4), MK: BICYCLE RED. [In có tracking] [Tép 100 cái]","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,4000,320
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,4000,320
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,4000,320
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,4000,320
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001006000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BLUE BICYCLE WISH & ABLE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBLBIWI","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,3000,240
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485079TDMFM.LMBLBIWI,"Bao PP-In, trắng đục, K48.5(+1/-0.5)x79LL(+/-1), TL: 78.44gr/cái(+/-2.4), MK: BLUE BICYCLE WISH & ABLE. [In có tracking] [Tép 100 cái]","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,3000,240
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,3000,240
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,3000,240
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version 1,TPH,1/10/2024,0.08,3000,240
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001008000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: DIAMOND. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMDIMO","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version  1,TPH,1/10/2024,0.08,17000,1360
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM.LMDIMO,"Bao PP, trắng đục, K48.5x79.0LL(+/-1), cắt răng cưa 84.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 78.44gr/cái(+/-2.4), MK: LUMUT-DIAMOND. [Tép 100 cái]","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version  1,TPH,1/10/2024,0.08,17000,1360
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THAINMFM485TD.LMDIMO,"Vải cuộn PP-In, trắng đục, K48.5cm, TL: 77.86g/84cm, MK: LUMUT-DIAMOND.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version  1,TPH,1/10/2024,0.08,17000,1360
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version  1,TPH,1/10/2024,0.08,17000,1360
SO2312-0041,MP23/12-038,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","48 LUMUT, đóng cont 20ft ngày 10/1/2024",Version  1,TPH,1/10/2024,0.08,17000,1360
