Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
10/12/2023,LN10/23-097,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,03CAT-TU001-05-0000-VCP0,"Vách ngăn chống phình PP, có tráng, K54.0cmx100.0cm, TL: 57.8g/cái. (Đã tạo chống phình)",Cái,0.0578,KG,8000,462.4
11/27/2023,LN11/23-111,Đặt khắc bản in cao su PO11/23-070.,PR23/11-063,PO11/23-070,5200113000000000,UNIBEN-BỘT MÌ,CM2,1,CM2,600,600
11/27/2023,LN11/23-112,Đặt khắc bản in cao su PO11/23-070,PR23/11-063,PO11/23-070,5200113000000000,UNIBEN-BỘT MÌ,CM2,1,CM2,5053,5053
10/16/2023,LN10/23-056,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO09/23-039/090 VÀ PO10/23-020.,PR23/10-024,PO10/23-020,0904000230000000,Ty ren M8x1000mm - (thép đen),CAY,1,CAY,50,50
10/17/2023,LN10/23-061,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO09/23-039/097 VÀ PO10/23-020.,PR23/09-082,PO09/23-097,090610189000000,Ty ren M8 x 3000mm,CAY,1,CAY,96,96
10/26/2023,LN10/23-102,ĐỀ XUẤT MUA VPP CÁC PHÒNG BAN THÁNG 10.2023 PO10/23-057.,PR23/10-054,PO10/23-057,0912000050000000,TÚI ZIPPER (PP) - A4,CAI,1,CAI,100,100
11/28/2023,LN11/23-121,"SO2310-0054 - HARVEST (Tồn kho 80k 02/11/2023) SO2311-0001 - UNIPACK PO11/23-014/080 ĐÊ NGHỊ NK THEO SỐ LƯỢNG THỰC TẾ  K51 GIAO 29,500 CÁI.",PR23/11-051,PO11/23-080,10ZIP-TC002-01-0000,"Túi tài liệu Ziplock PE, W x L = 25cm x 35cm, TL: 13g/cái.",CAI,0.013,KG,1000,13
12/7/2023,LN12/23-032,SO2311-0029 - Thiên Ân PO11/23-080. ĐỀ NGHỊ NHẬP KHO THEO SL THỰC NHẬN 1923 CÁI/25 KG.,PR23/11-051,PO11/23-080,10ZIP-TC002-01-0000,"Túi tài liệu Ziplock PE, W x L = 25cm x 35cm, TL: 13g/cái.",CAI,0.013,KG,1000,13
10/6/2023,LN10/23-096,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,10ZIP-TU001-05-0000,"Túi tài liệu Ziplock PE, W x L = 22cm x 32cm, TL: 15.6g/cái.",Cái,0.0156,KG,1603,25.0068
10/12/2023,LN10/23-097,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,10ZIP-TU001-05-0000,"Túi tài liệu Ziplock PE, W x L = 22cm x 32cm, TL: 15.6g/cái.",Cái,0.0156,KG,1100,17.16
11/21/2023,LN11/23-079,Nhận NVL gia công Hiệp Phước,,,10ZIP-TC007-01-0000,"Túi tài liệu Ziplock A3, W x L = 25cm x 35cm, TL: 15.8g/cái.",Cái,0.0158,KG,90,1.422
11/15/2023,LN11/23-046,SO2310-0030 - Jumbo Lotte. PO10/23-043,PR23/10-040,PO10/23-043,10POC-4P006-01-0000,"Túi tài liệu PE- 200micron, kích thước: W28cm x L34cm (nắp đậy 5cm); TL: 36g/cái",Cái,0.036,KG,100,3.6
12/18/2023,LN12/23-075,ĐẶT BỔ SUNG MỰC IN GIÁN TIẾP XANH 39 (DO SL ÍT NCC KO SX ÍT NHẤT 50 KG NCC MỚI SX GIAO HÀNG) PO11/23-097 VÀ PO12/23-038/044.,PR23/11-081,PO11/23-097,10POC-TC004-01-0000,Túi tài liệu LDPE trong W18 x L25 (cm) rọc miệng cách mép 5cm; TL: 12g/cái,Cái,0.012,KG,4167,50
10/26/2023,LN10/23-104,SO2310-0019 - JPD PO10/23-035. ĐỀ NGHỊ NHẬP KHO THEO SỐ LƯỢNG THỰC NHẬN 30.228 CÁI.,PR23/10-033,PO10/23-035,BAO-3040W100.LD.JPD,"Túi LDPE in đỏ marka GECOSAC, 30cmx40cmx100micron, TL: 22gr.",CAI,0.022,KG,10200,224.4
10/26/2023,LN10/23-104,SO2310-0019 - JPD PO10/23-035. ĐỀ NGHỊ NHẬP KHO THEO SỐ LƯỢNG THỰC NHẬN 30.228 CÁI.,PR23/10-034,PO10/23-035,BAO-3040W100.LD.JPD,"Túi LDPE in đỏ marka GECOSAC, 30cmx40cmx100micron, TL: 22gr.",CAI,0.022,KG,19800,435.6
11/13/2023,LN11/23-037,SO2310-0054 - HARVEST (Tồn kho 80k 02/11/2023) SO2311-0001 - UNIPACK PO11/23-014.,PR23/11-013,PO11/23-014,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,20500,389.5
11/17/2023,LN11/23-051,SO2310-0054 - HARVEST (Tồn kho 80k 02/11/2023) SO2311-0001 - UNIPACK PO11/23-014,PR23/11-013,PO11/23-014,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,44000,836
11/17/2023,LN11/23-056,SO2310-0054 - HARVEST (Tồn kho 80k 02/11/2023) SO2311-0001 - UNIPACK PO11/23-014.,PR23/11-013,PO11/23-014,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,59500,1130.5
11/20/2023,LN11/23-059,SO2310-0054 - HARVEST (Tồn kho 80k 02/11/2023) SO2311-0001 - UNIPACK PO11/23-014.,PR23/11-013,PO11/23-014,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,34000,646
11/20/2023,LN11/23-072,SO2310-0054 - HARVEST (Tồn kho 80k 02/11/2023) SO2311-0001 - UNIPACK PO11/23-014,PR23/11-013,PO11/23-014,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,47000,893
11/22/2023,LN11/23-082,SO2310-0054 - HARVEST (Tồn kho 80k 02/11/2023) SO2311-0001 - UNIPACK PO11/23-014.,PR23/11-013,PO11/23-014,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,86000,1634
11/28/2023,LN11/23-121,"SO2310-0054 - HARVEST (Tồn kho 80k 02/11/2023) SO2311-0001 - UNIPACK PO11/23-014/080 ĐÊ NGHỊ NK THEO SỐ LƯỢNG THỰC TẾ  K51 GIAO 29,500 CÁI.",PR23/11-013,PO11/23-014,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,14000,266
12/4/2023,LN12/23-014,ĐẶT BỔ SUNG MỰC IN GIÁN TIẾP XANH 39 PO11/23-085.,PR23/11-088,PO11/23-085,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,28000,532
12/5/2023,LN12/23-018,ĐẶT BỔ SUNG MỰC IN GIÁN TIẾP XANH 39 PO11/23-085.,PR23/11-088,PO11/23-085,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,25000,475
12/7/2023,LN12/23-029,ĐẶT BỔ SUNG MỰC IN GIÁN TIẾP XANH 39 PO11/23-085. ĐỀ NGHỊ NHẬP KHO THEO SỐ LƯỢNG THỰC NHẬN : 38 500 CÁI.,PR23/11-088,PO11/23-085,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,0.019,KG,37000,703
10/5/2023,LN10/23-010,"SO2306-0017 - Dongwon PO2 SO2306-0015 - Dongwon PO2 SO2304-0030 (Bổ sung hao hụt 0.5%) dự trù sản phẩm do NCC lấy mẫu test. **LƯU Ý** Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5) đã nhập chung với PO09/23-022 rồi",PR23/06-038,PO10/23-012,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,21000,273
10/9/2023,LN10/23-018,"SO2306-0017 - Dongwon PO2 SO2306-0015 - Dongwon PO2 SO2304-0030 (Bổ sung hao hụt 0.5%) dự trù sản phẩm do NCC lấy mẫu test. **LƯU Ý** Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5) đã nhập chung với PO09/23-022 rồi PO10/23-012.",PR23/06-038,PO10/23-012,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,23100,300.3
10/9/2023,LN10/23-019,"SO2306-0017 - Dongwon PO2 SO2306-0015 - Dongwon PO2 SO2304-0030 (Bổ sung hao hụt 0.5%) dự trù sản phẩm do NCC lấy mẫu test. **LƯU Ý** Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5) đã nhập chung với PO09/23-022 rồi PO10/23-012.",PR23/06-038,PO10/23-012,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,42385,551.005
10/10/2023,LN10/23-027,"SO2306-0017 - Dongwon PO2 SO2306-0015 - Dongwon PO2 SO2304-0030 (Bổ sung hao hụt 0.5%) dự trù sản phẩm do NCC lấy mẫu test. **LƯU Ý** Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5) đã nhập chung với PO09/23-022 rồi PO10/23-012.",PR23/06-038,PO10/23-012,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,44800,582.4
10/10/2023,LN10/23-032,"SO2306-0017 - Dongwon PO2 SO2306-0015 - Dongwon PO2 SO2304-0030 (Bổ sung hao hụt 0.5%) dự trù sản phẩm do NCC lấy mẫu test. **LƯU Ý** Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5) đã nhập chung với PO09/23-022 rồi PO10/23-012.",PR23/06-038,PO10/23-012,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,21700,282.1
10/11/2023,LN10/23-036,"SO2306-0017 - Dongwon PO2 SO2306-0015 - Dongwon PO2 SO2304-0030 (Bổ sung hao hụt 0.5%) dự trù sản phẩm do NCC lấy mẫu test. **LƯU Ý** Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5) đã nhập chung với PO09/23-022 rồi PO10/23-012.",PR23/06-038,PO10/23-012,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,13015,169.195
10/11/2023,LN10/23-037,SO2307-0075 - DONGWON PO10/23-025.,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,5885,76.505
10/16/2023,LN10/23-045,SO2307-0075 - DONGWON PO10/23-025.,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,70700,919.1
10/16/2023,LN10/23-047,SO2307-0075 - DONGWON PO10/23-025,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,41300,536.9
10/16/2023,LN10/23-048,SO2307-0075 - DONGWON PO10/23-025,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,9800,127.4
10/18/2023,LN10/23-068,SO2307-0075 - DONGWON PO10/23-025.,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,70000,910
10/18/2023,LN10/23-070,SO2307-0075 - DONGWON PO10/23-025,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,91000,1183
10/19/2023,LN10/23-074,SO2307-0075 - DONGWON,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,72100,937.3
10/23/2023,LN10/23-085,SO2307-0075 - DONGWON PO10/23-025,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,25200,327.6
10/23/2023,LN10/23-086,SO2307-0075 - DONGWON PO10/23-025,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,84000,1092
10/26/2023,LN10/23-103,SO2307-0075 - DONGWON PO10/23-025,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,66500,864.5
10/26/2023,LN10/23-109,SO2307-0075 - DONGWON PO10/23-025.,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,70000,910
10/31/2023,LN10/23-114,SO2307-0075 - DONGWON PO10/23-025.,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,49000,637
10/31/2023,LN10/23-115,SO2307-0075 - DONGWON PO10/23-025.,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,42000,546
11/2/2023,LN11/23-003,SO2307-0075 - DONGWON PO10/23-025. ĐỀ NGHỊ NHẬP KHO THEO SỐ LƯỢNG THỰC TẾ: 35.400 CÁI.,PR23/10-019,PO10/23-025,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,0.013,KG,4515,58.7
11/20/2023,LN11/23-070,DỤNG CỤ BẾP THIÊN PHÁT ĐỢT 2 PO11/23-049.,PR23/11-045,PO11/23-049,52001092000000000,Tủ sấy Khay chén,CAI,1,CAI,1,1
11/20/2023,LN11/23-070,DỤNG CỤ BẾP THIÊN PHÁT ĐỢT 2 PO11/23-049.,PR23/11-045,PO11/23-049,52001092200000000,Tủ hấp cơm Gas và điện (80kg),CAI,1,CAI,1,1
11/20/2023,LN11/23-070,DỤNG CỤ BẾP THIÊN PHÁT ĐỢT 2 PO11/23-049.,PR23/11-045,PO11/23-049,52001092100000000,Tủ đựng chén,CAI,1,CAI,1,1
12/30/2023,LN12/23-132,"Vật tư thay thế cho máy sợi LOHIA 1-2, vật tư sửa chữa máy móc thiết bị của phòng kỹ thuật. PO12/23-067/085.",PR23/12-070,PO12/23-085,0902210050000000,Tủ điện nổi Suntree SH4PN 4 Module,CAI,1,CAI,2,2
11/20/2023,LN11/23-070,DỤNG CỤ BẾP THIÊN PHÁT ĐỢT 2 PO11/23-049.,PR23/11-045,PO11/23-049,52001092300000000,Tủ Dao sống_Chín,CAI,1,CAI,1,1
10/31/2023,LN10/23-119,ĐẶT KHẮC BẢN IN CAO SU (ĐH MEKONG) PO10/23-063.,PR23/10-058,PO10/23-063,52001051430000000,TT3-40kg,CM2,1,CM2,8686,8686
10/16/2023,LN10/23-052,Đặt bản in Jipper (Dongwon),PR23/10-037,PO10/23-039,5200108870000000,TRIBAT 50X85 (SAIGONXANH),CM2,1,CM2,9367,9367
12/22/2023,LN12/23-099,Đặt khắc bản in cao su PO12/23-032/048.,PR23/12-042,PO12/23-048,5200108870000000,TRIBAT 50X85 (SAIGONXANH),CM2,1,CM2,5029,5029
10/16/2023,LN10/23-052,Đặt bản in Jipper (Dongwon),PR23/10-037,PO10/23-039,5200108860000000,TRIBAT 43 X 65 ( SAIGONXANH),CM2,1,CM2,8309,8309
12/12/2023,LN12/23-057,Đặt khắc bản in cao su PO12/23-013.,PR23/12-009,PO12/23-013,5200108860000000,TRIBAT 43 X 65 ( SAIGONXANH),CM2,1,CM2,3314,3314
10/23/2023,LN10/23-087,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MẪU SÀI GÒN XANH. PO10/23-046.,PR23/10-043,PO10/23-046,MDM-FL61GT,Trắng Đục 61 FL gián tiếp,KG,1,KG,17,17
12/7/2023,LN12/23-027,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG PO12/23-008.,PR23/12-006,PO12/23-008,MDM-FL61GT,Trắng Đục 61 FL gián tiếp,KG,1,KG,40,40
11/23/2023,LN11/23-092,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 LUMUT (SO2311-0005). PO11/23-061,PR23/11-059,PO11/23-061,MDM-FX61,Trắng 61 FL,KG,1,KG,25,25
11/17/2023,LN11/23-049,Mua vật tư làm mái che đóng balet (chú Hợi) PO10/23-060 VÀ PO11/23-045.,PR23/10-056,PO10/23-060,0903600140000000,Tôn 4 sống,TAM,1,M,9,9
10/31/2023,LN10/23-130,Kế Hoạch Phòng HCNS PO10/23-068.,PR23/10-067,PO10/23-068,0905100130000000,Tô Múc Canh size Trung,CAI,1,CAI,5,5
10/31/2023,LN10/23-130,Kế Hoạch Phòng HCNS PO10/23-068.,PR23/10-067,PO10/23-068,0905100140000000,Tô Múc canh Size lớn,CAI,1,CAI,6,6
10/9/2023,LN10/23-026,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG CHINA SO2310-0011,PR23/10-012,PO10/23-017,MDM-FL81,Tím 81 FL,KG,1,KG,75,75
11/9/2023,LN11/23-023,ĐẶTMỰC IN TRỰC TIẾP ĐƠN HÀNG CHINA (SO2310-0050)  PO11/23-011.,PR23/11-010,PO11/23-011,MDM-FL81,Tím 81 FL,KG,1,KG,50,50
12/4/2023,LN12/23-013,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG, INTER, 66 LUMUT PO11/23-096.",PR23/11-091,PO11/23-096,MDM-FL81,Tím 81 FL,KG,1,KG,25,25
12/28/2023,LN12/23-117,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER, MEKONG: SO2312-0049,SO2312-0045 PO12/23-080.",PR23/12-066,PO12/23-080,MDM-FL81,Tím 81 FL,KG,1,KG,25,25
12/28/2023,LN12/23-118,"Vật tư làm dàn hoa cho nhà văn phòng mới, PO12/23-027/044/067.",PR23/12-024,PO12/23-027,0902206240000000,Tiếp điểm phụ ZBE 102N Schneider,CAI,1,CAI,20,20
10/17/2023,LN10/23-061,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO09/23-039/097 VÀ PO10/23-020.,PR23/09-026,PO09/23-039,0902209800000000,Thyristor MM062 - 16I06.,CAI,1,CAI,4,4
11/21/2023,LN11/23-077,MUA KHUNG ĐỂ CHÍNH SÁCH CHẤT LƯỢNG PO11/23-047/050,PR23/11-044,PO11/23-050,0903300030000000,Thước kéo loại 3M,CAI,1,CAI,5,5
11/28/2023,LN11/23-115,Vật tư sửa chữa máy móc thiết bị của phòng kỹ thuật. PO11/23-066.,PR23/11-061,PO11/23-066,0903300030000000,Thước kéo loại 3M,CAI,1,CAI,3,3
10/31/2023,LN10/23-129,DỤNG CỤ BẾP THIÊN PHÁT PO10/23-071.,PR23/10-069,PO10/23-071,5300101940000000,Thùng đá INOX 304,CAI,1,CAI,1,1
10/20/2023,LN10/23-082,SO2310-0019 - JPD PO10/23-036.,PR23/10-033,PO10/23-036,0900200040000000,"Thùng Carton giấy màu nâu, KT phủ bì DxRxC: 560x350x190mm (-0/+5),5 lớp,thùng có in 2 bên, marka: GECOSAC REF 274P SACS TISSES 65KGS; TL: 760.0-/+10.0g/thùng.",CAI,0.76,KG,1820,1383.2
12/12/2023,LN12/23-061,Đặt khắc bản in cao su PO11/23-077 VÀ PO12/23-032.,PR23/11-080,PO11/23-077,5200107080000000,Thọ Phát 25kg,CM2,1,CM2,6221,6221
12/11/2023,LN12/23-039,Thiết bị sử dụng của bộ phận Kho theo đề xuất. PO11/23-071/079/093.,PR23/11-079,PO11/23-079,0923600020000000,Thép gió tròn phi 10x200mm,CAY,1,CAY,20,20
10/5/2023,LN10/23-011,Vật tư sử dụng hằng ngày của PKT và dự phòng thay thế máy móc thiết bị phục vụ sản xuất.PO23/09-018/065/084/097/0100.,PR23/09-046,PO09/23-084,5300100650000000,Thẻ Xe Máy,CAI,1,CAI,50,50
10/17/2023,LN10/23-061,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO09/23-039/097 VÀ PO10/23-020.,PR23/09-026,PO09/23-039,0902209380000000,Thanh ray C cầu trục,M,1,M,18,18
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO08/23-026,0911600010000000,Thắng càng bù sau RX6.1.  Mã: Z4C-05383,CAI,1,CAI,20,20
10/6/2023,LN10/23-096,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,10TEM-TU001-05-0000,Tem vải KT: 16.0x10.0cm; TL: 1.2g/cái(HP),Cái,0.0012,KG,2400,2.88
10/12/2023,LN10/23-097,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,10TEM-TU001-05-0000,Tem vải KT: 16.0x10.0cm; TL: 1.2g/cái(HP),Cái,0.0012,KG,600,0.72
10/31/2023,LN10/23-122,TEM MẪU JUMBO PO10/23-067,PR23/10-063,PO10/23-067,10TEM-JP001-01-0001,Tem bao Jumbo; KT: 12.0x14.0cm,CAI,1,CAI,100,100
11/23/2023,LN11/23-088,SO2310-0054 - HARVEST (Tồn kho 80k 02/11/2023) SO2311-0001 - UNIPACK PO11/23-017.,PR23/11-013,PO11/23-017,10TEM-TU001-06-0001,Tem bao Jumbo UNP TU001-06-0001. Kích thước W4.5xL7.0 (inch),Cái,0.001,KG,19900,19.9
11/2/2023,LN11/23-004,Vật tư sửa chữa máy móc thiết bị khu vực bán thành phẩm. PO10/23-028/044/059/069.,PR23/10-070,PO10/23-069,TAY-TRANG,Tẩy trắng,KG,1,KG,50,50
11/23/2023,LN11/23-090,ĐỀ XUẤT MUA VPP THÁNG 11.2023 PO11/23-051,PR23/11-042,PO11/23-051,5300100630000000,Tập SV 100 trang,QUYEN,1,QUYEN,10,10
10/16/2023,LN10/23-057,Vật tư lắp máy dệt NOVA 61. PO08/23-099 VÀ PO09/23-088.,PR23/09-067,PO09/23-088,0904600050000000,Tán trắng 8LY,CAI,1,CAI,100,100
10/16/2023,LN10/23-058,Thiết bị sử dụng của bộ phận sản xuất theo đề xuất. PO09/23-039/090/097 VÀ PO10/23-032.,PR23/09-082,PO09/23-097,0904600050000000,Tán trắng 8LY,CAI,1,CAI,600,600
12/7/2023,LN12/23-023,Vật tư sử dụng của sản xuất bán thành phẩm. PO11/23-083.,PR23/11-084,PO11/23-083,0904600210000000,TÁN M16 - P2.0 - RĂNG NGƯỢC.,CON,1,CON,30,30
10/16/2023,LN10/23-059,Thiết bị sử dụng của bộ phận sản xuất theo đề xuất. PO10/23-020/032.,PR23/10-023,PO10/23-020,0923700290000000,Tán đen M8,CON,1,CON,100,100
10/16/2023,LN10/23-057,Vật tư lắp máy dệt NOVA 61. PO08/23-099 VÀ PO09/23-088.,PR23/09-067,PO09/23-088,0904600060000000,TÁN 12LY,Con,1,Con,100,100
10/16/2023,LN10/23-057,Vật tư lắp máy dệt NOVA 61. PO08/23-099 VÀ PO09/23-088.,PR23/09-067,PO09/23-088,0904600010000000,TÁN 10LY,CAI,1,CAI,100,100
10/16/2023,LN10/23-059,Thiết bị sử dụng của bộ phận sản xuất theo đề xuất. PO10/23-020/032.,PR23/10-024,PO10/23-020,0904600010000000,TÁN 10LY,CAI,1,CAI,200,200
