Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Phân xưởng,Bộ phận,Đơn hàng/Hợp đồng bán,Lệnh sản xuất,Công đoạn,Trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
PX,45265,PX12/23-0067,XUẤT MỰC IN CHO KHÂU IN,MDM-FL23,Vàng Chanh 23 FL,KHC001,KG,25,KG,25,74193.84,1854846,627215,1523,CTY00001,,Phân xưởng 8,,,,,,,,2217C
PX,45265,PX12/23-0067,XUẤT MỰC IN CHO KHÂU IN,MDM-FL39,Xanh Dương 39 FL,KHC001,KG,25,KG,25,77131.94,1928298,627215,1523,CTY00001,,Phân xưởng 8,,,,,,,,2217C
PX,45265,PX12/23-0067,XUẤT MỰC IN CHO KHÂU IN,MDM-FL92,Đen 92 FL,KHC001,KG,25,KG,25,71875.41,1796885,627215,1523,CTY00001,,Phân xưởng 8,,,,,,,,2217C
PX,45265,PX12/23-0068,YÊU CẦU VẢI CHIA CUỘN/ PERU/ CONT 1/LSX LSX10/23-042,THACUPER200100130150DE00,"Cuộn MANH PP, MÀU ĐEN, K200cm, 10.0x13.0, TL: 150.0g/m. [75gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",KCU001,M,221,KG,2208,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2307-0048,LSX10/23-042,VAICUON,,0102123047000000,,2215
PX,45265,PX12/23-0068,YÊU CẦU VẢI CHIA CUỘN/ PERU/ CONT 1/LSX LSX10/23-042,THACUPER200100130150TDVA,"Cuộn MANH PP, TRẮNG ĐỤC SUỐT VÀNG, K200cm, 10.0x13.0, TL: 150.0g/m. [75gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",KCU001,M,1042,KG,7312,661.10107000000005,4833971,62115,15514,CTY00001,,Phân xưởng 8,,SO2307-0048,LSX10/23-042,BAOBT,,0102123049000000,,2215
PX,45265,PX12/23-0068,YÊU CẦU VẢI CHIA CUỘN/ PERU/ CONT 1/LSX LSX10/23-042,THACUPER200100130150TRDU,"Cuộn MANH PP, TRẮNG ĐỤC, K200cm, 10.0x13.0, TL: 150.0g/m. [75gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",KCU001,M,1373,KG,9350,3151.2595700000002,29464277,62115,15514,CTY00001,,Phân xưởng 8,,SO2307-0048,LSX10/23-042,BAOBT,,0102123048000000,,2215
PX,45265,PX12/23-0068,YÊU CẦU VẢI CHIA CUỘN/ PERU/ CONT 1/LSX LSX10/23-042,THACUPER200100130150XD00,"Cuộn MANH PP, XANH DƯƠNG 2195C, K200cm, 10.0x13.0, TL: 150.0g/m. [75gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",KCU001,M,2568.5,KG,18104,2665.4748100000002,48255756,62115,15514,CTY00001,,Phân xưởng 8,,SO2307-0048,LSX10/23-042,BAOBT,,0102123050000000,,2215
PX,45265,PX12/23-0069,Yêu cầu xuất NL Sợi X01 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,4618.43,KG,4618.43,21910.19,101190693,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0033,LSX11/23-041,SOI,,SOI-MTD-02-1,,2211
PX,45265,PX12/23-0069,Yêu cầu xuất NL Sợi X01 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,4263.02,KG,4263.02,21910.19,93403591,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0022,LSX11/23-031,SOI,,SOI-GL4-4,,2211
PX,45265,PX12/23-0069,Yêu cầu xuất NL Sợi X01 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,2408.92,KG,2408.92,21910.19,52779902,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0035,LSX11/23-039,SOI,,SOI-SP25,,2211
PX,45265,PX12/23-0069,Yêu cầu xuất NL Sợi X01 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,1245.08,KG,1245.08,21910.19,27279943,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0018,LSX11/23-042,SOI,,SOI-SP25,,2211
PX,45265,PX12/23-0069,Yêu cầu xuất NL Sợi X01 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,710.33,KG,710.33,7445.21,5288558,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0033,LSX11/23-041,SOI,,SOI-MTD-02-1,,2211
PX,45265,PX12/23-0069,Yêu cầu xuất NL Sợi X01 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,2131.48,KG,2131.48,7445.21,15869324,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0022,LSX11/23-031,SOI,,SOI-GL4-4,,2211
PX,45265,PX12/23-0069,Yêu cầu xuất NL Sợi X01 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,802.97,KG,802.97,7445.21,5978283,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0035,LSX11/23-039,SOI,,SOI-SP25,,2211
PX,45265,PX12/23-0069,Yêu cầu xuất NL Sợi X01 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,415.03,KG,415.03,7445.21,3089987,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0018,LSX11/23-042,SOI,,SOI-SP25,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,29.55,KG,29.55,21910.19,647446,62112,1521,CTY00001,,Phân xưởng 7,,SO2309-0056,LSX09/23-045,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,192.5,KG,192.5,21910.19,4217712,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,111.89,KG,111.89,21910.19,2451531,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,149.17,KG,149.17,21910.19,3268343,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,186.48,KG,186.48,21910.19,4085813,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,261.06,KG,261.06,21910.19,5719875,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,261.06,KG,261.06,21910.19,5719875,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,149.17,KG,149.17,21910.19,3268343,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,149.17,KG,149.17,21910.19,3268343,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,149.17,KG,149.17,21910.19,3268343,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,186.48,KG,186.48,21910.19,4085813,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,1624.08,KG,1624.08,21910.19,35583906,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0018,LSX11/23-042,SOI,,SOI-SP22-1,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,1699.85,KG,1699.85,21910.19,37244042,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0019,LSX12/23-007,SOI,,SOI-ECL5-1,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,3245.81,KG,3245.81,21910.19,71116323,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0007,LSX11/23-017,SOI,,SOI-JB5-2,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,76.5,KG,76.5,7445.21,569559,62112,1521,CTY00001,,Phân xưởng 7,,SO2309-0068,LSX10/23-015,SOI,,SOI-VA6,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,14.78,KG,14.78,7445.21,110040,62112,1521,CTY00001,,Phân xưởng 7,,SO2309-0056,LSX09/23-045,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,96.2,KG,96.2,7445.21,716230,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,55.93,KG,55.93,7445.21,416411,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,74.58,KG,74.58,7445.21,555264,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,93.24,KG,93.24,7445.21,694192,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,130.54,KG,130.54,7445.21,971898,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,130.54,KG,130.54,7445.21,971898,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,74.58,KG,74.58,7445.21,555264,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,74.58,KG,74.58,7445.21,555264,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,74.58,KG,74.58,7445.21,555264,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,93.24,KG,93.24,7445.21,694192,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,811.92,KG,811.92,7445.21,6044918,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0018,LSX11/23-042,SOI,,SOI-SP22-1,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,414.39,KG,414.39,7445.21,3085222,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0019,LSX12/23-007,SOI,,SOI-ECL5-1,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,309.12,KG,309.12,8100.82,2504125,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0007,LSX11/23-017,SOI,,SOI-JB5-2,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,HAT-UVMU001D,Hạt UVMU001D (Colorful VN),KNL001,KG,54.41,KG,54.41,103645.37,5639345,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0007,LSX11/23-017,SOI,,SOI-JB5-2,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TAPMAU,Sủi tạp màu.,KNL001,KG,122.4,KG,122.4,11908.98,1457659,62112,1521,CTY00001,,Phân xưởng 7,,SO2309-0068,LSX10/23-015,SOI,,SOI-VA6,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TRANG,Sủi trắng,KNL001,KG,11.85,KG,11.85,418.34,4957,62112,1521,CTY00001,,Phân xưởng 7,,SO2309-0056,LSX09/23-045,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TRANG,Sủi trắng,KNL001,KG,77.26,KG,77.26,418.34,32321,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TRANG,Sủi trắng,KNL001,KG,44.87,KG,44.87,418.34,18771,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TRANG,Sủi trắng,KNL001,KG,59.83,KG,59.83,418.34,25030,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TRANG,Sủi trắng,KNL001,KG,74.81,KG,74.81,418.34,31296,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TRANG,Sủi trắng,KNL001,KG,104.73,KG,104.73,418.34,43813,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TRANG,Sủi trắng,KNL001,KG,104.73,KG,104.73,418.34,43813,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TRANG,Sủi trắng,KNL001,KG,59.83,KG,59.83,418.34,25030,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TRANG,Sủi trắng,KNL001,KG,59.83,KG,59.83,418.34,25030,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TRANG,Sủi trắng,KNL001,KG,59.83,KG,59.83,418.34,25030,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0070,Yêu cầu xuất NL Sợi X07 ca đêm 05/12/2023-ngày 06/12-2023,SUI-TRANG,Sủi trắng,KNL001,KG,74.81,KG,74.81,418.34,31296,62112,1521,CTY00001,,Phân xưởng 7,,SO2311-0026,LSX11/23-049,SOI,,SOI-SP22,,2211
PX,45265,PX12/23-0071,YÊU CẦU VẢI CẮT K73  SABAH,THACASAB730100110113TR50,"Cuộn PP, trắng đục, K73cm, MĐ: 10x11, TL: 113g/m.",KCU001,M,183.3,KG,1993.41,121.59967,242398,62115,15514,CTY00001,,Phân xưởng 8,,SO2306-0032,LSX07/23-020,BAOBT,,CMA073125TDSAB5,,2215
PX,45265,PX12/23-0071,YÊU CẦU VẢI CẮT K73  SABAH,THACASAB730100110113TR50,"Cuộn PP, trắng đục, K73cm, MĐ: 10x11, TL: 113g/m.",KCU001,M,157.41,KG,1296.2,160.59326999999999,208161,62115,15514,CTY00001,,Phân xưởng 8,,SO2309-0013,LSX09/23-027,BAOBT,,CMA073125TDSAB5,,2215
PX,45265,PX12/23-0072,Yêu cầu xuất nl hấp ngày 1/12/2023,THACUSGX445100094055CA00,"Cuộn PP, lồng PE, màu cam, K44.5cm, MĐ: 10.12x9.4, 2.50mm, TL: PP 55g + PE 17.0g/m = 72g/m.",KCU001,M,408.21,KG,7229.36,87.848299999999995,635087,62115,15514,CTY00001,,Phân xưởng 8,,SO2310-0045,LSX10/23-058,BAOBT,,HAPSGX435072CA00,,2215
PX,45265,PX12/23-0073,YÊU CẦU VẢI HẤP,THACUHAL595085080778TRTR,"Vải cuộn PP, trắng trong, dệt lồng PE, K59.5cm (+/-0.5), TL: PP-77.8g/m + HDPE-22.2g/m = 100g/m (TL vải: 65.4gsm)",KCU001,M,2072.5,KG,20995,0.91649999999999998,19242,62115,15514,CTY00001,,Phân xưởng 8,,SO2310-0021,LSX10/23-036,BAOBT,,0102109030000000,,2215
PX,45265,PX12/23-0074,Yêu cầu xuất nl cắt ngày 13/11/2023,THACAMEK495100110092TRDU,"Vải cuộn PP trắng đục có tẩy khổ 49.5cm, MĐ: 10.0x11.0, dọc: caro khít, ngang: 2x1; TL: 92.7g/m",KCU001,M,239.4,KG,0,0,0,62115,15514,CTY00001,,Phân xưởng 8,,,,VAICUON,,CMA495805G078TD.MEK,,2215
PX,45265,PX12/23-0074,Yêu cầu xuất nl cắt ngày 13/11/2023,THACAMEK495100110092TRDU,"Vải cuộn PP trắng đục có tẩy khổ 49.5cm, MĐ: 10.0x11.0, dọc: caro khít, ngang: 2x1; TL: 92.7g/m",KCU001,M,1159.6,KG,14987,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2310-0034,LSX10/23-062,BAOBT,,THAINMEK495835TD.FARY,,2215
PX,45265,PX12/23-0076,YÊU CẦU VẢI HÀNG HẤP 51,THACUSAN520085080064TRDU,"Vải cuộn PP, trắng đục, dệt lồng PE, K52.0cm, TL: PP 64.5g/m + HDPE 20.0g/m = 84.5g/m.",KCU001,M,5636.4,KG,66382,7.3411799999999996,487322,62115,15514,CTY00001,,Phân xưởng 8,,SO2309-0067,LSX10/23-023,BAOBT,,0102125067000000,,2215
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.",KSO001,KG,279.6,KG,279.6,30107.61,8418088,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0041,LSX11/23-046,VAICUON,,THACAHAR560100110072TRDU,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",KSO001,KG,1282,KG,1282,19920.4,25537955,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0016,LSX11/23-020,VAICUON,,THACUDOW550100110090CA00,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",KSO001,KG,1620,KG,1620,974.54,1578749,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0024,LSX11/23-022,VAICUON,,0102107006000000,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-GL18-4,"Sợi PP, trắng đục, 960D, 2.91mm. [25TC] [No Recycled]",KSO001,KG,248.4,KG,248.4,19141.45,4754736,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0035,LSX11/23-039,VAICUON,,THACUSPL535080080079TRDU,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",KSO001,KG,2355.1,KG,2355.1,110.18,259485,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0022,LSX11/23-031,VAICUON,,0119109032000000,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-HV13,"Sợi PP, trắng đục, 700D, 2.55mm.",KSO001,KG,338.5,KG,338.5,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0042,LSX11/23-047,VAICUON,,0102110009000000,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-HV4,"Sợi PP, trắng UV, 740D, 2.60mm. [20.0Talc+1.3UV]",KSO001,KG,840,KG,840,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2305-0012,LSX06/23-014,VAICUON,,THACAMRT660100110093TRUV,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KSO001,KG,0.01,KG,0.01,1512.82,15,62114,15512,CTY00001,,Xưởng dệt,,SO2308-0002,LSX09/23-001,VAICUON,,THACAINT750100100099TRTA,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-JB24-4,"Sợi PP, trắng UV, 1520D, bản sợi  5.0mm. [1.5%UV MU001D]",KSO001,KG,0.01,KG,0.01,1192.24,12,62114,15412,CTY00001,,Xưởng dệt,,SO2311-0007,LSX11/23-017,VAICUON,,THACAUNP175120130480TRDU,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-JB5-2,"Sợi PP, trắng UV, 950D, 2.20mm. [1.5UV MU001D + taical hanotech]",KSO001,KG,528,KG,528,5156.39,2722576,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0052,LSX10/23-069,VAICUON,,THACAUNP179120130488TRDU,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-KC15,"Sợi PP, trắng tẩy, 1110D, 2.35mm. [Không sủi, dùng hạt tẩy OP10]",KSO001,KG,440,KG,440,0,0,62114,15412,CTY00001,,Xưởng dệt,,SO2311-0037,LSX12/23-003,VAICUON,,THACAKCP600102102128TRTA,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-MA3-1,"Sợi PP, 880D, 2.91mm, trắng trong. [012Talc] [Cảnh báo: Không sử dụng sợi đồng cấp cho sợi này]",KSO001,KG,0.01,KG,0.01,-0.04,0,62114,15512,CTY00001,,Xưởng dệt,,SO2308-0029,LSX11/23-038,VAICUON,,THACUHAL595085080778TRTR,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.",KSO001,KG,385.7,KG,385.7,-0.3,-117,62114,15512,CTY00001,,Xưởng dệt,,SO2308-0003,LSX10/23-027,VAICUON,,THACAINT600105110111TRTA,,2213
PX,45265,PX12/23-0089,Yêu cầu xuất NL Dệt ngày 05/12/2023,SOI-MK12-2,"Sợi PP, trắng tẩy, 950D, 2.50mm (cũ 970D). (Dùng bột tẩy)",KSO001,KG,0.01,KG,0.01,0.03,0,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0034,LSX10/23-070,VAICUON,,THACAMEK595100110116TRDU,,2213
