Ngày,Đơn hàng,Khách hàng,Mã hàng,Tên hàng,ĐVT 1,ĐVT 2,Số lượng 1,Số lượng 2,Ngày dự kiến giao hàng,Ghi chú
45259,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BBBIFL,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BB BISCUIT FLOUR (5000005). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,6000,420,45273,
45259,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BBBIFL,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BB BISCUIT FLOUR (5000005). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,3000,210,45323,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BBBIFL,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BB BISCUIT FLOUR (5000005). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,3000,210,45383,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BBCRFL,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BB CRACKER FLOUR (5000006). (Có in tracking) [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,5000,350,45383,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE (5000037). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,1000,70,45383,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOCK,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE CK (5000032). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,30000,2100,45383,
45259,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOCK,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE CK (5000032). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,20000,1400,45323,
45259,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOCK,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE CK (5000032). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,40000,2800,45273,
45259,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOMS,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE MS (5000035). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,1000,70,45323,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOMS,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE MS (5000035). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,2000,140,45383,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GOHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GOLDEN HORSE (5000136). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,45383,
45259,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GOHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GOLDEN HORSE (5000136). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,45323,
45259,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GOHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GOLDEN HORSE (5000136). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,45273,
45259,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GRNH,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN H (5000141). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,45273,
45259,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GRNH,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN H (5000141). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,45323,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GRNH,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN H (5000141). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,45383,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.LFM,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: LFM (5001579). (Có in tracking) [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,5000,350,45383,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.PIHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000225). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,8000,560,45383,
45259,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.PIHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000225). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,2000,140,45323,
45259,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.PIHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000225). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,8000,560,45273,
45259,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.REHOAA,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE AA (5000288). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,45273,
45259,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.REHOAA,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE AA (5000288). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,45323,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.REHOAA,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE AA (5000288). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,45383,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SBFM,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SBFM (5000299). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,8000,560,45383,
45259,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SBFM,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SBFM (5000299). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,6000,420,45323,
45259,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SBFM,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SBFM (5000299). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,6000,420,45273,
45259,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFM 99 (5000307). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,45273,
45259,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFM 99 (5000307). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,45323,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFM 99 (5000307). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,45383,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SP,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SP (5000313). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,6000,420,45383,
45259,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SP,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SP (5000313). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,3000,210,45323,
45259,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SP,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SP (5000313). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,6000,420,45273,
45259,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.YEHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: YELLOW HORSE (5000350). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,2000,140,45323,
45259,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.YEHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: YELLOW HORSE (5000350). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,5000,350,45383,
45203,SO2310-0011,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),TPH050080G052TDSAN,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), không in. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp,  bao nhận diện bên ngoài, bắn đai 4 ngang x 1 dọc]",BAO,KG,33000,1716,45217,
45225,SO2310-0050,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),TPH050080G052TDSAN,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), không in. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp,  bao nhận diện bên ngoài, bắn đai 4 ngang x 1 dọc]",BAO,KG,53000,2756,45251,
45288,SO2312-0055,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),TPH050080G52TDSAN.XXX,"[SO tổng] Bao TP-PP, trắng đục, K50x80, TL: 52g/cái. Mã dùng làm đơn hàng tổng.",CAI,KG,960000,49920,45293,
45286,SO2312-0046,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,TPH066XXXTDMFM.850D,"[SO tổng] Bao TP-PP, trắng đục, K66cm. [850D] [K66x99cm, 120gr]",CAI,KG,2040000,244800,45337,
45286,SO2312-0047,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),TPH485XXXTDMFM.XXXX,"[SO tổng] Bao TP-PP, trắng đục, K48.5cm. [Tạm tính theo 48.5x79LL]",CAI,KG,2400000,192000,45337,
45259,SO2311-0044,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,VAO0003,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 350cm, dây rút 380cm, TL: 480g/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",CAI,KG,3000,1761,45268,
45250,SO2311-0029,CÔNG TY TNHH MTV BAO BÌ THIÊN ÂN,01JBO-TC002-01-0000,"Bao Jumbo thân tròn, trắng đục, có in marka: DING LI, kích thước: 95x95x130cm, có ống nạp, ống xả, có túi lồng PE; TL: 2.45kg/cái; Bao xếp làm 4, ép kiện 10 cái/kiện",CAI,KG,1000,2450,45254,
45236,SO2311-0008,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,100000,100000,45260,
45200,SO2310-0002,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,100000,100000,45229,
45267,SO2312-0020,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,100000,100000,45291,
45217,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-DEN,Sủi đen,KG,KG,10000,10000,45230,
45217,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-MAUCAM,Sủi màu CAM,KG,KG,10000,10000,45230,
45217,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-MAUDO,Sủi màu đỏ.,KG,KG,10000,10000,45230,
45288,SO2312-0054,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-RUALAI,"Hạt nhựa đổ, rửa ó lại",KG,KG,10000,10000,45297,
45272,SO2312-0028,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-TRANG,Sủi trắng,KG,KG,20000,20000,45291,
45259,SO2311-0044,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-TRANG,Sủi trắng,KG,KG,25000,25000,45268,
45217,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-VANG,Sủi vàng,KG,KG,10000,10000,45230,
45217,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-XANHDUONG,Sủi xanh dương.,KG,KG,10000,10000,45230,
45217,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-XANHLA,Sủi màu xanh lá,KG,KG,10000,10000,45230,
45201,SO2310-0005,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",M,KG,157000,12246,45261,
45253,SO2311-0036,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,10DAI-PPWHI-01-0535,"Dây đai PP, 5.0cm x 35g/m, màu Trắng đục.",M,KG,1300,4.55,45260,
45266,SO2312-0019,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACAPRE500110105078TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x10.5, TL: 78g/m.",M,KG,11029,860.26199999999994,45290,
45266,SO2312-0019,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACASAB730100110113TR50,"Cuộn PP, trắng đục, K73cm, MĐ: 10x11, TL: 113g/m.",M,KG,119621,13517.173000000001,45290,
45240,SO2311-0015,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",M,KG,20000,1140,45260,
45266,SO2312-0019,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",M,KG,203336,16876.887999999999,45290,
45240,SO2311-0016,P &  P DONGWON/ SEOGANG DISTRIBUTION,THACUDOW455100110070CA00,"Vải cuộn PP, màu cam, K45.5cm, MĐ: 10x11, 2x1, TL: 70g/mét.",M,KG,160000,11200,45275,
45264,SO2312-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,THACUDOW455100110070TRDU,"Vải cuộn PP, màu trắng đục, K45.5cm, MĐ: 10x11, 2x1, TL: 70g/mét.",M,KG,150000,10500,45280,
45240,SO2311-0016,P &  P DONGWON/ SEOGANG DISTRIBUTION,THACUDOW550100110090CA00,"Vải cuộn PP, màu cam, K55.0cm, MĐ: 10x11, 2x1, TL: 90g/mét.",M,KG,130000,11700,45275,
45230,SO2310-0055,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACUPER400100130340XD00,"Cuộn MANH PP, XANH DƯƠNG 2195C, K400cm, 10.0x13.0, TL: 340.0g/m. [85gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",M,KG,1400,476,45260,
45265,SO2312-0010,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACUSGX445100094055CA00,"Cuộn PP, lồng PE, màu cam, K44.5cm, MĐ: 10.12x9.4, 2.50mm, TL: PP 55g + PE 17.0g/m = 72g/m.",M,KG,40000,2880,45269,
45201,SO2310-0005,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU670080080087TD35,"Vải cuộn PP dệt lồng HDPE, trắng đục, K67.0cm, MĐ: 8.0x8.0, TL: 87(PP) + 38(PE) = 125.0g/m.",M,KG,80000,10000,45261,
45201,SO2310-0005,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU670080080087TRDU,"Vải cuộn PP dệt lồng HDPE, trắng đục, K67.0cm, MĐ: 8.0x8.0, TL: 87(PP) + 28(PE) = 115.0g/m.",M,KG,110000,12650,45261,
45251,SO2311-0032,"BANGKOK POLYSACK CO.,LTD",THACUTLA107080080058TRDU,"Manh cuộn PP, trắng đục, K107cm, MĐ: 8.0x8.0, TL: 58.85g/m. [6000m/cuộn]",M,KG,4440000,261294,45289,
45246,SO2311-0024,"BANGKOK POLYSACK CO.,LTD",THACUTLA107080080062TRDU,"Manh cuộn PP, trắng đục, K107cm, MĐ: 8.0x8.0, TL: 62.0g/m.",M,KG,4440000,275280,45289,
45211,SO2310-0023,ENCORE LAMI SDN BHD. Oshi,0102107002000000,"Vải manh cuộn PP, trắng đục, K113cm, MĐ: 7x7, 900D, caro láng, TL: 64.0g/m.  [5000m/cuộn]/THACUECL113070070064TRDU",M,KG,120000,7680,45252,
45275,SO2312-0033,ENCORE LAMI SDN BHD. Oshi,0102107002000000,"Vải manh cuộn PP, trắng đục, K113cm, MĐ: 7x7, 900D, caro láng, TL: 64.0g/m.  [5000m/cuộn]/THACUECL113070070064TRDU",M,KG,30000,1920,45317,
45275,SO2312-0033,ENCORE LAMI SDN BHD. Oshi,0102107003000000,"Vải manh cuộn PP, trắng đục, K116cm, MĐ: 7x7, 900D, caro láng, TL: 66.0g/m. [5000m/cuộn]/THACUECL116070070066TRDU",M,KG,40000,2640,45317,
45211,SO2310-0024,ENCORE LAMI SDN BHD. Oshi,0102107003000000,"Vải manh cuộn PP, trắng đục, K116cm, MĐ: 7x7, 900D, caro láng, TL: 66.0g/m. [5000m/cuộn]/THACUECL116070070066TRDU",M,KG,60000,3960,45275,
45230,SO2310-0001,Addera Peru S.A.C,0102107003000000,"Vải manh cuộn PP, trắng đục, K116cm, MĐ: 7x7, 900D, caro láng, TL: 66.0g/m. [5000m/cuộn]/THACUECL116070070066TRDU",M,KG,1000,66,45291,
45211,SO2310-0024,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,250000,17000,45275,
45211,SO2310-0023,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,250000,17000,45252,
45244,SO2311-0019,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,300000,20400,45299,
45275,SO2312-0033,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,300000,20400,45317,
45244,SO2311-0019,ENCORE LAMI SDN BHD. Oshi,0102107008000000,"Vải manh cuộn PP, trắng đục, K120cm, MĐ: 7x7, 900D, caro láng, TL: 68.6g/m. [5000m/cuộn]/THACUECL120070070686TRDU",M,KG,70000,4802,45299,
45211,SO2310-0024,ENCORE LAMI SDN BHD. Oshi,0102107008000000,"Vải manh cuộn PP, trắng đục, K120cm, MĐ: 7x7, 900D, caro láng, TL: 68.6g/m. [5000m/cuộn]/THACUECL120070070686TRDU",M,KG,60000,4116,45275,
45275,SO2312-0032,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109021000000,"Vải cuộn PP, tráng hấp PE, K43.5cm, TL: 71.0g/m, trắng đục. [20.0mic] [8x8, 840D] [SO mẫu]/HAPHAL435071TRDU",M,KG,30000,2130,45296,
45275,SO2312-0031,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",M,KG,267000,25365,45296,
45217,SO2310-0041,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",M,KG,210000,19950,45268,
45217,SO2310-0041,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",M,KG,40000,3800,45268,
45210,SO2310-0021,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109029000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K58.5cm, TL: 100g/m./HAPHAL585100TRDU",M,KG,250000,25000,45232,
45210,SO2310-0021,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109030000000,"Vải cuộn PP, hấp PE bên trong, trắng trong, K58.5cm, TL: 100g/m. [850D, 8.0x8.0, 20micron]/HAPHAL585100TRTR",M,KG,250000,25000,45232,
45268,SO2312-0024,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109030000000,"Vải cuộn PP, hấp PE bên trong, trắng trong, K58.5cm, TL: 100g/m. [850D, 8.0x8.0, 20micron]/HAPHAL585100TRTR",M,KG,250000,25000,45285,
45275,SO2312-0032,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109033000000,"Vải cuộn PP, trắng đục, tráng hấp PE, K51.0cm, TL: 83.0g/m. [910D, 8x8, 20mic]/HAPHAL051083TRDU",M,KG,70000,5810,45296,
45257,SO2311-0042,HARVEST UNITES ENTERPRISE SDN. BHD,0102110009000000,"Cuộn PP, trắng đục, K56cm, MĐ: 10x11, TL: 75g/m. [3000m/cuộn]/THACUHAR560100110075TRDU",M,KG,66000,4950,45275,
45257,SO2311-0042,HARVEST UNITES ENTERPRISE SDN. BHD,0102110014000000,"Cuộn PP tráng hấp, trắng đục, K49.0cm, MĐ: 8.0x8.0, 22.0mi, TL: 81.0g/m. [3000m/cuộn]/HAPHAR490081TRDU",M,KG,24000,1944,45275,
45266,SO2312-0012,Addera Peru S.A.C,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",M,KG,20000,3000,45321,
45266,SO2312-0013,Addera Peru S.A.C,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",M,KG,20000,3000,45351,
