LINK SO,KHÁCH HÀNG,SLG,LOẠI FT,H.THỨC,LỊCH BAN ĐẦU,LỊCH ĐIỀU CHỈNH,XUẤT TT,THÁNG TT,NĂM TT,WEEK,NOTE 2,ĐƠN HÀNG TỔNG / DỰ TRÙ,LỊCH YÊU CẦU,LỊCH YÊU CẦU (MONTH),LỊCH YÊU CẦU (YEAR),SL YÊU CẦU (1),SL YÊU CẦU (2),ĐƠN HÀNG,THÁNG SO,NĂM SO,MÃ SP,CHI TIẾT SẢN PHẨM,LOẠI SP,S.LG,T.LG (KG),S.LG GIAO,T.LG GIAO (KG),ĐÃ GIAO TT,ĐÃ GIAO (Kg) TT,KHỔ DỆT,g/m,MK,BTP Dệt,Reason,KHTK
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH055065G43.38S5MPR12,"Bao TP-PP, sọc 5 màu, PR12 Red-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1025.1,55,60.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH055065G43.38S5MPR13,"Bao TP-PP, sọc 5 màu, PR13 Black-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1037.8,55,60.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH055065G43.38S5MPR14,"Bao TP-PP, sọc 5 màu, PR14 Green-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1026.9,55,60.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR15,"Bao TP-PP, sọc 4 màu, PR15 Red-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1052.7,55,60.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR31,"Bao TP-PP, sọc 4 màu, PR31 Blue-Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1030.3,55,60.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR46,"Bao TP-PP, sọc 4 màu PR46 thiết kế giống PR07 Blue, K45x55LL, TL: 30.28g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,14000,423.92,14000,423.92,14000,410.7,45,49.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR47,"Bao TP-PP, sọc 4 màu PR47 thiết kế giống PR08 Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,14000,423.92,14000,423.92,14000,416.3,45,49.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR48,"Bao TP-PP, sọc 4 màu PR48 thiết kế giống PR09 Yellow, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,14000,423.92,14000,423.92,14000,415.3,45,49.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR49,"Bao TP-PP, sọc 4 màu PR49 thiết kế giống PR10 Green, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,14000,423.92,14000,423.92,14000,421.6,45,49.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",BAG,14000,423.92,14000,423.92,14000,409.8,45,49.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",BAG,14000,423.92,14000,423.92,14000,410,45,49.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH045055G30.28S5MPR18,"Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",BAG,14000,423.92,14000,423.92,14000,411.8,45,49.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH045055G30.28S5MPR19,"Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",BAG,14000,423.92,14000,423.92,14000,408.9,45,49.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR20,"Bao TP-PP sọc 4 màu, 20 Red-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",BAG,14000,423.92,14000,423.92,14000,432.4,45,49.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,8/25/2023,8/31/2023,8/29/2023,8,2023,36,,,,,,,,SO2307-0044,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR21,"Bao TP-PP, sọc 4 màu, PR21 Blue-Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D dương, cắt răng cưa, không in. [1000 cái/kiện]",BAG,14000,423.92,14000,423.92,14000,412.7,45,49.5,,,HIT,-2
SO2307-0044,PERU,,40FT,Oversea,,,,,,,HUỶ,,,,,,,SO2307-0044,,,TPH054099G124TDUPR28,"Bao TP-PP, trắng đục, 28 White, K54.0x99.0LL, TL: 124.26g/cái, MK: SAMAN (1+1). [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BAG,20000,2485.2,,,,,54,117,,,,-
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH055092G54.34TDUPR06,"Bao TP-PP, trắng đục, PR06 Arroz, K55x92LL, TL: 54.34g/cái, không in. [Ép kiện: 1000cái/kiện, bắn đai 5 ngang x 1 dọc]",BAG,75000,4075.5,75000,4075.5,75000,4163.6,55,55,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR07,"Bao TP-PP, sọc 4 màu, PR07 Blue, K55x65LL, TL: 43.38g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,40000,1735.2,40000,1735.2,40000,1680,55,60.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR08,"Bao TP-PP, sọc 4 màu, PR08 Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,40000,1735.2,40000,1735.2,40000,1641.4,55,60.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR09,"Bao TP-PP, sọc 4 màu, PR09 Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,40000,1735.2,40000,1735.2,40000,1663.4,55,60.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR10,"Bao TP-PP, sọc 4 màu, PR10 Green, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,40000,1735.2,40000,1735.2,40000,1694,55,60.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH055065G43.38S5MPR11,"Bao TP-PP, sọc 5 màu, PR11 Blue-White, K55x65LL, TL: 43.38g/cái, MĐ 8.5x8, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1017.4,55,60.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH055065G43.38S5MPR12,"Bao TP-PP, sọc 5 màu, PR12 Red-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1019.9,55,60.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH055065G43.38S5MPR13,"Bao TP-PP, sọc 5 màu, PR13 Black-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1031.2,55,60.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH055065G43.38S5MPR14,"Bao TP-PP, sọc 5 màu, PR14 Green-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1039.5,55,60.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR15,"Bao TP-PP, sọc 4 màu, PR15 Red-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1031.5,55,60.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR31,"Bao TP-PP, sọc 4 màu, PR31 Blue-Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1045.4,55,60.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR46,"Bao TP-PP, sọc 4 màu PR46 thiết kế giống PR07 Blue, K45x55LL, TL: 30.28g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,14000,423.92,14000,423.92,14000,410.3,45,49.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR47,"Bao TP-PP, sọc 4 màu PR47 thiết kế giống PR08 Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,14000,423.92,14000,423.92,14000,419.7,45,49.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR48,"Bao TP-PP, sọc 4 màu PR48 thiết kế giống PR09 Yellow, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,14000,423.92,14000,423.92,14000,427.7,45,49.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR49,"Bao TP-PP, sọc 4 màu PR49 thiết kế giống PR10 Green, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,14000,423.92,14000,423.92,14000,416.5,45,49.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",BAG,14000,423.92,14000,423.92,14000,407.5,45,49.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",BAG,14000,423.92,14000,423.92,14000,409.9,45,49.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH045055G30.28S5MPR18,"Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",BAG,14000,423.92,14000,423.92,14000,408,45,49.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH045055G30.28S5MPR19,"Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",BAG,14000,423.92,14000,423.92,14000,408.7,45,49.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR20,"Bao TP-PP sọc 4 màu, 20 Red-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",BAG,14000,423.92,14000,423.92,14000,408.5,45,49.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,9/25/2023,9/25/2023,9/26/2023,9,2023,40,,,,,,,,SO2307-0045,THÁNG 07,NĂM 2023,TPH045055G30.28S4MPR21,"Bao TP-PP, sọc 4 màu, PR21 Blue-Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D dương, cắt răng cưa, không in. [1000 cái/kiện]",BAG,14000,423.92,14000,423.92,14000,414.9,45,49.5,,,XNK,1
SO2307-0045,PERU,,40FT,Oversea,,,,,,,HUỶ,,,,,,,SO2307-0045,,,TPH054099G124TDUPR28,"Bao TP-PP, trắng đục, 28 White, K54.0x99.0LL, TL: 124.26g/cái, MK: SAMAN (1+1). [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BAG,20000,2485.2,,,,,54,117,,,,-
SO2307-0046,PERU,,40FT,Oversea,10/25/2023,10/25/2023,10/25/2023,10,2023,44,,,,,,,,SO2307-0046,THÁNG 07,NĂM 2023,TPH055092G54.34TDUPR06,"Bao TP-PP, trắng đục, PR06 Arroz, K55x92LL, TL: 54.34g/cái, không in. [Ép kiện: 1000cái/kiện, bắn đai 5 ngang x 1 dọc]",BAG,75000,4075.5,75000,4075.5,75000,4189.8,55,55,,,HIT,0
SO2307-0046,PERU,,40FT,Oversea,10/25/2023,10/25/2023,10/25/2023,10,2023,44,,,,,,,,SO2307-0046,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR07,"Bao TP-PP, sọc 4 màu, PR07 Blue, K55x65LL, TL: 43.38g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,40000,1735.2,40000,1735.2,40000,1688.7,55,60.5,,,HIT,0
SO2307-0046,PERU,,40FT,Oversea,10/25/2023,10/25/2023,10/25/2023,10,2023,44,,,,,,,,SO2307-0046,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR08,"Bao TP-PP, sọc 4 màu, PR08 Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,40000,1735.2,40000,1735.2,40000,1673.6,55,60.5,,,HIT,0
SO2307-0046,PERU,,40FT,Oversea,10/25/2023,10/25/2023,10/25/2023,10,2023,44,,,,,,,,SO2307-0046,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR09,"Bao TP-PP, sọc 4 màu, PR09 Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,40000,1735.2,40000,1735.2,40000,1660.8,55,60.5,,,HIT,0
SO2307-0046,PERU,,40FT,Oversea,10/25/2023,10/25/2023,10/25/2023,10,2023,44,,,,,,,,SO2307-0046,THÁNG 07,NĂM 2023,TPH055065G43.38S4MPR10,"Bao TP-PP, sọc 4 màu, PR10 Green, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,40000,1735.2,40000,1735.2,40000,1684.1,55,60.5,,,HIT,0
SO2307-0046,PERU,,40FT,Oversea,10/25/2023,10/25/2023,10/25/2023,10,2023,44,,,,,,,,SO2307-0046,THÁNG 07,NĂM 2023,TPH055065G43.38S5MPR11,"Bao TP-PP, sọc 5 màu, PR11 Blue-White, K55x65LL, TL: 43.38g/cái, MĐ 8.5x8, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1023.1,55,60.5,,,HIT,0
SO2307-0046,PERU,,40FT,Oversea,10/25/2023,10/25/2023,10/25/2023,10,2023,44,,,,,,,,SO2307-0046,THÁNG 07,NĂM 2023,TPH055065G43.38S5MPR12,"Bao TP-PP, sọc 5 màu, PR12 Red-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1027.3,55,60.5,,,HIT,0
SO2307-0046,PERU,,40FT,Oversea,10/25/2023,10/25/2023,10/25/2023,10,2023,44,,,,,,,,SO2307-0046,THÁNG 07,NĂM 2023,TPH055065G43.38S5MPR13,"Bao TP-PP, sọc 5 màu, PR13 Black-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",BAG,25000,1084.5,25000,1084.5,25000,1048.5,55,60.5,,,HIT,0
