Mã số,Mặt hàng,Đvt (2),Đầu kỳ (2),Giá trị đầu kỳ,Nhập (2),Giá trị nhập,Xuất (2),Giá trị xuất,Cuối kỳ (2),Giá trị cuối kỳ,Đvt (1),Đầu kỳ (1),Nhập (1),Xuất (1),Cuối kỳ (1)
THATRNIS173130130778BE00,"Vải cuộn PP, tráng ngoài màu beige, K173.0cm, MĐ: 13.0x13.0,sợi ID định vị màu trắng ở giữa mỗi mặt TL: 778.5g/mét.",KG,947.37,0,0,0,0,0,947.37,0,M,1561.4,0,0,1561.4
THACANIS117130130228BE00,"Vải manh PP, màu beige, K117.0cm, MĐ: 13.0x13.0,TL: 228.15g/mét.",KG,919,7303074,0,0,0,0,919,7303074,M,4108,0,0,4108
THATRNIS117130130263BE00,"Vải cuộn PP, tráng ngoài màu beige, K117.0cm, MĐ: 13.0x13.0,TL: 263.25g/mét.",KG,55.41,0,0,0,0,0,55.41,0,M,417.27,0,0,417.27
THACAPPM071080080078TRDU,"Vải cuộn  PP, trắng đục  có UV, K71.0cm, MĐ: 8.6x8.0, TL: 78.1g/mét.",KG,199,1738308,0,0,0,0,199,1738308,M,2500,0,0,2500
THACAAGS058100102128TRDU,"Vải cuộn PP, trắng đục, K58.0cm, MĐ: 10.0x10.2, TL: 128.88g/mét. (111.1gsm)",KG,1841.9,0,0,0,0,0,1841.9,0,M,14000,0,0,14000
THACAAGS052086080057TRDU,"Vải cuộn PP, trắng đục, K52.0cm, MĐ: 8.6x8.0, TL: 56.97g/mét.",KG,283.2,0,0,0,0,0,283.2,0,M,4560,0,0,4560
THACALUI055100100135TRDU,"Cuộn PP, màu trắng đục, K55.0cm, MĐ: 10.0x10.0, TL: 135.63g/m.",KG,4032.52,16138654,0,0,0,0,4032.52,16138654,M,31792.5,0,0,31792.5
THACAUNP178120130486TRDU,"Vải cuộn PP, K178.2cm, MĐ: 12.0x12.2, TL: 486.44g/m.",KG,183.95,662407.31,0,0,0,0,183.95,662407.31,M,834.85,0,0,834.85
THACAUNP177120122580TRDU,"Vải cuộn PP, K177.5cm, MĐ: 12.0x12.2, TL: 580.43g/m. [UNP170gsm]",KG,16456.91,0,0,0,0,0,16456.91,0,M,29751.05,0,0,29751.05
THACAPER400086080440PR33,"Vải cuộn PP, K40.0cm, sọc PR33 (Đen-Đỏ-Vàng-XD-TĐ), MĐ: 8.6x8, TL: 44.0g/mét.",KG,366.05,0,0,0,0,0,366.05,0,M,9069.32,0,0,9069.32
THACAPER400086080440PR34,"Vải cuộn PP, K40.0cm, sọc PR34 (Đen-Đỏ-Vàng-Ngọc-TĐ), MĐ: 8.6x8, TL: 44.0g/mét.",KG,544.05,0,0,0,0,0,544.05,0,M,13069.32,0,0,13069.32
THACAPER400086080440PR35,"Vải cuộn PP, K40.0cm, sọc PR35 (Đen-Đỏ-Vàng-XD-Ngọc), MĐ: 8.6x8, TL: 44.0g/mét.",KG,590.05,0,0,0,0,0,590.05,0,M,13069.32,0,0,13069.32
THACAPER400086080440PR36,"Vải cuộn PP, K40.0cm, sọc PR36 (Đen-Đỏ-Vàng-Ngọc), MĐ: 8.6x8, TL: 44.0g/mét.",KG,220.05,0,0,0,0,0,220.05,0,M,5069.32,0,0,5069.32
THACAPER400086080440PR37,"Vải cuộn PP, K40.0cm, sọc PR37 (Đen-Đỏ-Vàng-XD), MĐ: 8.6x8, TL: 44.0g/mét.",KG,227.1,0,0,0,0,0,227.1,0,M,6138.64,0,0,6138.64
THACAAGS097086080080TRDU,"Vải manh PP, trắng đục, K97.0cm, MĐ: 8.6x8.0, TL: 80.06g/mét. (82.54gsm)",KG,4185.5,0,0,0,0,0,4185.5,0,M,53536,0,0,53536
THACAAGS103120125153TRDU,"Vải manh PP, trắng đục, K103.0cm, MĐ: 12.0x12.5, TL: 153.63g/mét. (149.16gsm)",KG,70.77,0,0,0,0,0,70.77,0,M,355.68,0,0,355.68
THACAAGS119013013230TRDU,"Vải Manh PP, màu trắng UV, K119.0cm, MĐ: 13.0x13.0, sợi định vị màu xanh ID 42-35-42, TL: 230.23g/mét. (193.47gsm)",KG,1175.81,0,0,0,0,0,1175.81,0,M,6851.6,0,0,6851.6
THACUGLB050100102090TRTR,"Vải cuộn PP màu trắng trong, K50.0cm (+/-1.0cm), 10.0x10.2, dệt 5x1, TL: 90g/m. [90gsm] [3000m/cuộn]",KG,616,0,0,0,0,0,616,0,M,6362,0,0,6362
THACUSMY132070070079TRDU,"Vải manh PP trắng đục khổ 132cm, mật độ 7 x 7 (caro), TL 79.0g/m (59.9gsm). [4000m/cuộn] [Mẫu 500m/cuộn]",KG,79,0,0,0,0,0,79,0,M,1000,0,0,1000
THACAPPM097087080070TRDU,"Vải manh PP, trắng đục có UV, K97.0cm, MĐ: 8.7x8.0, TL: 70.0g/mét.",KG,1784,17096695,0,0,0,0,1784,17096695,M,25846,0,0,25846
THACAPPM083086080045TRDU,"Vải manh PP, trắng đục có UV, K83.0cm, MĐ: 8.6x8.0, TL: 45.47g/mét.",KG,217.5,0,0,0,0,0,217.5,0,M,3143,0,0,3143
THACALUI104011013166TRDU,"Vải Manh PP, màu trắng UV, K104.0cm, MĐ: 11.0x13.0, TL: 166.4g/mét. (160gsm)",KG,3843,0,0,0,0,0,3843,0,M,22440,0,0,22440
THACALUI121110130193TRDU,"Vải manh PP màu trắng, có UV, MĐ: 11.0x13.0, K.121.0cm, TL: 193.6g/m (160gsm). Đánh dấu ID màu beige: 43-35-43",KG,3975,0,0,0,0,0,3975,0,M,20040,0,0,20040
THACAPPM079086080086TRDU,"Vải cuộn PP, trắng đục, có UV, K79.0cm, MĐ: 8.6x8.0, TL: 86.9g/m (55gsm).",KG,967,0,0,0,0,0,967,0,M,10720,0,0,10720
THACALUI120970125132TRDU,"Vải manh PP, trắng đục, có UV, K120.5cm, MĐ: 9.7x12.5, TL: 132.55g/m (110gsm).",KG,1020,0,0,0,0,0,1020,0,M,7310,0,0,7310
THACAPPM114097097108TRDU,"Vải manh PP, trắng đục, có UV, K114.0cm, MĐ: 9.7x9.7, TL: 108.3g/m (95gsm).",KG,1619.5,0,0,0,0,0,1619.5,0,M,15117,0,0,15117
THACAAGS118110130193TRDU,"Vải Manh PP, màu trắng UV, K118.0cm, MĐ: 11.0x13.0, GC 2 điểm chỉ đôi 30mm, ID định vị màu beige giữa gia cường: 42+34+42. TL: 193.7g/mét. (160gsm +GC 4.9 g/m)",KG,1689.5,0,0,0,0,0,1689.5,0,M,9000,0,0,9000
THACAAGS121110130193TRDU,"Vải Manh PP, màu trắng UV, K121.0cm, MĐ: 11.0x13.0. TL: 193.6g/mét. (160gsm)",KG,573.5,0,0,0,0,0,573.5,0,M,3000,0,0,3000
0119101001001000,"Bao TP-PP, trắng đục, K56x81LL, TL: 62g/cái, đáy 1 lần/2 đường PP900D, cắt ZIGZAG, MK: AGRIFEED 25KGS (4+0). [Ép kiện: 500cái/kiện, bắn đai 4 ngang x 1 dọc, 1 tem bên hông]/TPH056081G062TDAGF.AGRI.2/TPH056081G062TDAGF.AGRI.2",KG,7936,0,0,0,0,0,7936,0,CAI,128000,0,0,128000
TPH050076TDSAR.BLHOCK,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE CK (5000032). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",KG,70,2172453,0,0,0,0,70,2172453,CAI,1000,0,0,1000
TPH050076TDSAR.GRNH,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN H (5000141). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",KG,7,217245,0,0,0,0,7,217245,CAI,100,0,0,100
TPH050076TDSAR.REHOAA,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE AA (5000288). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",KG,350,10862264,0,0,0,0,350,10862264,CAI,5000,0,0,5000
TPH050076TDSAR.YEHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: YELLOW HORSE (5000350). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",KG,420,13034716,0,0,0,0,420,13034716,CAI,6000,0,0,6000
TPH061103G80.00TDUPR39,"Bao TP-PP, trắng đục, 39 Afrecho, K61x103LL, TL: 80.00g/cái, MK: Afrecho. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,268.6,0,0,0,0,0,268.6,0,CAI,0,0,0,0
0119124001003000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE WHEAT FLOOUR (5000026). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 4 đai ngang x 1 đai dọc]/TPH050076TDPRE.BHWF",KG,4.06,126002,0,0,0,0,4.06,126002,CAI,58,0,0,58
0119124001006000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: E-MIE WHEAT FLOUR (5000112). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 4 đai ngang x 1 đai dọc]/TPH050076TDPRE.EMWF",KG,7,217245,0,0,0,0,7,217245,CAI,100,0,0,100
0119124001011000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000224). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.PIHO",KG,11.9,369317,0,0,0,0,11.9,369317,CAI,170,0,0,170
0119124001014000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED H NON ADA (5000294). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.REHNA",KG,21.35,662598,0,0,0,0,21.35,662598,CAI,305,0,0,305
0119124001016000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: YELLOW H WANTON MI (5000348).[EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.YHWM",KG,12.1,0,0,0,0,0,12.1,0,CAI,0,0,0,0
0119124001017000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLACK HORSE (5000023). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.BLAHO",KG,36.05,1118813,0,0,0,0,36.05,1118813,CAI,515,0,0,515
0119124002000000,"Bao TP-PP, trắng đục, K50x81LL (+/-1), TL: 75g/cái, không in (5000324). [EK: Tép 100 cái, kiện 10 tép trở đầu (1000 cái), 5 đai ngang x 1 đai dọc]/TPH050081TDPRE",KG,30.8,0,0,0,0,0,30.8,0,CAI,0,0,0,0
0119126001007000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO CINCO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORCI",KG,2340,0,0,0,0,0,2340,0,BAO,45000,0,0,45000
0119126001009000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO TRES. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORTR",KG,4342,0,0,0,0,0,4342,0,BAO,83500,0,0,83500
0119126001010000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO UNO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORUN",KG,5382,0,0,0,0,0,5382,0,BAO,103500,0,0,103500
0119134001000000,"Bao TP-PP, trắng đục, K60x86PB, TL: 94g/cái. [EK: 5 tép/kiện, vải PP, bắn đai 4 ngang x 1 dọc, dán nhãn: Tên sản phẩm, NSX, HSD, Số lượng]/TPH060086G094TDVFK",KG,63.8,583459,0,0,0,0,63.8,583459,CAI,700,0,0,700
TPH043065G052CAMSGX.A01,"Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50]",KG,940.5,26628064,0,0,0,0,940.5,26628064,CAI,18300,0,0,18300
TPH045055G30.28S4MPR20,"Bao TP-PP sọc 4 màu, 20 Red-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",KG,272.52,0,0,0,0,0,272.52,0,CAI,9000,0,0,9000
TPH045055G30.28S4MPR21,"Bao TP-PP, sọc 4 màu, PR21 Blue-Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D dương, cắt răng cưa, không in. [1000 cái/kiện]",KG,332.46,105803.36,0,0,0,0,332.46,105803.36,Cai,11000,0,0,11000
TPH045055G30.28S4MPR46,"Bao TP-PP, sọc 4 màu PR46 thiết kế giống PR07 Blue, K45x55LL, TL: 30.28g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,172.6,5356524,0,0,0,0,172.6,5356524,CAI,5700,0,0,5700
TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",KG,316.6,118304.8,0,0,0,0,316.6,118304.8,CAI,10000,0,0,10000
TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",KG,769.9,13707313.16,0,0,0,0,769.9,13707313.16,Cai,25000,0,0,25000
TPH045055G30.28S5MPR18,"Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",KG,312.4,62357.08,0,0,0,0,312.4,62357.08,CAI,10000,0,0,10000
TPH045055G30.28S5MPR19,"Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",KG,310.2,16280,0,0,0,0,310.2,16280,CAI,10000,0,0,10000
TPH050076G70TDSAB.BLHOEX,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 69.6g/cái (+/-5%), MK: BLUE HORSE EXP (3+0) (5000031). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,18.6,0,0,0,0,0,18.6,0,CAI,0,0,0,0
TPH050076G70TDSAB.BRHC,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BROWN HORSE CRACKER (5000455). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,200,0,0,0,0,0,200,0,CAI,0,0,0,0
TPH050076G70TDSAB.CAKI,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: CAP KILANG (1+0) (5000073). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,11.2,0,0,0,0,0,11.2,0,CAI,0,0,0,0
TPH050076G70TDSAB.GRNHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN HORSE (5000146). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,24.2,0,0,0,0,0,24.2,0,CAI,0,0,0,0
TPH050076G70TDSABGRNHOEX,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN HORSE EXP (5000152). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,6.7,0,0,0,0,0,6.7,0,CAI,0,0,0,0
TPH050076G70TDSABRAMA108,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 108 (5000248). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,9,0,0,0,0,0,9,0,CAI,0,0,0,0
TPH050076G70TDSABRAMA128,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 128 (5000254). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,5.7,0,0,0,0,0,5.7,0,CAI,0,0,0,0
TPH050076G70TDSABRAMA138,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70 g/cái (+/-5%), MK: RAMA2 138 (5000256). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,9.5,0,0,0,0,0,9.5,0,CAI,0,0,0,0
TPH050076G70TDSAB.RAMA2R,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 R-CANAI (5000284). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,17.9,0,0,0,0,0,17.9,0,CAI,0,0,0,0
TPH050076G70TDSAB.RAMA88,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 88 (5000267). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,9.6,0,0,0,0,0,9.6,0,CAI,0,0,0,0
TPH050076G70TDSAB.RAMA98,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 98 (5000269). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,10.9,0,0,0,0,0,10.9,0,CAI,0,0,0,0
TPH050076G70TDSAB.RAMA99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 99 (5000273). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,44.4,0,0,0,0,0,44.4,0,CAI,0,0,0,0
TPH050076G70TDSAB.REHOEX,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE EXP (5000290). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,20.8,0,0,0,0,0,20.8,0,CAI,0,0,0,0
TPH050076G70TDSAB.SFFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFFM 99 (5000306). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",KG,37.8,0,0,0,0,0,37.8,0,CAI,0,0,0,0
TPH050085G075CAMSGX.B01,"Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50]",KG,5425.75,162794298,0,0,0,0,5425.75,162794298,CAI,72190,0,0,72190
TPH051076G87.83TDUPR38,"Bao TP-PP, trắng đục, PR38 Metalero, K51x76LL, TL: 87.83g/cái, MĐ: 11x12, đáy 1 lần/1 đường PP1200D đỏ, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]/TPH051076G87.83TDUPR38",KG,522.55,8332469.52,0,0,0,0,522.55,8332469.52,CAI,5000,0,0,5000
TPH051076TDDEL.HAEX,"Bao Val-TP, trắng đục, K51x76PB, TL: 62g/cái, MK: HARINA EXTRA FINA.",KG,498.1,15359909.7,0,0,0,0,498.1,15359909.7,Cai,4000,0,0,4000
TPH051076TDDEL.HAPA,"Bao Val-TP, trắng đục, K51x76PB, TL: 62g/cái, MK: HARINA PANIFICACION.",KG,504.18,15547398.66,0,0,0,0,504.18,15547398.66,Cai,690,0,0,690
TPH055065G43.38S4MPR07,"Bao TP-PP, sọc 4 màu, PR07 Blue, K55x65LL, TL: 43.38g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,2671.14,34183999.86,0,0,0,0,2671.14,34183999.86,Cai,59100,0,0,59100
TPH055065G43.38S4MPR08,"Bao TP-PP, sọc 4 màu, PR08 Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,2973.69,47562301.22,0,0,0,0,2973.69,47562301.22,CAI,60950,0,0,60950
TPH055065G43.38S4MPR09,"Bao TP-PP, sọc 4 màu, PR09 Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,2639.1,30281149.96,0,0,0,0,2639.1,30281149.96,Cai,59800,0,0,59800
TPH055065G43.38S4MPR10,"Bao TP-PP, sọc 4 màu, PR10 Green, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,3344.85,44756363.64,0,0,0,0,3344.85,44756363.64,CAI,76327,0,0,76327
TPH055065G43.38S4MPR15,"Bao TP-PP, sọc 4 màu, PR15 Red-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,1084.5,4844716.68,0,0,0,0,1084.5,4844716.68,Cai,25000,0,0,25000
TPH055065G43.38S4MPR31,"Bao TP-PP, sọc 4 màu, PR31 Blue-Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,1518.3,8144977.5,0,0,0,0,1518.3,8144977.5,CAI,35000,0,0,35000
TPH055065G43.38S5MPR11,"Bao TP-PP, sọc 5 màu, PR11 Blue-White, K55x65LL, TL: 43.38g/cái, MĐ 8.5x8, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,2332.3,8961832.84,0,0,0,0,2332.3,8961832.84,Cai,51000,0,0,51000
TPH055065G43.38S5MPR12,"Bao TP-PP, sọc 5 màu, PR12 Red-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,1362.1,9141404.84,0,0,0,0,1362.1,9141404.84,CAI,29900,0,0,29900
TPH055065G43.38S5MPR13,"Bao TP-PP, sọc 5 màu, PR13 Black-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,2054.19,14030786.8,0,0,0,0,2054.19,14030786.8,Cai,45500,0,0,45500
TPH055065G43.38S5MPR14,"Bao TP-PP, sọc 5 màu, PR14 Green-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,607.32,2686590.04,0,0,0,0,607.32,2686590.04,CAI,14000,0,0,14000
TPH055092G53.30TDUPR06,"Bao TP-PP, trắng đục, PR06 Arroz, K55x92LL, TL: 53.30g/cái, không in. [Ép kiện: 1000cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,4898.2,0,0,0,0,0,4898.2,0,Cai,92000,0,0,92000
TPH055092G54.34TDUPR06,"Bao TP-PP, trắng đục, PR06 Arroz, K55x92LL, TL: 54.34g/cái, không in. [Ép kiện: 1000cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,961.82,29850059,0,0,0,0,961.82,29850059,CAI,17700,0,0,17700
TPH060088G105INT,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái. (Mã: 5000651) (Tép 20 cái gấp 03, Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).",KG,4,0,0,0,0,0,4,0,CAI,0,0,0,0
TPH066099TDMFM.LM9900-1,"Bao TP-PP, trắng đục, K66.0x99.0LL, TL: 120.0g/cái, MK: LM-9900. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",KG,54,1675892,0,0,0,0,54,1675892,CAI,450,0,0,450
TPH066099TDMFM.LM9901-1,"Bao TP-PP, trắng đục, K66.0x99.0LL, TL: 120.0g/cái, MK: LM-9901. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",KG,64.2,1992450,0,0,0,0,64.2,1992450,CAI,535,0,0,535
TPH066099TDMFM.LM9902-1,"Bao TP-PP, trắng đục, K66.0x99.0LL, TL: 120.0g/cái, MK: LM-9902. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",KG,229,688978,0,0,0,0,229,688978,CAI,185,0,0,185
TPH066099TDMFM.LM9902C-1,"Bao TP-PP, trắng đục, K66.0x99.0LL, TL: 120.0g/cái, MK: LM-9902C. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",KG,97.2,3016606,0,0,0,0,97.2,3016606,CAI,810,0,0,810
TPH066109TDMFM.LM8802-1,"Bao TP-PP, trắng đục, K66.0x109.0LL, TL: 132.0g/cái, MK: LM-8802. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 6 ngang x 1 dọc]",KG,27.06,839808,0,0,0,0,27.06,839808,CAI,205,0,0,205
