Số đơn hàng,Mã sản phẩm,Tên sản phẩm,Công việc,Tên công việc,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
SO2501-0055,TPH040050G24.47S4MPR36,"Bao TP-PP sọc 4 màu, 36 (giống sọc 20) Red-Yellow, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH040050G24.47S4MPR36,"Bao TP-PP sọc 4 màu, 36 (giống sọc 20) Red-Yellow, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,489.4
SO2501-0055,TPH040050G24.47S4MPR37,"Bao TP-PP sọc 4 màu, 37 (giống sọc 21) Blue-Red, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH040050G24.47S4MPR37,"Bao TP-PP sọc 4 màu, 37 (giống sọc 21) Blue-Red, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,489.4
SO2501-0057,TPH040050G24.47S5MPR35,"Bao TP-PP sọc 5 màu, 35 (giống sọc 19) Green-Yellow, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH040050G24.47S5MPR35,"Bao TP-PP sọc 5 màu, 35 (giống sọc 19) Green-Yellow, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,489.4
SO2501-0057,TPH040050G24.47S5MPR34,"Bao TP-PP sọc 5 màu, 34 (giống sọc 18) Black-White, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH040050G24.47S5MPR34,"Bao TP-PP sọc 5 màu, 34 (giống sọc 18) Black-White, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,489.4
SO2501-0057,TPH040050G24.47S5MPR33,"Bao TP-PP sọc 5 màu, 33 (giống sọc 17) Red-White, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH040050G24.47S5MPR33,"Bao TP-PP sọc 5 màu, 33 (giống sọc 17) Red-White, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,489.4
SO2501-0057,TPH040050G24.47S5MPR32,"Bao TP-PP sọc 5 màu, 32 (giống sọc 16) Blue-White, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH040050G24.47S5MPR32,"Bao TP-PP sọc 5 màu, 32 (giống sọc 16) Blue-White, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,489.4
SO2501-0057,TPH040050G24.47S4MPR37,"Bao TP-PP sọc 4 màu, 37 (giống sọc 21) Blue-Red, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH040050G24.47S4MPR37,"Bao TP-PP sọc 4 màu, 37 (giống sọc 21) Blue-Red, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,489.4
SO2501-0057,TPH040050G24.47S4MPR36,"Bao TP-PP sọc 4 màu, 36 (giống sọc 20) Red-Yellow, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH040050G24.47S4MPR36,"Bao TP-PP sọc 4 màu, 36 (giống sọc 20) Red-Yellow, K40.0x50.0LL, TL: 24.47g/cái, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP xanh dương 1200D, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,489.4
SO2501-0057,TPH045055G30.28S4MPR49,"Bao TP-PP, sọc 4 màu PR49 thiết kế giống PR10 Green, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S4MPR49,"Bao TP-PP, sọc 4 màu PR49 thiết kế giống PR10 Green, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,10000,302.8
SO2501-0057,TPH045055G30.28S4MPR48,"Bao TP-PP, sọc 4 màu PR48 thiết kế giống PR09 Yellow, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S4MPR48,"Bao TP-PP, sọc 4 màu PR48 thiết kế giống PR09 Yellow, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,10000,302.8
SO2501-0057,TPH045055G30.28S4MPR47,"Bao TP-PP, sọc 4 màu PR47 thiết kế giống PR08 Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S4MPR47,"Bao TP-PP, sọc 4 màu PR47 thiết kế giống PR08 Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,10000,302.8
SO2501-0057,TPH045055G30.28S4MPR46,"Bao TP-PP, sọc 4 màu PR46 thiết kế giống PR07 Blue, K45x55LL, TL: 30.28g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S4MPR46,"Bao TP-PP, sọc 4 màu PR46 thiết kế giống PR07 Blue, K45x55LL, TL: 30.28g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,10000,302.8
SO2501-0057,TPH055065G43.38S4MPR15,"Bao TP-PP, sọc 4 màu, PR15 Red-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S4MPR15,"Bao TP-PP, sọc 4 màu, PR15 Red-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0057,TPH055065G43.38S5MPR14,"Bao TP-PP, sọc 5 màu, PR14 Green-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S5MPR14,"Bao TP-PP, sọc 5 màu, PR14 Green-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0057,TPH055092G53.30TDUPR06,"Bao TP-PP, trắng đục, PR06 Arroz, K55x92LL, TL: 53.30g/cái, không in. [Ép kiện: 1000cái/kiện, bắn đai 5 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055092G53.30TDUPR06,"Bao TP-PP, trắng đục, PR06 Arroz, K55x92LL, TL: 53.30g/cái, không in. [Ép kiện: 1000cái/kiện, bắn đai 5 ngang x 1 dọc]",CAI,KG,50000,2665
SO2501-0057,TPH055065G43.38S4MPR31,"Bao TP-PP, sọc 4 màu, PR31 Blue-Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S4MPR31,"Bao TP-PP, sọc 4 màu, PR31 Blue-Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0057,TPH055065G43.38S5MPR11,"Bao TP-PP, sọc 5 màu, PR11 Blue-White, K55x65LL, TL: 43.38g/cái, MĐ 8.5x8, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S5MPR11,"Bao TP-PP, sọc 5 màu, PR11 Blue-White, K55x65LL, TL: 43.38g/cái, MĐ 8.5x8, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0057,TPH055065G43.38S5MPR12,"Bao TP-PP, sọc 5 màu, PR12 Red-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S5MPR12,"Bao TP-PP, sọc 5 màu, PR12 Red-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0057,TPH055065G43.38S5MPR13,"Bao TP-PP, sọc 5 màu, PR13 Black-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S5MPR13,"Bao TP-PP, sọc 5 màu, PR13 Black-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0059,TPH061103G80.00TDUPR39,"Bao TP-PP, trắng đục, 39 Afrecho, K61x103LL, TL: 80.00g/cái, MK: Afrecho. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH061103G80.00TDUPR39,"Bao TP-PP, trắng đục, 39 Afrecho, K61x103LL, TL: 80.00g/cái, MK: Afrecho. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",CAI,KG,270000,21600
SO2501-0061,TPH045055G30.28S4MPR20,"Bao TP-PP sọc 4 màu, 20 Red-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S4MPR20,"Bao TP-PP sọc 4 màu, 20 Red-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8
SO2501-0061,TPH045055G30.28S4MPR21,"Bao TP-PP, sọc 4 màu, PR21 Blue-Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D dương, cắt răng cưa, không in. [1000 cái/kiện]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S4MPR21,"Bao TP-PP, sọc 4 màu, PR21 Blue-Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D dương, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8
SO2501-0061,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",CAI,KG,10000,302.8
SO2501-0061,TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8
SO2501-0061,TPH055065G43.38S5MPR13,"Bao TP-PP, sọc 5 màu, PR13 Black-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S5MPR13,"Bao TP-PP, sọc 5 màu, PR13 Black-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0061,TPH055065G43.38S5MPR12,"Bao TP-PP, sọc 5 màu, PR12 Red-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S5MPR12,"Bao TP-PP, sọc 5 màu, PR12 Red-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0061,TPH055065G43.38S5MPR11,"Bao TP-PP, sọc 5 màu, PR11 Blue-White, K55x65LL, TL: 43.38g/cái, MĐ 8.5x8, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S5MPR11,"Bao TP-PP, sọc 5 màu, PR11 Blue-White, K55x65LL, TL: 43.38g/cái, MĐ 8.5x8, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0061,TPH055065G43.38S4MPR31,"Bao TP-PP, sọc 4 màu, PR31 Blue-Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S4MPR31,"Bao TP-PP, sọc 4 màu, PR31 Blue-Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0061,TPH055092G53.30TDUPR06,"Bao TP-PP, trắng đục, PR06 Arroz, K55x92LL, TL: 53.30g/cái, không in. [Ép kiện: 1000cái/kiện, bắn đai 5 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055092G53.30TDUPR06,"Bao TP-PP, trắng đục, PR06 Arroz, K55x92LL, TL: 53.30g/cái, không in. [Ép kiện: 1000cái/kiện, bắn đai 5 ngang x 1 dọc]",CAI,KG,50000,2665
SO2501-0061,TPH055065G43.38S5MPR14,"Bao TP-PP, sọc 5 màu, PR14 Green-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S5MPR14,"Bao TP-PP, sọc 5 màu, PR14 Green-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0061,TPH055065G43.38S4MPR15,"Bao TP-PP, sọc 4 màu, PR15 Red-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S4MPR15,"Bao TP-PP, sọc 4 màu, PR15 Red-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,25000,1084.5
SO2501-0061,TPH055065G43.38S4MPR10,"Bao TP-PP, sọc 4 màu, PR10 Green, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S4MPR10,"Bao TP-PP, sọc 4 màu, PR10 Green, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,867.6
SO2501-0061,TPH055065G43.38S4MPR08,"Bao TP-PP, sọc 4 màu, PR08 Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S4MPR08,"Bao TP-PP, sọc 4 màu, PR08 Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,867.6
SO2501-0061,TPH055065G43.38S4MPR09,"Bao TP-PP, sọc 4 màu, PR09 Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S4MPR09,"Bao TP-PP, sọc 4 màu, PR09 Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,867.6
SO2501-0061,TPH055065G43.38S4MPR07,"Bao TP-PP, sọc 4 màu, PR07 Blue, K55x65LL, TL: 43.38g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH055065G43.38S4MPR07,"Bao TP-PP, sọc 4 màu, PR07 Blue, K55x65LL, TL: 43.38g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,20000,867.6
SO2501-0061,TPH045055G30.28S5MPR18,"Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S5MPR18,"Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8
SO2501-0061,TPH045055G30.28S5MPR19,"Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S5MPR19,"Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8
SO2501-0063,TPH061103G80.00TDUPR39,"Bao TP-PP, trắng đục, 39 Afrecho, K61x103LL, TL: 80.00g/cái, MK: Afrecho. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH061103G80.00TDUPR39,"Bao TP-PP, trắng đục, 39 Afrecho, K61x103LL, TL: 80.00g/cái, MK: Afrecho. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",CAI,KG,300000,24000
SO2501-0064,TPH061103G80.00TDUPR39,"Bao TP-PP, trắng đục, 39 Afrecho, K61x103LL, TL: 80.00g/cái, MK: Afrecho. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH061103G80.00TDUPR39,"Bao TP-PP, trắng đục, 39 Afrecho, K61x103LL, TL: 80.00g/cái, MK: Afrecho. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",CAI,KG,50000,4000
SO2501-0064,TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8
SO2501-0064,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",CAI,KG,10000,302.8
SO2501-0064,TPH045055G30.28S4MPR48,"Bao TP-PP, sọc 4 màu PR48 thiết kế giống PR09 Yellow, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S4MPR48,"Bao TP-PP, sọc 4 màu PR48 thiết kế giống PR09 Yellow, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,10000,302.8
SO2501-0064,TPH045055G30.28S4MPR49,"Bao TP-PP, sọc 4 màu PR49 thiết kế giống PR10 Green, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",34,Công đoạn ép kiện,TPH-1553,TPH045055G30.28S4MPR49,"Bao TP-PP, sọc 4 màu PR49 thiết kế giống PR10 Green, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,10000,302.8
