Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Bộ phận,Đơn hàng/Hợp đồng mua,Lệnh sản xuất,Công đoạn,Mã trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.6,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.6,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,63.2,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.7,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.3,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.4,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.5,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.6,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,61.2,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.9,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.3,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.5,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.4,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,48.2,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,61.6,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.8,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KBT001,M,62.6,KG,3100,0,0,15513,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,HDPE051-DOW,"Cuộn HDPE, trắng đục, K51.0cm, TL: 22g/m. [Độ dày 23.4mic]",KBT001,M,67,KG,3100,0,0,15513,15413,CTY00001,,,,LSX09/24-011,PE,,TPH042098G117TDUDW,,2158
TP,10/4/2024,TP10/24-030,Nhập tp thổi ngày 4/09/2024,PHE-HDPE,Phế HDPE.,KPH001,KG,45,KG,45,0,0,1527,15413,CTY00001,,,,LSX10/24-006,PE,,TPH050085G075CAMSGX.B01,,2158
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,5,KG,50,0,0,1527,15415,CTY00001,,,,LSX09/24-056,BAOBT,,TPH075112G119INT.CAMI032,,2109C
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,5,KG,50,0,0,1527,15415,CTY00001,,,,LSX09/24-056,BAOBT,,TPH075112G119INT.CAMI033,,2109C
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,5,KG,50,0,0,1527,15415,CTY00001,,,,LSX09/24-056,BAOBT,,TPH075112G119INT.CAMI034,,2109C
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,5,KG,50,0,0,1527,15415,CTY00001,,,,LSX09/24-056,BAOBT,,TPH075112G119INT.CAMI035,,2109C
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,2,KG,20,0,0,1527,15415,CTY00001,,,,LSX09/24-078,BAOBT,,TPH060085INT.BRGL2.218,,2109C
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,4,KG,40,0,0,1527,15415,CTY00001,,,,LSX09/24-078,BAOBT,,TPH060085INT.BRGL2.219,,2109C
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,3,KG,30,0,0,1527,15415,CTY00001,,,,LSX09/24-078,BAOBT,,TPH060085G102INT.REGL104,,2109C
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,1,KG,10,0,0,1527,15415,CTY00001,,,,LSX09/24-078,BAOBT,,TPH060085G102INT.REGL104,,2109C
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,3,KG,30,0,0,1527,15415,CTY00001,,,,LSX10/24-002,BAOBT,,TPH055090G147TDLU.TSH566,,2109C
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,3,KG,30,0,0,1527,15415,CTY00001,,,,LSX10/24-002,BAOBT,,TPH055090G147TDLU.TSH566,,2109C
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,1,KG,10,0,0,1527,15415,CTY00001,,,,LSX10/24-005,BAOBT,,TPH055090G147TDLU.TSH331,,2109C
TP,10/4/2024,TP10/24-031,Nhập công đoạn in cái ngày 4/10/2024,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),KPH001,CAI,1,KG,10,0,0,1527,15415,CTY00001,,,,LSX10/24-005,BAOBT,,TPH055090G147TDLU.TSH331,,2109C
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX03/24-059,VAICUON,,TPH075118G125TTINT.CAMI,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.5,KG,2.5,0,0,1527,15414,CTY00001,,,,LSX03/24-059,VAICUON,,TPH075118G125TTINT.CAMI,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX03/24-059,VAICUON,,TPH075118G125TTINT.CAMI,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX03/24-059,VAICUON,,TPH075118G125TTINT.CAMI,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX03/24-059,VAICUON,,TPH075118G125TTINT.CAMI,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX03/24-059,VAICUON,,TPH075118G125TTINT.CAMI,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX03/24-059,VAICUON,,TPH075118G125TTINT.CAMI,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.7,KG,1.7,0,0,1527,15414,CTY00001,,,,LSX08/24-049,VAICUON,,0119117002014000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5.6,KG,5.6,0,0,1527,15414,CTY00001,,,,LSX08/24-049,VAICUON,,0119117002014000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX08/24-049,VAICUON,,0119117002014000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5,KG,5,0,0,1527,15414,CTY00001,,,,LSX08/24-049,VAICUON,,0119117002014000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.8,KG,1.8,0,0,1527,15414,CTY00001,,,,LSX08/24-076,VAICUON,,THACUTAU580080080075TRDU,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX08/24-076,VAICUON,,THACUTAU580080080075TRDU,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX08/24-076,VAICUON,,THACUTAU580080080075TRDU,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX08/24-076,VAICUON,,THACUTAU580080080075TRDU,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX08/24-086,VAICUON,,0102109009000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3.5,KG,3.5,0,0,1527,15414,CTY00001,,,,LSX08/24-086,VAICUON,,0102109009000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX08/24-086,VAICUON,,0102109009000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.2,KG,2.2,0,0,1527,15414,CTY00001,,,,LSX09/24-011,VAICUON,,TPH042088G089TDUDW.KRA02,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.5,KG,2.5,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.5,KG,2.5,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3.5,KG,3.5,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,0.5,KG,0.5,0,0,1527,15414,CTY00001,,,,LSX09/24-013,VAICUON,,0102109030000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX09/24-013,VAICUON,,0102109030000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.5,KG,2.5,0,0,1527,15414,CTY00001,,,,LSX09/24-013,VAICUON,,0102109030000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-013,VAICUON,,0102109030000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX09/24-013,VAICUON,,0102109030000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.2,KG,1.2,0,0,1527,15414,CTY00001,,,,LSX09/24-017,VAICUON,,0102123053000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.5,KG,1.5,0,0,1527,15414,CTY00001,,,,LSX09/24-017,VAICUON,,0102123053000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,0.2,KG,0.2,0,0,1527,15414,CTY00001,,,,LSX09/24-017,VAICUON,,0102123056000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-017,VAICUON,,0102123056000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,0.5,KG,0.5,0,0,1527,15414,CTY00001,,,,LSX09/24-017,VAICUON,,0102123053000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-017,VAICUON,,0102123053000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,0.2,KG,0.2,0,0,1527,15414,CTY00001,,,,LSX09/24-018,VAICUON,,TPH050085G075CAMSGX.B01,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-018,VAICUON,,TPH050085G075CAMSGX.B01,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-018,VAICUON,,TPH050085G075CAMSGX.B01,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-018,VAICUON,,TPH050085G075CAMSGX.B01,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,0.5,KG,0.5,0,0,1527,15414,CTY00001,,,,LSX09/24-023,VAICUON,,0102109015000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.5,KG,1.5,0,0,1527,15414,CTY00001,,,,LSX09/24-023,VAICUON,,0102109015000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX09/24-023,VAICUON,,0102109015000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.2,KG,1.2,0,0,1527,15414,CTY00001,,,,LSX09/24-023,VAICUON,,0102109015000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX09/24-023,VAICUON,,0102109015000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-024,VAICUON,,0102125012000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-024,VAICUON,,0102125012000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-024,VAICUON,,0102125012000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,6,KG,6,0,0,1527,15414,CTY00001,,,,LSX09/24-024,VAICUON,,0102125012000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3.5,KG,3.5,0,0,1527,15414,CTY00001,,,,LSX09/24-024,VAICUON,,0102125012000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-024,VAICUON,,0102125012000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-024,VAICUON,,0102125012000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-024,VAICUON,,0102125012000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-024,VAICUON,,0102125012000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-038,VAICUON,,0119124006000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5,KG,5,0,0,1527,15414,CTY00001,,,,LSX09/24-038,VAICUON,,0119124006000000,,2109B
TP,10/4/2024,TP10/24-032,Nhập báo cáo dệt ngày 04/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-038,VAICUON,,0119124006000000,,2109B
