Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Phân xưởng,Bộ phận,Đơn hàng/Hợp đồng bán,Lệnh sản xuất,Công đoạn,Trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
PX,10/1/2024,PX10/24-0004,"Xuất dao bằm phế, 17 cái mài lại + 13 cái thay lưỡi. Dự kiến nhập lại ngày 07/10/2024",0905300090000000,DAO BẰM PHẾ MÁY Ó LỚN 8 TẤC,KVTSC001,CAI,17,CAI,17,0,0,1388,1524,NV002,000337,Phòng kỹ thuật,,,,,,,,2262
PX,10/1/2024,PX10/24-0005,XUẤT MỰC IN CHO KHÂU IN,MDM-FLDO192,Đỏ 192C FL,KHC001,KG,50,KG,50,74000,3700000,627215,1523,CTY00001,,Phân xưởng 8,,,,,,,,2217C
PX,10/1/2024,PX10/24-0005,XUẤT MỰC IN CHO KHÂU IN,MDM-FLREFBLUEGT,Xanh Dương Reflex Blue C gián tiếp,KHC001,KG,75,KG,75,80000,6000000,627215,1523,CTY00001,,Phân xưởng 8,,,,,,,,2217C
PX,10/1/2024,PX10/24-0005,XUẤT MỰC IN CHO KHÂU IN,MDM-FLXL3415C,Xanh Lá 3415C FL,KHC001,KG,25,KG,25,76000.01,1900000,627215,1523,CTY00001,,Phân xưởng 8,,,,,,,,2217C
PX,10/1/2024,PX10/24-0006,Yêu cầu xuất NL Sợi X01 ca đêm 01/10/2024 ngày 02/10/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,3043.17,Kg,3043.17,24529.97,74648860,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2406-0049,LSX09/24-080,SOI,,SOI-GL4-3,,2211
PX,10/1/2024,PX10/24-0006,Yêu cầu xuất NL Sợi X01 ca đêm 01/10/2024 ngày 02/10/2024,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,1521.62,KG,1521.62,7500,11412150,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2406-0049,LSX09/24-080,SOI,,SOI-GL4-3,,2211
PX,10/1/2024,PX10/24-0006,Yêu cầu xuất NL Sợi X01 ca đêm 01/10/2024 ngày 02/10/2024,SUI-TRANG,Sủi trắng,KNL001,KG,1220.77,KG,1220.77,227.18,277339,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2406-0049,LSX09/24-080,SOI,,SOI-GL4-3,,2211
PX,10/1/2024,PX10/24-0007,Yêu cầu xuất NL Sợi X07 ca đêm 01/10/2024 ngày 02/10/2024,HAT-EMH77197,Hạt màu xanh dương EMH77197. [EUP] [2195C],KNL001,KG,77.27,KG,77.27,96500,7456555,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,SOI,,SOI-PR42,,2211
PX,10/1/2024,PX10/24-0007,Yêu cầu xuất NL Sợi X07 ca đêm 01/10/2024 ngày 02/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,44.65,KG,44.65,23000,1026950,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0002,LSX09/24-067,SOI,,SOI-MS01-3,,2211
PX,10/1/2024,PX10/24-0007,Yêu cầu xuất NL Sợi X07 ca đêm 01/10/2024 ngày 02/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,3233.34,KG,3233.34,24272.73,78481989,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0002,LSX09/24-067,SOI,,SOI-MS01-3,,2211
PX,10/1/2024,PX10/24-0007,Yêu cầu xuất NL Sợi X07 ca đêm 01/10/2024 ngày 02/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,3248.01,KG,3248.01,24272.73,78838070,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,SOI,,SOI-PR42,,2211
PX,10/1/2024,PX10/24-0007,Yêu cầu xuất NL Sợi X07 ca đêm 01/10/2024 ngày 02/10/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,6497.32,Kg,6497.32,24529.97,159379046,62112,1521,CTY00001,,Phân xưởng 7,,SO2409-0001,LSX09/24-013,SOI,,SOI-MA3-1,,2211
PX,10/1/2024,PX10/24-0007,Yêu cầu xuất NL Sợi X07 ca đêm 01/10/2024 ngày 02/10/2024,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,1343.11,KG,1343.11,7500,10073325,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0002,LSX09/24-067,SOI,,SOI-MS01-3,,2211
PX,10/1/2024,PX10/24-0007,Yêu cầu xuất NL Sợi X07 ca đêm 01/10/2024 ngày 02/10/2024,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,7.82,KG,7.82,7500,58650,62112,1521,CTY00001,,Phân xưởng 7,,SO2409-0001,LSX09/24-013,SOI,,SOI-MA3-1,,2211
PX,10/1/2024,PX10/24-0007,Yêu cầu xuất NL Sợi X07 ca đêm 01/10/2024 ngày 02/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,202.86,KG,202.86,7832.45,1588890,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,SOI,,SOI-PR42,,2211
PX,10/1/2024,PX10/24-0007,Yêu cầu xuất NL Sợi X07 ca đêm 01/10/2024 ngày 02/10/2024,SUI-TRANG,Sủi trắng,KNL001,KG,398.02,KG,398.02,227.18,90423,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0002,LSX09/24-067,SOI,,SOI-MS01-3,,2211
PX,10/1/2024,PX10/24-0009,Xuất vật tư ngày 2/10/2024,0700100030000000,nhớt 10,KHC001,LIT,200,LIT,200,30828.79,6165759,627314,1523,CTY00001,,Xưởng dệt,,,,,,,,2216B
PX,10/1/2024,PX10/24-0028,YÊU CẦU VẢI HẤP,THACUHAL595085080778TRTR,"Vải cuộn PP, trắng trong, dệt lồng PE, K59.5cm (+/-0.5), TL: PP-77.8g/m + HDPE-22.2g/m = 100g/m (TL vải: 65.4gsm)",KCU001,M,1480,KG,15210,438.55411,6670408,62114,15514,CTY00001,,Phân xưởng 8,,SO2406-0027,LSX07/24-002,VAICUON,,HAPSAN585099TRTR,,2215A
PX,10/1/2024,PX10/24-0031,YÊU CẦU VẢI IN CUỘN,THACADOW455100110065CA00,"Cuộn PP, màu cam, K45.5cm (+/-0.5), MĐ: 10x11, TL: 65g/m (71.6gsm).",KCU001,M,966.76,KG,13887.14,211.94378,2943293,62115,15514,CTY00001,,Phân xưởng 8,,SO2408-0045,LSX08/24-098,BAOBT,,THAIN455CAMDW24.97A1,,2215
PX,10/1/2024,PX10/24-0032,Yêu cầu xuất nl in cuộn ngày 26/9/2024,THACAMEK595100110116TRDU,"Vải cuộn PP trắng đục có tẩy khổ 59.5cm, MĐ: 10.0x11.0, dọc: caro khít, ngang: 2x1; TL: 116.3g/m",KCU001,M,684.5,KG,6023,1166.25286,7024341,62115,15514,CTY00001,,Phân xưởng 8,,SO2407-0013,LSX09/24-059,BAOBT,,THAINMEK595950TD.CF,,2215
PX,10/1/2024,PX10/24-0033,Yêu cầu xuất nl in cuộn ngày 28/9/2024,THACASAN500100110055TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x10.5, kiểu dệt 2x1/5x1, TL: 55.35g/m.",KCU001,M,1991.5,KG,34963,1099.98787,38458876,62115,15514,CTY00001,,Phân xưởng 8,,SO2409-0002,LSX09/24-050,BAOBT,,THAINSAN050086TD.ORUN,,2215
PX,10/1/2024,PX10/24-0035,Yêu cầu xuất nl cắt ngày 28/9/2024,THACALUI055105125114TRDU,"Cuộn PP, màu trắng đuc, K55cm (+/-0.5), MĐ: 10.5x12.5, TL: 113.85g/m (103.5gsm).",KCU001,M,210.2,KG,1810,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2409-0028,LSX09/24-081,BAOBT,,CMA055090G107TDLU,,2215
PX,10/1/2024,PX10/24-0038,Yêu cầu xuất nl in cuộn ngày 1/10/2024,THACADOW455100110065CA00,"Cuộn PP, màu cam, K45.5cm (+/-0.5), MĐ: 10x11, TL: 65g/m (71.6gsm).",KCU001,M,1231.4,KG,21974.1,170.6094,3748988,62115,15514,CTY00001,,Phân xưởng 8,,SO2409-0009,LSX09/24-026,BAOBT,,THAIN455CAMDW24.110A1,,2215
PX,10/1/2024,PX10/24-0040,Yêu cầu xuất nl cắt ngày 1/10/2024,THACADOW860085075955BESD,"Cuộn PP, màu Beige (nâu đất) sọc đen 5cm ở giữa hai mặt bao, K86cm (+1/-0.5), MĐ: 8.5x7.5, dệt 5x1, TL: 95.5g/m (+/-5%).",KCU001,M,2530.5,KG,27136.9,482.32941,13088925,62115,15514,CTY00001,,Phân xưởng 8,,SO2406-0015,LSX08/24-085,BAOBT,,CMA086128G128BEISD.DW,,2215
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-DCA-01-1,"Sợi PP,dùng sủi màu cam, 710D, 2.60mm.",KSO001,KG,1185.8,KG,1185.8,218.71,259352,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0037,LSX09/24-070,VAICUON,,THACADOW455100110065CA00,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",KSO001,KG,1040,KG,1040,340.93,354568,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0029,LSX09/24-042,VAICUON,,0102107006000000,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",KSO001,KG,482.22,KG,482.22,332.06,160124,62114,15512,CTY00001,,Xưởng dệt,,SO2406-0049,LSX09/24-080,VAICUON,,0119109032000000,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-LU-01,"Sợi PP, trắng đục, 1030D, bản sợi 2.45mm(4kgf).",KSO001,KG,424.06,KG,424.06,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0047,LSX09/24-076,VAICUON,,THACALUI055105105104TRDU,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-MA3-1,"Sợi PP, 880D, 2.91mm, trắng trong. [012Talc] [Cảnh báo: Không sử dụng sợi đồng cấp cho sợi này]",KSO001,KG,512,KG,512,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0001,LSX09/24-013,VAICUON,,THACUHAL595085080778TRTR,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-MK12-1,"Sợi PP, trắng tẩy, 950D, 2.5mm (cũ 970D, 2.60mm). (Dùng hạt tẩy OP10 - Đại Á)",KSO001,KG,202.5,KG,202.5,363.67,73643,62114,15512,CTY00001,,Xưởng dệt,,SO2308-0003,LSX01/24-022,VAICUON,,THACAINT600105110111TRTA,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-MS01-3,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C+Sủi]",KSO001,KG,4479.7,KG,4479.7,1,4473,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0002,LSX09/24-067,VAICUON,,0102125032000000,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-MS01-3,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C+Sủi]",KSO001,KG,1168.16,KG,1168.16,1,1166,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0043,LSX09/24-061,VAICUON,,THACAMFM660110120113TRDU,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-MS01-3,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C+Sủi]",KSO001,KG,1138.77,KG,1138.77,1,1137,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0054,LSX09/24-094,VAICUON,,0102125065000000,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-MS01-4,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",KSO001,KG,515.67,KG,515.67,0.68,351,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0041,LSX09/24-062,VAICUON,,0102125064000000,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-PR12-MI,"Sợi PP, trắng đục, 3.25mm, 670D. [15%] [MF5X]",KSO001,KG,454.6,KG,454.6,33.2,15095,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0044,LSX09/24-068,VAICUON,,THACAPER610095095073TRDU,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-PRE2-1,"Sợi PP, trắng đục, 820D, 2.55mm. [Non-recycled]",KSO001,KG,470.8,KG,470.8,3368.48,1585881,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0025,LSX09/24-038,VAICUON,,THACAPRE710110110110TR50,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-PRTD-01,"Sợi PP, màu trắng đục, 670D, 2.5mm, 3.4kgF/sợi, 20%.",KSO001,KG,132.5,KG,132.5,1594.05,211212,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0034,LSX09/24-049,VAICUON,,THACUPER200100130150TRDU,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",KSO001,KG,416.35,KG,416.35,206.17,85837,62114,15512,CTY00001,,Xưởng dệt,,SO2312-0047,LSX12/23-055,VAICUON,,THACAMFM485100120915TRDU,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-SP30-3,"Sợi PP, 850D, 2.91mm, trắng đục. [25.0%]",KSO001,KG,403.1,KG,403.1,493.92,199100,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0026,LSX08/24-069,VAICUON,,THACUHAL570085080735TRDU,,2213
PX,10/1/2024,PX10/24-0041,Yêu cầu xuất NL Dệt ngày 01/10/2024,SOI-SP31-3,"Sợi PP màu trắng đục, 880D, 2.55mm [Dùng MV8C]",KSO001,KG,862.69,KG,862.69,222.33,191802,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0050,LSX09/24-023,VAICUON,,0102109015000000,,2213
DC,10/2/2024,DC10/24-0005,Chuyển kho cuộn sang kho Kinh Doanh xuất cont TAUPLENE ngày 02/10,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",KCU001,M,17324,KG,228398,127.41303,29100882,15517,15514,KH020018,002281,,,SO2407-0025,,,,,,2260
DC,10/2/2024,DC10/24-0005,Chuyển kho cuộn sang kho Kinh Doanh xuất cont TAUPLENE ngày 02/10,THACUTAU580080080075TRDU,"Vải cuộn PP dệt lồng HDPE, trắng đục, K58.0cm, MĐ: 8.0x8.0, TL: 75(PP) + 25(PE) = 100g/m.",KCU001,M,7373,KG,75210,1973.13381,148399394,15517,15514,KH020018,002281,,,SO2407-0025,,,,,,2260
DC,10/2/2024,DC10/24-0006,Chuyển kho cuộn sang kho Kinh Doanh xuất cont ECL ngày 02/10,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",KCU001,M,10570.5,KG,163658,722.7233,118279450,15517,15514,KH020006,002472,,,SO2408-0017,,,,,,2260
DC,10/2/2024,DC10/24-0006,Chuyển kho cuộn sang kho Kinh Doanh xuất cont ECL ngày 02/10,0102107008000000,"Vải manh cuộn PP, trắng đục, K120cm, MĐ: 7x7, 900D, caro láng, TL: 68.6g/m. [5000m/cuộn]/THACUECL120070070686TRDU",KCU001,M,1341,KG,20468,439.55496,8996811,15517,15514,KH020006,002472,,,SO2408-0017,,,,,,2260
DC,10/2/2024,DC10/24-0007,Chuyển Kho Ngyên Liệu sang kho kinh doanh  Cty LUCKY STAR,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,30000,KG,30000,24272.73,728181900,15517,1521,KH010018,001306,,,SO2403-0038,,,,,,2260
DC,10/2/2024,DC10/24-0008,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty Inter,TPH060085G102INT.DFIN117,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: DFIN PP 40KG - CODE 117 (2+0) (Mã: 5000407). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",KTP001,Cái,207.5,KG,2000,0,0,15517,15515,KH010014,001306,,,SO2409-0046,,,,,,2260
DC,10/2/2024,DC10/24-0008,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty Inter,TPH060085G102INT.REGL103,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: RED GLOBE (BAGUETTE) - CODE 103 (2+0) (Mã: 5000654). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",KTP001,Cái,405.5,KG,4000,0,0,15517,15515,KH010014,001306,,,SO2409-0046,,,,,,2260
DC,10/2/2024,DC10/24-0008,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty Inter,TPH060088G105INTAQ36132,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 36 - CODE 132 (2+1) (Mã: 5000622). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",KTP001,Cái,417.5,KG,4000,0,0,15517,15515,KH010014,001306,,,SO2409-0046,,,,,,2260
DC,10/2/2024,DC10/24-0009,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty MÊ KÔNG,TPH495805G079MEK.CHD,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Chuyên dụng - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",KTP001,Cái,1160.5,KG,14700,0,0,15517,15515,KH010025,002221,,,SO2409-0014,,,,,,2260
DC,10/2/2024,DC10/24-0009,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty MÊ KÔNG,TPH495805G079MEK.MK5,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: MK5 - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",KTP001,Cái,1177.5,KG,15000,0,0,15517,15515,KH010025,002221,,,SO2407-0013,,,,,,2260
DC,10/2/2024,DC10/24-0009,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty MÊ KÔNG,TPH595920G112MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",KTP001,Cái,1905,KG,17000,0,0,15517,15515,KH010025,002221,,,SO2407-0013,,,,,,2260
HD,10/2/2024,00000543,"XK bán hàng ngày 02/10/2024, Xe 51C-672.66 ;HĐ số 543",TPH495805G079MEK.MK5,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: MK5 - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",,Cái,1177.5,KG,15000,0,0,6325,15515,KH010025,,,,SO2407-0013,,,,,,2301
HD,10/2/2024,00000543,"XK bán hàng ngày 02/10/2024, Xe 51C-672.66 ;HĐ số 543",TPH595920G112MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",,Cái,1905,KG,17000,0,0,6325,15515,KH010025,,,,SO2407-0013,,,,,,2301
HD,10/2/2024,00000544,"XK bán hàng ngày 02/10/2024, Xe 51C-672.66 ;HĐ số 544",TPH495805G079MEK.CHD,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Chuyên dụng - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",,Cái,1160.5,KG,14700,0,0,6321,15515,KH010025,,,,SO2409-0014,,,,,,2301
HD,10/2/2024,00000545,"XK bán hàng ngày 02/10/2024, Xe 51C-672.66",TPH060085G102INT.DFIN117,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: DFIN PP 40KG - CODE 117 (2+0) (Mã: 5000407). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",,Cái,207.5,KG,2000,0,0,6321,15515,KH010014,,,,SO2409-0046,,,,,,2301
HD,10/2/2024,00000545,"XK bán hàng ngày 02/10/2024, Xe 51C-672.66",TPH060085G102INT.REGL103,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: RED GLOBE (BAGUETTE) - CODE 103 (2+0) (Mã: 5000654). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",,Cái,405.5,KG,4000,0,0,6321,15515,KH010014,,,,SO2409-0046,,,,,,2301
HD,10/2/2024,00000545,"XK bán hàng ngày 02/10/2024, Xe 51C-672.66",TPH060088G105INTAQ36132,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 36 - CODE 132 (2+1) (Mã: 5000622). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",,Cái,417.5,KG,4000,0,0,6321,15515,KH010014,,,,SO2409-0046,,,,,,2301
HD,10/2/2024,00000546,Xuất bán hạt nhựa P400S theo hợp đồng số :02-HDPP/TA-LSP ngày 06.03.2024 (Giao trực tiếp từ NCC Marubeni),HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,,KG,30000,KG,30000,0,0,6325,1561,KH010018,,,,SO2403-0038,,,,,,2301
LR,10/2/2024,LR10/24-0005,Chuyển NGuyên Liệu xuất cho Sản Xuất,HAT-TACKS-1001,Hạt Taical EFPP1001 trắng sáng,KNL001,Kg,1913.87,Kg,1913.87,7500,14354025,15512,1521,CTY00001,,,,,,,,,,2270
LR,10/2/2024,LR10/24-0006,Chuyển NGuyên Liệu xuất cho Sản Xuất,HAT-TACKS-1001,Hạt Taical EFPP1001 trắng sáng,KNL001,Kg,457.71,Kg,457.71,7500,3432825,15512,1521,CTY00001,,,,,,,,,,2270
LR,10/2/2024,LR10/24-0008,Chuyển cuộn đồng cấp xuất cho Sản xuất,THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",KCU001,M,2302,KG,40065,1109.68549,44459549,15512,15514,CTY00001,,,,,,,,,,2270
LR,10/2/2024,LR10/24-0013,Cm sợi đồng cấp,SOI-MS01-4,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",KSO001,KG,2358.51,KG,2358.51,0.68,1604,15512,15512,CTY00001,,,,,,,,,,2270
LR,10/2/2024,LR10/24-0014,Cm sợi đòng cấp,SOI-MS01-4,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",KSO001,KG,2000,KG,2000,0.68,1361,15512,15512,CTY00001,,,,,,,,,,2270
LR,10/2/2024,LR10/24-0015,Cm sợi tạm,SOI-PR42,"Sợi PP, xanh dương 2195C, 700D, 2.50mm. [5.8% Talc, 2.3% xanh dương EMH77197]",KSO001,KG,111.7,KG,111.7,0,0,15512,15512,CTY00001,,,,,,,,,,2270
LR,10/2/2024,LR10/24-0016,Cm sợi đồng cấp,SOI-MK12-1,"Sợi PP, trắng tẩy, 950D, 2.5mm (cũ 970D, 2.60mm). (Dùng hạt tẩy OP10 - Đại Á)",KSO001,KG,136.44,KG,136.44,363.67,49619,15512,15512,CTY00001,,,,,,,,,,2270
P1,10/2/2024,SIM10/24-004,"Xk bán hàng ngày 02/10/2024, XE 51C-672.66",TPH495805G079MEK.CHD,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Chuyên dụng - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",KKD001,Cái,1160.5,KG,14700,0,0,6321,15517,KH010025,002519,,,SO2409-0014,,,,,,2240
P1,10/2/2024,SIM10/24-004,"Xk bán hàng ngày 02/10/2024, XE 51C-672.66",TPH495805G079MEK.MK5,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: MK5 - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",KKD001,Cái,1177.5,KG,15000,0,0,6321,15517,KH010025,002519,,,SO2407-0013,,,,,,2240
P1,10/2/2024,SIM10/24-004,"Xk bán hàng ngày 02/10/2024, XE 51C-672.66",TPH595920G112MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",KKD001,Cái,1905,KG,17000,0,0,6321,15517,KH010025,002519,,,SO2407-0013,,,,,,2240
P1,10/2/2024,SIM10/24-005,"Xk bán hàng ngày 02/10/2024, XE 51C-672.66",TPH060085G102INT.DFIN117,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: DFIN PP 40KG - CODE 117 (2+0) (Mã: 5000407). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",KKD001,Cái,207.5,KG,2000,0,0,6321,15517,KH010014,002519,,,SO2409-0046,,,,,,2240
