Đơn hàng,KHSX,Khách hàng,Mã hàng,Tên hàng,Note,BOM,Loại hàng,Ngày giao,Tỉ lệ,Số lượng 1,Số lượng 2
SO2410-0039,MP24/10-093,Addera Peru S.A.C,03CAT-TC004-01-VMS0,"Miếng may khóa hình sao, màu trắng có tráng, 10cm x 10cm, TL: 2g/cái.",Đơn hàng bao PERU cont 40ft theo hđ 06/TA-AD/24,Version 1,,11/30/2024,1.97,1000,1970
SO2410-0039,MP24/10-093,Addera Peru S.A.C,THATRMAT182130120717TRDU,"Cuộn PP, tráng bóng, trắng đục, K182.0cm, định vị 4 điểm màu begie, TL: 717.08g/m (197gsm, tráng 30mic).",Đơn hàng bao PERU cont 40ft theo hđ 06/TA-AD/24,Version 1,,11/30/2024,1.97,1000,1970
SO2410-0039,MP24/10-093,Addera Peru S.A.C,03CAT-TC004-01-DAIN,"Đai nâng PP, màu trắng, W7.5cm - T48g/m, cắt dài 175.0cm, định vị 45+30+15+85, TL: 84.0g/cái.",Đơn hàng bao PERU cont 40ft theo hđ 06/TA-AD/24,Version 1,,11/30/2024,1.97,1000,1970
SO2410-0039,MP24/10-093,Addera Peru S.A.C,10DAI-PPWHI-01-7548,"Dây đai PP, 7.5cm x 48g/m, màu Trắng đục.",Đơn hàng bao PERU cont 40ft theo hđ 06/TA-AD/24,Version 1,,11/30/2024,1.97,1000,1970
SO2410-0039,MP24/10-093,Addera Peru S.A.C,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",Đơn hàng bao PERU cont 40ft theo hđ 06/TA-AD/24,Version 1,,11/30/2024,1.97,1000,1970
SO2410-0039,MP24/10-093,Addera Peru S.A.C,SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",Đơn hàng bao PERU cont 40ft theo hđ 06/TA-AD/24,Version 1,,11/30/2024,1.97,1000,1970
SO2410-0039,MP24/10-093,Addera Peru S.A.C,03CAT-TC004-01-ROPP,"Dây rope PP, D=6mm, màu trắng, cắt dài 190cm, TL: 19.0g/cái.",Đơn hàng bao PERU cont 40ft theo hđ 06/TA-AD/24,Version 1,,11/30/2024,1.97,1000,1970
SO2410-0039,MP24/10-093,Addera Peru S.A.C,10ROP-PPWHI-02-0510,"Dây ROPE PP, D5mm x 10g/m, trắng đục. Sử dụng sợi tận dụng",Đơn hàng bao PERU cont 40ft theo hđ 06/TA-AD/24,Version 1,,11/30/2024,1.97,1000,1970
SO2410-0039,MP24/10-093,Addera Peru S.A.C,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",Đơn hàng bao PERU cont 40ft theo hđ 06/TA-AD/24,Version 1,,11/30/2024,1.97,1000,1970
SO2410-0039,MP24/10-093,Addera Peru S.A.C,SOI-NX02-1,"Sợi PP, trắng UV, 1040D, 2.91mm. [22TC-07UV20]",Đơn hàng bao PERU cont 40ft theo hđ 06/TA-AD/24,Version 1,,11/30/2024,1.97,1000,1970
SO2410-0046,MP24/10-094,TAUPLENE INDUSTRIES SDN. BHD,THADGTAU127080080078TRDU,"[Đóng gói] Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-094,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-094,TAUPLENE INDUSTRIES SDN. BHD,SOI-TP33,"Sợi PP, màu trắng đục, 820D, 3.0mm.(33%Taical)",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-095,TAUPLENE INDUSTRIES SDN. BHD,THADGTAU127080080078TRDU,"[Đóng gói] Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-095,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-095,TAUPLENE INDUSTRIES SDN. BHD,SOI-TP33,"Sợi PP, màu trắng đục, 820D, 3.0mm.(33%Taical)",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-096,TAUPLENE INDUSTRIES SDN. BHD,THADGTAU127080080078TRDU,"[Đóng gói] Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 3,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-096,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 3,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-096,TAUPLENE INDUSTRIES SDN. BHD,SOI-TP14-1,"Sợi PP, màu trắng đục, 820D, 3.0mm.",TAUPLENE K127 - 78g,Version 3,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-097,TAUPLENE INDUSTRIES SDN. BHD,THADGTAU127080080078TRDU,"[Đóng gói] Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 3,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-097,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 3,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-097,TAUPLENE INDUSTRIES SDN. BHD,SOI-TP14-1,"Sợi PP, màu trắng đục, 820D, 3.0mm.",TAUPLENE K127 - 78g,Version 3,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-098,TAUPLENE INDUSTRIES SDN. BHD,THADGTAU127080080078TRDU,"[Đóng gói] Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 3,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-098,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 3,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-098,TAUPLENE INDUSTRIES SDN. BHD,SOI-TP14-1,"Sợi PP, màu trắng đục, 820D, 3.0mm.",TAUPLENE K127 - 78g,Version 3,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-099,TAUPLENE INDUSTRIES SDN. BHD,THADGTAU127080080078TRDU,"[Đóng gói] Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-099,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-099,TAUPLENE INDUSTRIES SDN. BHD,SOI-TP33,"Sợi PP, màu trắng đục, 820D, 3.0mm.(33%Taical)",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-100,TAUPLENE INDUSTRIES SDN. BHD,THADGTAU127080080078TRDU,"[Đóng gói] Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-100,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-100,TAUPLENE INDUSTRIES SDN. BHD,SOI-TP33,"Sợi PP, màu trắng đục, 820D, 3.0mm.(33%Taical)",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-101,TAUPLENE INDUSTRIES SDN. BHD,THADGTAU127080080078TRDU,"[Đóng gói] Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-101,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-101,TAUPLENE INDUSTRIES SDN. BHD,SOI-TP33,"Sợi PP, màu trắng đục, 820D, 3.0mm.(33%Taical)",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-102,TAUPLENE INDUSTRIES SDN. BHD,THADGTAU127080080078TRDU,"[Đóng gói] Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-102,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-102,TAUPLENE INDUSTRIES SDN. BHD,SOI-TP33,"Sợi PP, màu trắng đục, 820D, 3.0mm.(33%Taical)",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,328000,25584
SO2410-0046,MP24/10-103,TAUPLENE INDUSTRIES SDN. BHD,THADGTAU127080080078TRDU,"[Đóng gói] Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,224000,17472
SO2410-0046,MP24/10-103,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,224000,17472
SO2410-0046,MP24/10-103,TAUPLENE INDUSTRIES SDN. BHD,SOI-TP33,"Sợi PP, màu trắng đục, 820D, 3.0mm.(33%Taical)",TAUPLENE K127 - 78g,Version 2,,11/22/2024,0.078,224000,17472
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,TPH055090G158TDLU.LT1101,"Bao PP-TP K55x90cm, trắng đục,dệt 5x1, tráng ngoài, TL: 158.5gr/bộ, gấp đáy 1, miệng mở, xếp lệch hông - Lồng bao LDPE 39gr, MK: LT1101 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,7300,1157.05
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,COB055090G156TDLU.LT1101,"[Cột bao] Bao PP lồng PE, K55x90PB, TL: 156.2g/bộ, MK: MK:LT1101 [Cột bao: 1 tép 50 cái gấp đôi, 1 xấp gồm 2 tép (100 cái) trở đầu, buột dây chữ thập]","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,7300,1157.05
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,LOB-LD055090TDLU.LT1101,"[LỒNG BAO]Bao PP trắng đục K55x90PB, gấp đáy 1 lần may 2 đường 900D,TL PP: 108.61g/cái, lồng túi LDPE 58x123(+1/-0) TL túi 39gr (+/-1), tổng cộng 156.2 (gr/bộ), MK:LT1101","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,7300,1157.05
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,CMA055090G117TDLU.LT1101,"[Cắt, may đáy] Bao PP IN, màu trắng đục, khổ 55x90PB(+/-1), cắt thẳng dài 93cm, gấp đáy 1 lần may 2 đường chỉ PP900D,MK:  LT1101 , TL: 117.2gr/cái(+3).","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,7300,1157.05
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,XEHLUI055093TRDU.LT1101,"Vải cuộn PP In ,  trắng đục, tráng ngoài, K55.0cm xô hông hai bên, mỗi bên 5cm(+/-0.5), MK:LT1101, TL: 125.37g/m.","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,7300,1157.05
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,THAIN055093TDLU.LT1101,"[In cuộn]Cuộn PP-In, trắng đục tráng ngoài, K55cm, MK:LT1101, TL: 116.6g/93cm.","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,7300,1157.05
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,THATRLUI055105105124TRDU,"[Tráng ngoài]Cuộn PP, trắng đục, tráng bóng ngoài 18gsm, K55.0cm, MĐ: 10.5x10.5, TL: 124.3g/m.","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,7300,1157.05
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,THACALUI055105105104TRDU,"Cuộn PP, màu trắng đuc, K55cm (+/-0.5), MĐ: 10.5x10.5, TL: 104.5g/m (95gsm).","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,7300,1157.05
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,SOI-LU-01,"Sợi PP, trắng đục, 1000D, bản sợi 2.45mm(4kgf).","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,7300,1157.05
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,TPH055090G158TDLU.LT1102,"Bao PP-TP K55x90cm, trắng đục,dệt 5x1, tráng ngoài, TL: 158.5gr/bộ, gấp đáy 1, miệng mở, xếp lệch hông - Lồng bao LDPE 39gr, MK: LT1102 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,21700,3439.45
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,COB055090G156TDLU.LT1102,"[Cột bao] Bao PP lồng PE, K55x90PB, TL: 156.2g/bộ, MK: MK: LT1102 [Cột bao: 1 tép 50 cái gấp đôi, 1 xấp gồm 2 tép (100 cái) trở đầu, buột dây chữ thập]","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,21700,3439.45
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,LOB-LD055090TDLU.LT1102,"[LỒNG BAO] Bao PP trắng đục K55x90PB, gấp đáy 1 lần may 2 đường 900D,TL PP: 108.61g/cái, lồng túi LDPE 58x123(+1/-0), TL túi 39gr (+/-1), tổng cộng 156.2 (gr/bộ), MK: LT1102","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,21700,3439.45
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,CMA055090G117TDLU.LT1102,"[Cắt, may đáy] Bao PP IN, màu trắng đục, khổ 55x90PB(+/-1), cắt thẳng dài 93cm, gấp đáy 1 lần may 2 đường chỉ PP900D, MK:  LT1102, TL: 117.2gr/cái(+3).","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,21700,3439.45
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,XEHLUI055093TRDU.LT1102,"Vải cuộn PP In, trắng đục, tráng ngoài, K55.0cm xô hông hai bên, mỗi bên 5cm(+/-0.5), MK: LT1102, TL: 125.37g/m.","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,21700,3439.45
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,THAIN055093TDLU.LT1102,"[In cuộn]Cuộn PP-In, trắng đục tráng ngoài, K55cm, MK: LT1102, TL: 116.6g/93cm.","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,21700,3439.45
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,THATRLUI055105105124TRDU,"[Tráng ngoài]Cuộn PP, trắng đục, tráng bóng ngoài 18gsm, K55.0cm, MĐ: 10.5x10.5, TL: 124.3g/m.","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,21700,3439.45
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,THACALUI055105105104TRDU,"Cuộn PP, màu trắng đuc, K55cm (+/-0.5), MĐ: 10.5x10.5, TL: 104.5g/m (95gsm).","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,21700,3439.45
SO2410-0042,MP24/10-104,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,SOI-LU-01,"Sợi PP, trắng đục, 1000D, bản sợi 2.45mm(4kgf).","Đơn hàng Louis (PO5696 & PO5701), giao ngày 28/10 và 30/10",Version 2,,10/28/2024,0.1585,21700,3439.45
SO2410-0044,MP24/10-105,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,TPH055090G158TDLU.LT1102,"Bao PP-TP K55x90cm, trắng đục,dệt 5x1, tráng ngoài, TL: 158.5gr/bộ, gấp đáy 1, miệng mở, xếp lệch hông - Lồng bao LDPE 39gr, MK: LT1102 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",Đơn hàng Louis (PO5703).,Version 2,,10/28/2024,0.1585,7200,1141.2
SO2410-0044,MP24/10-105,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,COB055090G156TDLU.LT1102,"[Cột bao] Bao PP lồng PE, K55x90PB, TL: 156.2g/bộ, MK: MK: LT1102 [Cột bao: 1 tép 50 cái gấp đôi, 1 xấp gồm 2 tép (100 cái) trở đầu, buột dây chữ thập]",Đơn hàng Louis (PO5703).,Version 2,,10/28/2024,0.1585,7200,1141.2
SO2410-0044,MP24/10-105,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,LOB-LD055090TDLU.LT1102,"[LỒNG BAO] Bao PP trắng đục K55x90PB, gấp đáy 1 lần may 2 đường 900D,TL PP: 108.61g/cái, lồng túi LDPE 58x123(+1/-0), TL túi 39gr (+/-1), tổng cộng 156.2 (gr/bộ), MK: LT1102",Đơn hàng Louis (PO5703).,Version 2,,10/28/2024,0.1585,7200,1141.2
SO2410-0044,MP24/10-105,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,CMA055090G117TDLU.LT1102,"[Cắt, may đáy] Bao PP IN, màu trắng đục, khổ 55x90PB(+/-1), cắt thẳng dài 93cm, gấp đáy 1 lần may 2 đường chỉ PP900D, MK:  LT1102, TL: 117.2gr/cái(+3).",Đơn hàng Louis (PO5703).,Version 2,,10/28/2024,0.1585,7200,1141.2
SO2410-0044,MP24/10-105,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,XEHLUI055093TRDU.LT1102,"Vải cuộn PP In, trắng đục, tráng ngoài, K55.0cm xô hông hai bên, mỗi bên 5cm(+/-0.5), MK: LT1102, TL: 125.37g/m.",Đơn hàng Louis (PO5703).,Version 2,,10/28/2024,0.1585,7200,1141.2
SO2410-0044,MP24/10-105,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,THAIN055093TDLU.LT1102,"[In cuộn]Cuộn PP-In, trắng đục tráng ngoài, K55cm, MK: LT1102, TL: 116.6g/93cm.",Đơn hàng Louis (PO5703).,Version 2,,10/28/2024,0.1585,7200,1141.2
SO2410-0044,MP24/10-105,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,THATRLUI055105105124TRDU,"[Tráng ngoài]Cuộn PP, trắng đục, tráng bóng ngoài 18gsm, K55.0cm, MĐ: 10.5x10.5, TL: 124.3g/m.",Đơn hàng Louis (PO5703).,Version 2,,10/28/2024,0.1585,7200,1141.2
SO2410-0044,MP24/10-105,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,THACALUI055105105104TRDU,"Cuộn PP, màu trắng đuc, K55cm (+/-0.5), MĐ: 10.5x10.5, TL: 104.5g/m (95gsm).",Đơn hàng Louis (PO5703).,Version 2,,10/28/2024,0.1585,7200,1141.2
SO2410-0044,MP24/10-105,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,SOI-LU-01,"Sợi PP, trắng đục, 1000D, bản sợi 2.45mm(4kgf).",Đơn hàng Louis (PO5703).,Version 2,,10/28/2024,0.1585,7200,1141.2
SO2410-0052,MP24/10-106,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH60906395G190TDDQN,"Bao TP đựng đường RE-PP lồng PE, khổ 60.0 (+/-1cm) x 90.0 LL (+/-2cm), TL: PP [140gr/cái (+/-3gr)] + PE [63.0 (+/-1cm) x 95 LL (+/-2cm) x 50gr (+/-2gr)] = 190gr/bộ (+/-5gr). MK: ĐƯỜNG KÍNH TRẮNG. [Dùng làm đơn hàng mẫu].",KHTK MẪU ĐƯỜNG QUẢNG NGÃI.,Version mẫu,,10/31/2024,0.19,20,3.8
SO2410-0052,MP24/10-106,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SMI060090G191TRTADQN.DKT,"[Seal Miệng] Bao PP lồng PE, trắng tẩy, K60.0x90.0LL, seal miệng có gập 2-3cm (PP+PE), MK: ĐƯỜNG KÍNH TRẮNG, TL: 191.33gr/cái. [Dùng làm đơn hàng mẫu].",KHTK MẪU ĐƯỜNG QUẢNG NGÃI.,Version mẫu,,10/31/2024,0.19,20,3.8
SO2410-0052,MP24/10-106,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH60906397G190TDDQN,"Bao TP đựng đường RS-PP lồng PE, khổ 60.0 (+/-1cm) x 90.0 LL (+/-2cm), TL: PP [140gr/cái (+/-3gr)] + PE [63.0 (+/-1cm) x 97 LL (+/-2cm) x 50gr (+/-2gr)] = 190gr/bộ (+/-5gr). MK: ĐƯỜNG TINH LUYỆN. [Dùng làm đơn hàng mẫu].",KHTK MẪU ĐƯỜNG QUẢNG NGÃI.,Version mẫu,,10/31/2024,0.19,20,3.8
SO2410-0052,MP24/10-106,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,LOB-LD060090TRTADQN.DTL,"[Lồng bao] Bao PP màu trắng đục K60.0x90.0LL(cm) - 137.08g/cái + Lồng túi LDPE 63.0x97.0LL(cm) - 50g/cái, tổng TL: 187.08 (gr/bộ). MK: ĐƯỜNG TINH LUYỆN. [Dùng làm đơn hàng mẫu].",KHTK MẪU ĐƯỜNG QUẢNG NGÃI.,Version mẫu,,10/31/2024,0.19,20,3.8
SO2410-0052,MP24/10-106,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,LOB-LD060093TRTADQN.DKT,"[Lồng bao] Bao PP màu trắng đục K60.0x93.0LL(cm) - 141.33g/cái + Lồng túi LDPE 63.0x97.0LL(cm) - 50g/cái, tổng TL: 191.33 (gr/bộ). MK: ĐƯỜNG KÍNH TRẮNG [Dùng làm đơn hàng mẫu].",KHTK MẪU ĐƯỜNG QUẢNG NGÃI.,Version mẫu,,10/31/2024,0.19,20,3.8
SO2410-0052,MP24/10-106,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,INB060093TRTADQN.DKT,"Bao PP-In, tráng tẩy, K60.0x93.0LL, MK: ĐƯỜNG KÍNH TRẮNG, TL: 141.33g/cái",KHTK MẪU ĐƯỜNG QUẢNG NGÃI.,Version mẫu,,10/31/2024,0.19,20,3.8
SO2410-0052,MP24/10-106,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,CMA060093TA.DQN.MAU,"Bao PP, trắng tẩy, K60.0x93.0LL (cm). Cắt thẳng 98.0cm , đáy gấp 1 lần may 2 đường C6 màu trắng. TL: 140.33g/cái. [Dùng làm đơn hàng mẫu].",KHTK MẪU ĐƯỜNG QUẢNG NGÃI.,Version mẫu,,10/31/2024,0.19,20,3.8
SO2410-0052,MP24/10-106,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACADQN060105102141.MAU,"Vải cuộn PP, màu trắng tẩy, khổ K60.0cm, MĐ: 10.5x10.5, kiểu dệt caro tuyệt đối, TL: 141.92 gr/mét. [Dùng làm đơn hàng mẫu].",KHTK MẪU ĐƯỜNG QUẢNG NGÃI.,Version mẫu,,10/31/2024,0.19,20,3.8
SO2410-0052,MP24/10-106,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SOI-DQN,"Sợi PP, trắng tẩy, 1280D, 2.40mm.",KHTK MẪU ĐƯỜNG QUẢNG NGÃI.,Version mẫu,,10/31/2024,0.19,20,3.8
SO2410-0052,MP24/10-106,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,INB060090TRTADQN.DTL,"Bao PP-In, tráng tẩy, K60.0x90.0LL, MK: ĐƯỜNG TINH LUYỆN, TL: 137.08g/cái",KHTK MẪU ĐƯỜNG QUẢNG NGÃI.,Version mẫu,,10/31/2024,0.19,20,3.8
