Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
3/12/2024,LN03/24-048,"SO2402-0007 - SANPOLY SO2402-0016 - HALSTON SO2402-0017 - HALSTON SO2402-0021 - SUJPLAS SO2403-0004 - SGX SO2403-0008 - SAN (NGÀY 14/03 GIAO 30,000 CÁI. NGÀY 16/03 GIAO 30,000 CÁI. NGÀY 20/03/2024 GIAO 40,000 CÁI HẾT PO) PO03/24-024.",PR24/03-021,PO03/24-024,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,12400,620
3/13/2024,LN03/24-053,"SO2402-0007 - SANPOLY SO2402-0016 - HALSTON SO2402-0017 - HALSTON SO2402-0021 - SUJPLAS SO2403-0004 - SGX SO2403-0008 - SAN (NGÀY 14/03 GIAO 30,000 CÁI. NGÀY 16/03 GIAO 30,000 CÁI. NGÀY 20/03/2024 GIAO 40,000 CÁI HẾT PO) PO03/24-024.",PR24/03-021,PO03/24-024,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,30200,1510
3/14/2024,LN03/24-060,"SO2402-0007 - SANPOLY SO2402-0016 - HALSTON SO2402-0017 - HALSTON SO2402-0021 - SUJPLAS SO2403-0004 - SGX SO2403-0008 - SAN (NGÀY 14/03 GIAO 30,000 CÁI. NGÀY 16/03 GIAO 30,000 CÁI. NGÀY 20/03/2024 GIAO 40,000 CÁI HẾT PO) PO03/24-024.",PR24/03-021,PO03/24-024,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,32692,1634.6
3/19/2024,LN03/24-067,"SO2402-0007 - SANPOLY SO2402-0016 - HALSTON SO2402-0017 - HALSTON SO2402-0021 - SUJPLAS SO2403-0004 - SGX SO2403-0008 - SAN (NGÀY 14/03 GIAO 30,000 CÁI. NGÀY 16/03 GIAO 30,000 CÁI. NGÀY 20/03/2024 GIAO 40,000 CÁI HẾT PO) ĐN NK THEO SL THỰC NHẬN. 33.200.",PR24/03-021,PO03/24-024,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,24708,1235.4
3/22/2024,LN03/24-094,Bao lồng KCP PO03/24-051.,PR24/03-042,PO03/24-051,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,25200,1260
3/26/2024,LN03/24-097,Bao lồng KCP PO03/24-051,PR24/03-042,PO03/24-051,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,20000,1000
3/26/2024,LN03/24-098,Bao lồng KCP PO03/24-051,PR24/03-042,PO03/24-051,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,18400,920
3/28/2024,LN03/24-110,Bao lồng KCP po03/24-051,PR24/03-042,PO03/24-051,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,30000,1500
3/29/2024,LN03/24-112,Bao lồng KCP PO03/24-051,PR24/03-042,PO03/24-051,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,0.05,KG,8800,440
1/10/2024,LN01/24-021,"Vật tư thay thế cho máy sợi LOHIA 1-2, vật tư sửa chữa máy móc thiết bị của phòng kỹ thuật. PO12/23-067 VÀ PO01/24-015.",PR24/01-019,PO01/24-015,0902210070000000,Tụ điện 35VDC - 470uf,CAI,1,CAI,20,20
1/10/2024,LN01/24-021,"Vật tư thay thế cho máy sợi LOHIA 1-2, vật tư sửa chữa máy móc thiết bị của phòng kỹ thuật. PO12/23-067 VÀ PO01/24-015.",PR24/01-019,PO01/24-015,0902210080000000,Tụ điện 25VDC - 100uf,CAI,1,CAI,20,20
1/10/2024,LN01/24-021,"Vật tư thay thế cho máy sợi LOHIA 1-2, vật tư sửa chữa máy móc thiết bị của phòng kỹ thuật. PO12/23-067 VÀ PO01/24-015.",PR24/01-019,PO01/24-015,0902210090000000,Tụ điện 10VDC - 1000uf,CAI,1,CAI,20,20
3/29/2024,LN03/24-119,Đặt khắc bản in cao su PO03/24-086. (ĐỀ NGHỊ NHẬP KHO TRIBAT SGX THEO SỐ THỰC NHẬN: 11.378 CM.,PR24/03-083,PO03/24-086,5200108870000000,TRIBAT 50X85 (SAIGONXANH),CM2,1,CM2,10000,10000
2/2/2024,LN02/24-007,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MEKONG : PO02/24-002.,PR24/02-010,PO02/24-002,MDM-FL61GT,Trắng Đục 61 FL gián tiếp,KG,1,KG,25,25
2/23/2024,LN02/24-054,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG TƯ TRÚC SO2401-0042 PO02/24-027,PR24/02-026,PO02/24-027,MDM-FL61GT,Trắng Đục 61 FL gián tiếp,KG,1,KG,35,35
1/9/2024,LN01/24-018,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + MEKONG (SO2401-0019+SO2401-0014) PO01/24-018,PR24/01-023,PO01/24-018,MDM-FL61,Trắng Đục 61 FL,KG,1,KG,25,25
3/5/2024,LN03/24-013,ĐẶT MỰC IN TRỰC TIẾP CHO ĐƠN HÀNG UNIPACK + MEKONG .(SO2401-0034+SO2401-0017) PO03/24-006,PR24/03-004,PO03/24-006,MDM-FX61,Trắng 61 FL,KG,1,KG,25,25
2/29/2024,LN02/24-088,Vật tưu làm mái che sau x7 PO02/24-031/048.,PR24/02-045,PO02/24-048,0903600130000000,Tôn kẻm 4 zem x6m,TAM,1,TAM,36,36
2/27/2024,LN02/24-074,Vật Tư làm nhà chứa Rác thải Nguy hại PO02/24-031/032.,PR24/02-033,PO02/24-032,0903600140000000,Tôn 4 sống,TAM,1,M,10,10
2/29/2024,LN02/24-088,Vật tưu làm mái che sau x7 PO02/24-031/048.,PR24/02-045,PO02/24-048,0903600140000000,Tôn 4 sống,TAM,1,M,36,36
3/27/2024,LN03/24-104,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG PRESTASI VÀ INTER :SO2403-0044 PO03/24-073.,PR24/03-074,PO03/24-073,MDM-FL81GT,Tím 81 FL gián tiếp,KG,1,KG,25,25
1/4/2024,LN01/24-003,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHIN PLASITIC, UNIPACK (SO2401-0001+SO2310-0052) ĐỀ NGHỊ NK THEO SL THỰC NHẬN 02 MÃ MỰC XANH LÁ/XANH TÍM.",PR24/01-009,PO01/24-007,MDM-FL81,Tím 81 FL,KG,1,KG,25,25
2/2/2024,LN02/24-006,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MEKONG : PO02/24-002.,PR24/02-001,PO02/24-002,MDM-FL81,Tím 81 FL,KG,1,KG,50,50
3/27/2024,LN03/24-104,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG PRESTASI VÀ INTER :SO2403-0044 PO03/24-073.,PR24/03-073,PO03/24-073,MDM-FL81,Tím 81 FL,KG,1,KG,25,25
3/13/2024,LN03/24-055,Đề xuất mua VPP tháng 03.2024 PO03/24-030. (NCC GIAO THIẾU: 01 HỘP PHẤN. 04 HỘP MỰC BÚT LÔNG DẦU ĐỎ. 20 CÂY BÚT LÔNG DẦU ĐỎ),PR24/03-027,PO03/24-030,5300100650000000,Thẻ Xe Máy,CAI,1,CAI,60,60
2/26/2024,LN02/24-067,"Vật tư sử dụng và thay thế cho máy tráng hấp và sửa chữa MM thiết bị
PO09/23-014
PO09/23-081
PO09/23-083",PR23/09-012,,0903100480000000,Thanh gỗ trượt đế thoi NOVA10 ( Shvttle skid-G(r). Mã : 11405369000,CAI,1,CAI,20,20
2/26/2024,LN02/24-067,"Vật tư sử dụng và thay thế cho máy tráng hấp và sửa chữa MM thiết bị
PO09/23-014
PO09/23-081
PO09/23-083",PR23/09-012,,0903100470000000,Thanh gỗ trượt đế thoi NOVA10 ( Shvttle skid-G(l). Mã : 11405368000.,CAI,1,CAI,20,20
1/24/2024,LN01/24-078,Mua keo dán nền và nhớt 10 PO12/23-087 VÀ PO01/24-062/069.,PR24/01-066,PO01/24-069,0903100490000000,Thanh gỗ Sồi 20x40x1000mm ( theo bản vẽ),CAY,1,CAY,30,30
1/15/2024,LN01/24-035,SO2311-0028 - Peru (Jumbo) PO01/24-012,PR24/01-014,PO01/24-012,10TEM-TC004-01-0000,Tem bao jumbo peru 01JBO-TC004-01-0000,Cái,0.001,KG,2550,2.55
3/26/2024,LN03/24-099,Tem Fukunaga PO03/24-029.,PR24/03-026,PO03/24-029,10TEM-TU001-04-0000,"Tem bao jumbo 106x106x135(cm) (FKN), KT tem: 110.0x100.0(mm); TL: 1.0g/cái",Cái,0.001,KG,520,0.52
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300100640000000,Tập SV 200 trang,QUYEN,1,QUYEN,10,10
2/2/2024,LN02/24-015,Vật tư lắp đặt đường máng điện và kéo nguồn điện cho MMTB tầng trệt phân xưởng 8. PO01/24-068,PR24/01-065,PO01/24-068,0904600050000000,Tán trắng 8LY,CAI,1,CAI,200,200
3/11/2024,LN03/24-038,Mua keo dán nền và nhớt 10 po01/24-062/065.,PR24/01-063,PO01/24-065,0904600320000000,Tán thép đen M8.,CAI,1,CAI,100,100
3/11/2024,LN03/24-038,Mua keo dán nền và nhớt 10 po01/24-062/065.,PR24/01-058,PO01/24-062,0904600040000000,Tán thép 6mm,CAI,1,CAI,300,300
3/4/2024,LN03/24-007,Mua keo dán nền và nhớt 10 PO01/24-062/107 VÀ PO02/24-030.,PR24/01-058,PO01/24-062,0904600290000000,Tán keo M5,CAI,1,CAI,300,300
3/20/2024,LN03/24-083,Bao lồng KCP PO03/24-032/052.,PR24/03-029,PO03/24-032,0901400130000000,tấm simeli lót máy in,M,1,M,10,10
3/8/2024,LN03/24-030,Vật tư bảo trì thay thế cho máy nén khí SA37A. PO03/24-018/020.,PR24/03-017,PO03/24-018,0912600010000000,Tách Dầu SA37A FUSHENG,CAI,1,CAI,1,1
3/29/2024,LN03/24-118,Vật tư bảo trì thay thế cho máy nén khí SA37A và máy nén khí Kingpower. PO03/24-070.,PR24/03-070,PO03/24-070,0912600010000000,Tách Dầu SA37A FUSHENG,CAI,1,CAI,1,1
1/29/2024,LN01/24-107,Vật tư thay thế cho máy nén khí. Và vật tư làm xe đẩy phế theo đề xuất. (BÁNH XE 350 MUA 02 LOẠI KHÁC NHAU VỀ LỖ TRỤ) PO12/23-087 VÀ PO01/24-062/069/100.,PR24/01-096,PO01/24-100,090340074000000,Tắc kê sắt nở đinh đóng M12x150mm,CON,1,CON,120,120
1/30/2024,LN01/24-111,Đề xuất mua bảng micca ( giữ vệ sinh buồng Tolet) (XĂNG PHA NHỚT) (PO01/24-025/040/003/105),PR24/01-027,PO01/24-025,0903400020000000,TẮC KÊ NHỰA 6mm Xanh,Bịch,1,B?ch,5,5
1/9/2024,LN01/24-020,Đề xuất mua bảng micca ( giữ vệ sinh buồng Tolet) PO01/24-025.,PR24/01-027,PO01/24-025,0903400190000000,Tắc kê Nhựa 14mm,BICH,1,KG,5,5
2/2/2024,LN02/24-015,Vật tư lắp đặt đường máng điện và kéo nguồn điện cho MMTB tầng trệt phân xưởng 8. PO01/24-068,PR24/01-065,PO01/24-068,0903400140000000,Tắc kê đạn M8x10x30mm,CAI,1,CAI,60,60
1/29/2024,LN01/24-105,Mua keo dán nền và nhớt 10 PO01/24-062.,PR24/01-057,PO01/24-062,0910200060000000,T sắt ren trong phi 60mm,CAI,1,CAI,10,10
1/9/2024,LN01/24-015,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-032/PO12/23-033/087 VÀ PO01/24-015.,PR24/01-017,PO01/24-015,0904300240000000,T nhựa PVC-BM phi 75x2.2mm,CAI,1,CAI,2,2
1/29/2024,LN01/24-108,Vật tư làm đường cung cấp nước giếng tưới cây PO01/24-082.,PR24/01-079,PO01/24-082,0904300130000000,T nhựa PVC BM phi 27.,CAI,1,CAI,8,8
2/3/2024,LN02/24-028,"MUA VẬT TƯ LÀM NHÀ RÁC THẢI NGUY HẠI VÀ KHUÔN VIÊN , MÁI CHE X7 PO01/24-003/028 VÀ PO005/105.",PR24/01-100,PO01/24-105,0904300130000000,T nhựa PVC BM phi 27.,CAI,1,CAI,1,1
2/2/2024,LN02/24-012,Vật tư sử dụng sửa chữa máy móc thiết bị phục vụ sản xuất của PKT PO01/24-101.,PR24/01-093,PO01/24-101,0902206760000000,T máng điện 200x100x1.5mm.,CAI,1,CAI,4,4
2/29/2024,LN02/24-093,Đặt khắc bản in cao su PO12/23-089.,PR24/01-005,PO12/23-089,52001051170000000,SUJPLAS,CM2,1,CM2,728,728
3/13/2024,LN03/24-051,KHẮC BẢN IN CAO SU po03/24-031/036.,PR24/03-033,PO03/24-036,5200106970000000,SPIII,CM2,1,CM2,1999,1999
1/31/2024,LN01/24-119,Đặt khắc bản in cao su PO01/24-106.,PR24/01-102,PO01/24-106,52001051230000000,SPB-25KG,CM2,1,CM2,6879,6879
1/31/2024,LN01/24-121,Đặt khắc bản in cao su PO01/24-088/106.,PR24/01-087,PO01/24-088,52001051230000000,SPB-25KG,CM2,1,CM2,8206,8206
1/19/2024,LN01/24-057,Đặt khắc bản in cao su PO01/24-046.,PR24/01-042,PO01/24-046,52001051380000000,SP8-40Kg(no line),CM2,1,CM2,6678,6678
2/23/2024,LN02/24-049,Đặt khắc bản in Polime và bản in cao su PO02/24-028,PR24/02-027,PO02/24-028,5200107400000000,SONG LONG,CM2,1,CM2,1892,1892
2/2/2024,LN02/24-005,Vật tư làm đường cung cấp nước giếng tưới cây PO01/24-082/PO02/24-005.,PR24/01-079,PO01/24-082,0904500410000000,Sơn lót tường 5L/Thùng.,KG,1,THUNG,21,21
3/11/2024,LN03/24-032,Vật Tư làm Mái Che X7 PO03/24-002/005.,PR24/03-001,PO03/24-002,0904500410000000,Sơn lót tường 5L/Thùng.,KG,1,THUNG,21,21
2/27/2024,LN02/24-072,Vật tư sửa chữa Nhà vệ sinh X1 ( A hợi) PO01/24-040/105.,PR24/01-100,PO01/24-105,0904500280000000,Sơn Juton ( 1294 sơn ngoài),KG,1,KG,2,2
1/29/2024,LN01/24-107,Vật tư thay thế cho máy nén khí. Và vật tư làm xe đẩy phế theo đề xuất. (BÁNH XE 350 MUA 02 LOẠI KHÁC NHAU VỀ LỖ TRỤ) PO12/23-087 VÀ PO01/24-062/069/100.,PR24/01-065,PO01/24-069,0904500090000000,Sơn dầu màu xám,Kg,1,Kg,3,3
2/2/2024,LN02/24-003,Mua keo dán nền và nhớt 10 PO01/24-062/065/077.,PR24/01-057,PO01/24-062,0904500090000000,Sơn dầu màu xám,Kg,1,Kg,6,6
1/22/2024,LN01/24-068,"SO2312-0057 - SANMIGUEL SO2401-0028 - THIÊN ÂN SO2401-0004 - HALSTON SO2401-0011 - SANPOLY SO2401-0012 - SANPOLY PO01/24-031 ĐỀ NGHỊ NK THEO SL THỰC NHẬN : 1326,3 KG.",PR24/01-031,PO01/24-033,SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",KG,1,KG,1300,1300
2/26/2024,LN02/24-067,"Vật tư sử dụng và thay thế cho máy tráng hấp và sửa chữa MM thiết bị
PO09/23-014
PO09/23-081
PO09/23-083",PR23/09-012,,0912800090000000,Sơ mi bánh xe lệch tâm NOVA10. (Roller Spacer - N ) Mã: 11158116630.,CAI,1,CAI,40,40
3/14/2024,LN03/24-059,"Vật tư sửa chữa 2 máy dệt CS, phân xưởng 1. PO01/24-063.",PR24/01-058,PO01/24-063,0912800120000000,"Sơ mi bánh xe côn dài CS,",CAI,1,CAI,10,10
3/22/2024,LN03/24-095,Bao lồng KCP PO03/24-008/052/063.,PR24/03-059,PO03/24-063,5300101542000000,Sơ dừa,BAO,1,BAO,150,150
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300100960000000,Sổ Ca Rô 25x33 Dày,QUYEN,1,QUYEN,4,4
2/27/2024,LN02/24-074,Vật Tư làm nhà chứa Rác thải Nguy hại PO02/24-031/032.,PR24/02-032,PO02/24-031,0913000010000000,Silicol trong,LO,1,LO,5,5
3/11/2024,LN03/24-032,Vật Tư làm Mái Che X7 PO03/24-002/005.,PR24/03-003,PO03/24-005,0913000010000000,Silicol trong,LO,1,LO,5,5
3/11/2024,LN03/24-036,PX BTP: vật tư cho máy cắt PE PO01/24-065/107 VÀ PO02/24-033/PO03/24-012.,PR24/01-101,PO01/24-107,0913000020000000,Silicol tấm (1000X5mm),M,1,M,1,1
1/18/2024,LN01/24-049,Vật tư thay thế bảo trì cho máy in cuộn số 6. PO12/23-033/044/059/067.,PR23/12-038,PO12/23-044,0905600070000000,SÊN ĐƠN 60,HOP,1,HOP,1,1
1/24/2024,LN01/24-078,Mua keo dán nền và nhớt 10 PO12/23-087 VÀ PO01/24-062/069.,PR24/01-065,PO01/24-069,0905500280000000,Sắt v40x40x5mm,CAY,1,CAY,10,10
2/2/2024,LN02/24-005,Vật tư làm đường cung cấp nước giếng tưới cây PO01/24-082/PO02/24-005.,PR24/02-011,PO02/24-005,0905500280000000,Sắt v40x40x5mm,CAY,1,CAY,20,20
3/12/2024,LN03/24-044,"Vật tư lắp đặt cho máy cắt may Auto theo đề xuất, và vật tư sửa chữ máy Cắt dây đai. PO02/24-047/050.",PR24/02-044,PO02/24-047,0905500300000000,Sắt V30x30x3 - dài 6000mm,CAY,1,CAY,3,3
3/12/2024,LN03/24-044,"Vật tư lắp đặt cho máy cắt may Auto theo đề xuất, và vật tư sửa chữ máy Cắt dây đai. PO02/24-047/050.",PR24/02-047,PO02/24-050,0905500410000000,Sắt tròn phi 8mm,Kg,1,Kg,50,50
1/18/2024,LN01/24-053,Vật tư thay thế cho xe 51F12549. Xe đưa rước nhân viên. (BẢN MÃ 4MM GIÁ 15K. BẢN MÃ 10MM GIÁ 26K/CÁI) PO12/23-027/044/087.,PR23/12-040,PO12/23-044,0905500400000000,Sắt tròn phi 6mm,KG,1,KG,30,30
1/24/2024,LN01/24-078,Mua keo dán nền và nhớt 10 PO12/23-087 VÀ PO01/24-062/069.,PR24/01-057,PO01/24-062,0905500710000000,Sắt ống tráng kẽm phi 27 x 2.7mm x dài 6000mm,CAY,1,CAY,10,10
1/18/2024,LN01/24-053,Vật tư thay thế cho xe 51F12549. Xe đưa rước nhân viên. (BẢN MÃ 4MM GIÁ 15K. BẢN MÃ 10MM GIÁ 26K/CÁI) PO12/23-027/044/087.,PR23/12-018,PO12/23-027,0905501640000000,Sắt ống trắng kẽm phi 21x1.5mm,CAY,1,CAY,4,4
1/26/2024,LN01/24-100,Vật tư lắp đặt đường máng điện và kéo nguồn điện cho MMTB tầng trệt phân xưởng 8. PO12/23-044 VÀ PO01/24-069.,PR24/01-065,PO01/24-069,0905501650000000,Sắt la 40x3mm,M,1,M,30,30
1/18/2024,LN01/24-053,Vật tư thay thế cho xe 51F12549. Xe đưa rước nhân viên. (BẢN MÃ 4MM GIÁ 15K. BẢN MÃ 10MM GIÁ 26K/CÁI) PO12/23-027/044/087.,PR23/12-040,PO12/23-044,0905500500000000,"Sắt hộp vuông 30x30mm dày 1,4mm",CAY,1,CAY,5,5
1/18/2024,LN01/24-053,Vật tư thay thế cho xe 51F12549. Xe đưa rước nhân viên. (BẢN MÃ 4MM GIÁ 15K. BẢN MÃ 10MM GIÁ 26K/CÁI) PO12/23-027/044/087.,PR23/12-040,PO12/23-044,0905500940000000,Sắt hộp tráng kẽm 30x60x1.8mm. - Dài 6000mm,CAY,1,CAY,1,1
2/27/2024,LN02/24-074,Vật Tư làm nhà chứa Rác thải Nguy hại PO02/24-031/032.,PR24/02-033,PO02/24-032,0905500940000000,Sắt hộp tráng kẽm 30x60x1.8mm. - Dài 6000mm,CAY,1,CAY,10,10
2/29/2024,LN02/24-089,Vật tư làm mái che  sân sau x7 PO02/24-048/053.,PR24/02-048,PO02/24-053,0905500940000000,Sắt hộp tráng kẽm 30x60x1.8mm. - Dài 6000mm,CAY,1,CAY,80,80
2/2/2024,LN02/24-005,Vật tư làm đường cung cấp nước giếng tưới cây PO01/24-082/PO02/24-005.,PR24/02-011,PO02/24-005,0905500950000000,Sắt hộp tráng kẽm 30x60x1.4mm,CAY,1,CAY,100,100
3/14/2024,LN03/24-061,Vật Tư chuyển VP bán TP lên Trên Lầu PO03/24-044.,PR24/03-039,PO03/24-044,0905500950000000,Sắt hộp tráng kẽm 30x60x1.4mm,CAY,1,CAY,9,9
2/2/2024,LN02/24-005,Vật tư làm đường cung cấp nước giếng tưới cây PO01/24-082/PO02/24-005.,PR24/02-011,PO02/24-005,0905500520000000,Sắt hộp tráng kẽm 30x30 x1.8,CAY,1,CAY,50,50
1/9/2024,LN01/24-019,VẬT TUWSUWAR CHỮA NHÀ VS X1 ( ANH HỢI) PO01/24-002/003.,PR24/01-007,PO01/24-003,0902202760000000,Rulô lăn sơn 10cm,Cây,1,Cây,1,1
2/26/2024,LN02/24-063,Mua vải lau phục vụ sản xuất+ dọn dẹp cuối năm PO01/24-102 VÀ PO02/24-014/030.,PR24/02-029,PO02/24-030,0927600096000000,ROTARY ENCODER E40S6 - 400 - 3 - N - 24 - 12 -24VDC +/-5%.,CAI,1,CAI,1,1
1/18/2024,LN01/24-049,Vật tư thay thế bảo trì cho máy in cuộn số 6. PO12/23-033/044/059/067.,PR23/12-049,PO12/23-059,0901400350000000,Rổ nhựa lỗ mịn Duy Tân 4T0 ( Đường kính 40mm ),CAI,1,CAI,1,1
1/18/2024,LN01/24-049,Vật tư thay thế bảo trì cho máy in cuộn số 6. PO12/23-033/044/059/067.,PR23/12-049,PO12/23-059,0901400330000000,Rổ nhựa lỗ mịn Duy Tân 3T0 ( Đường kính 30mm ),CAI,1,CAI,2,2
1/18/2024,LN01/24-049,Vật tư thay thế bảo trì cho máy in cuộn số 6. PO12/23-033/044/059/067.,PR23/12-049,PO12/23-059,0901400340000000,Rổ nhựa lỗ mịn Duy Tân 2T5 ( Đường kính 25mm ),CAI,1,CAI,1,1
1/10/2024,LN01/24-021,"Vật tư thay thế cho máy sợi LOHIA 1-2, vật tư sửa chữa máy móc thiết bị của phòng kỹ thuật. PO12/23-067 VÀ PO01/24-015.",PR24/01-019,PO01/24-015,0902201020000000,RƠ LAY IDEC 8 chân dẹt nhỏ 24VDC-5A,Cái,1,Cái,10,10
1/10/2024,LN01/24-021,"Vật tư thay thế cho máy sợi LOHIA 1-2, vật tư sửa chữa máy móc thiết bị của phòng kỹ thuật. PO12/23-067 VÀ PO01/24-015.",PR24/01-019,PO01/24-015,0902201780000000,RƠ LAY 14 chân dẹt lớn 10A - 24 VDC. - IDEC.,CAI,1,CAI,10,10
1/4/2024,LN01/24-003,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHIN PLASITIC, UNIPACK (SO2401-0001+SO2310-0052) ĐỀ NGHỊ NK THEO SL THỰC NHẬN 02 MÃ MỰC XANH LÁ/XANH TÍM.",PR24/01-009,PO01/24-007,MDM-RELEXBLUEC,RELEXBLUE C,KG,1,KG,105,105
1/26/2024,LN01/24-102,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG KCP VÀ CHINA (SO2312-0011+SO2401-0002) PO01/24-089. ĐỀ NGHỊ NK THEO SL THỰC NHẬN MỰC IN XANH TÍM Blue C : 375 kg thực nhận),PR24/01-086,PO01/24-089,MDM-RELEXBLUEC,RELEXBLUE C,KG,1,KG,365,365
