Số đơn hàng,Mã sản phẩm,Tên sản phẩm,Công việc,Tên công việc,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
SO2402-0024,0119119001025000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: DIAMOND. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSDIMOUBF",02,Công đoạn tạo sợi,TPH-1551,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",KG,KG,1133.048,1133.048
SO2402-0024,0119119001024000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BLUE BICYCLE (FOR EXPORT ONLY). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBLBIEX",02,Công đoạn tạo sợi,TPH-1551,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",KG,KG,80.616,80.616
SO2402-0024,0119119001036000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: LOVE BIRDS (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc] (PS)",02,Công đoạn tạo sợi,TPH-1551,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",KG,KG,566.524,566.524
SO2402-0024,0119119003045000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: SEMOLINA (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]-Pasir",02,Công đoạn tạo sợi,TPH-1551,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",KG,KG,80.814,80.814
SO2402-0024,0119119003044000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 85g/cái(+/-5%), MK: PS-NEUTRAL (WITHOUT WEIGHT). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",02,Công đoạn tạo sợi,TPH-1551,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",KG,KG,2291.004,2291.004
SO2402-0024,0119119002039000,"Bao TP-PP, trắng đục, K48.5x81.3LL(+/-1), TL: 83g/cái(+/-5%), MK: SPIII. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485813TDMFM.PSSPIII",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,10721.964,981.059706
SO2402-0024,0119119003044000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 85g/cái(+/-5%), MK: PS-NEUTRAL (WITHOUT WEIGHT). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,24704.649,2260.475384
SO2402-0024,0119119001034000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: PS-GBX WHEAT FLOUR (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSGBXWF",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,11226.579,1027.231979
SO2402-0024,0119119001031000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: ROTI CANAI. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSROCA",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,6908.664,632.142756
SO2402-0024,0119119001030000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: REWORK (2 mặt). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSREWORK",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,872.718,79.853697
SO2402-0024,0119119001029000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: RED ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSRERO",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,8727.18,798.53697
SO2402-0024,0119119001028000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSNBSP",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,872.718,79.853697
SO2402-0024,0119119001026000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: GOLDEN STATUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSGOST",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,872.718,79.853697
SO2402-0024,0119119001021000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE BLUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIBL",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,24180.324,2212.499646
SO2402-0024,0119119001020000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BALANCE NB. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBALANB",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,1738.618,159.083547
SO2402-0024,0119119001025000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: DIAMOND. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSDIMOUBF",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,12218.052,1117.951758
SO2402-0024,0119119001024000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BLUE BICYCLE (FOR EXPORT ONLY). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBLBIEX",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,869.309,79.541774
SO2402-0024,0119119001023000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE RED. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIRE",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,4363.59,399.268485
SO2402-0024,0119119001022000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE GREEN. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIGR",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,16581.642,1517.220243
SO2402-0024,0119119001036000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: LOVE BIRDS (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc] (PS)",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,6109.026,558.975879
SO2402-0024,0119119003045000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: SEMOLINA (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]-Pasir",03,Công đoạn dệt,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,871.451,79.737767
SO2402-0024,0119119001034000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: PS-GBX WHEAT FLOUR (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSGBXWF",13,Công đoạn in cuộn,IN,THAINMFM485TD.PSGBXWF,"Vải cuộn PP-In, trắng đục, K48.5cm, TL: 77.86g/84cm, MK: PS-GBX WHEAT FLOUR (3+1).",CAI,KG,13325,1037.4845
SO2402-0024,0119119001021000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE BLUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIBL",13,Công đoạn in cuộn,IN,THAINMFM485TD.PSBIBL,"Vải cuộn PP-In, trắng đục, K48.5cm, TL: 77.86g/84cm, MK: PS-Bicycle Blue. (In có tracking)",CAI,KG,28700,2234.582
SO2402-0024,0119119001031000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: ROTI CANAI. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSROCA",13,Công đoạn in cuộn,IN,THAINMFM485TD.PSROCA,"Vải cuộn PP-In, trắng đục, K48.5cm, TL: 77.86g/84cm, MK: ROTI CANAI. (In có tracking)",CAI,KG,8200,638.452
SO2402-0024,0119119003044000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 85g/cái(+/-5%), MK: PS-NEUTRAL (WITHOUT WEIGHT). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",13,Công đoạn in cuộn,IN,THAINMFM485089TD.PSNT,"Vải cuộn PP-In, trắng đục, K48.5cm, TL: 82.435g/89cm, MK: PS-NEUTRAL (In có tracking).",CAI,KG,27675,2281.25025
SO2402-0024,0119119001036000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: LOVE BIRDS (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc] (PS)",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,7168,555.08992
SO2402-0024,0119119003045000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: SEMOLINA (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]-Pasir",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,1020,78.9888
SO2402-0024,0119119001029000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: RED ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSRERO",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,10240,792.9856
SO2402-0024,0119119001028000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSNBSP",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,1024,79.29856
SO2402-0024,0119119001026000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: GOLDEN STATUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSGOST",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,1024,79.29856
SO2402-0024,0119119001025000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: DIAMOND. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSDIMOUBF",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,14336,1110.17984
SO2402-0024,0119119001024000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BLUE BICYCLE (FOR EXPORT ONLY). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBLBIEX",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,1020,78.9888
SO2402-0024,0119119001023000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE RED. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIRE",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,5120,396.4928
SO2402-0024,0119119001022000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE GREEN. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIGR",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,19456,1506.67264
SO2402-0024,0119119001020000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BALANCE NB. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBALANB",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,2040,157.9776
SO2402-0024,0119119003044000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 85g/cái(+/-5%), MK: PS-NEUTRAL (WITHOUT WEIGHT). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA485084TDMFM.PSNT,"Bao PP-In, trắng đục, K48.5x84LL (+/-1), cắt răng cưa 89cm (+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 83.015g/cái (+/-5%), MK: PS-NEUTRAL. (In có tracking)",CAI,KG,27000,2241.54
SO2402-0024,0119119001031000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: ROTI CANAI. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSROCA",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM.PSROCA,"Bao PP, trắng đục, K48.5x79.0LL(+/-1), cắt răng cưa 84.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 78.44gr/cái(+/-2.4), MK: ROTI CANAI. (In có tracking) [Tép 100 cái]",CAI,KG,8000,627.52
SO2402-0024,0119119001034000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: PS-GBX WHEAT FLOUR (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSGBXWF",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM.PSGBXWF,"Bao PP, trắng đục, K48.5x79.0LL(+/-1), cắt răng cưa 84.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 78.44gr/cái(+/-2.4), MK: PS-GBX WHEAT FLOUR (3+1). [Tép 100 cái]",CAI,KG,13000,1019.72
SO2402-0024,0119119001021000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE BLUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIBL",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM.PSBIBL,"Bao PP, trắng đục, K48.5x79.0LL(+/-1), cắt răng cưa 84.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 78.44gr/cái(+/-2.4), MK: PS-Bicycle Blue. (In có tracking) [Tép 100 cái]",CAI,KG,28000,2196.32
SO2402-0024,0119119001030000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: REWORK (2 mặt). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSREWORK",15,Công đoạn cắt may tự động,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,1024,79.29856
SO2402-0024,0119119002039000,"Bao TP-PP, trắng đục, K48.5x81.3LL(+/-1), TL: 83g/cái(+/-5%), MK: SPIII. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485813TDMFM.PSSPIII",15,Công đoạn cắt may tự động,BAO,CMA485813TDMFM,"Bao PP, trắng đục, K48.5x81.3LL(+/-1), cắt răng cưa 86cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 79.27g/cái(+/-2.4).",CAI,KG,12288,974.06976
SO2402-0024,0119119001029000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: RED ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSRERO",17,Công đoạn in cái (in thủ công),IN,INB485079TDMFM.PSRERO,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x79LL(+/-1), TL: 78.44gr/cái(+/-5%), MK: PS-RED ROSES. [In có tracking]",CAI,KG,10000,784.4
SO2402-0024,0119119001028000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSNBSP",17,Công đoạn in cái (in thủ công),IN,INB485079TDMFM.PSNBSP,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x79LL(+/-1), TL: 78.44gr/cái(+/-5%), MK: PS-NB SPECIAL. [In có tracking]",CAI,KG,1000,78.44
SO2402-0024,0119119001026000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: GOLDEN STATUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSGOST",17,Công đoạn in cái (in thủ công),IN,INB485079TDMFM.PSGOST,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x79LL(+/-1), TL: 78.44gr/cái(+/-5%), MK: PS-GOLDEN STATUE. [In có tracking]",CAI,KG,1000,78.44
SO2402-0024,0119119001025000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: DIAMOND. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSDIMOUBF",17,Công đoạn in cái (in thủ công),IN,INB485079TDMFM.PSDIMOUBF,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x79LL(+/-1), TL: 78.44gr/cái(+/5%), MK: PS-Diamond UBF. [In có tracking]",CAI,KG,14000,1098.16
SO2402-0024,0119119001024000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BLUE BICYCLE (FOR EXPORT ONLY). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBLBIEX",17,Công đoạn in cái (in thủ công),IN,INB485079TDMFM.PSBLBIEX,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x79LL(+/-1), TL: 78.44gr/cái(+/-5%), MK: PS-BLUE BICYCLE (EXPORT). [In có tracking]",CAI,KG,1000,78.44
SO2402-0024,0119119001023000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE RED. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIRE",17,Công đoạn in cái (in thủ công),IN,INB485079TDMFM.PSBIRE,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x79LL(+/-1), TL: 78.44gr/cái(+/5%), MK: PS-Bicycle Red. [In có tracking]",CAI,KG,5000,392.2
SO2402-0024,0119119001022000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE GREEN. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIGR",17,Công đoạn in cái (in thủ công),IN,INB485079TDMFM.PSBIGR,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x79LL(+/-1), TL: 78.44gr/cái(+/5%), MK: PS-Bicycle Green. [In có tracking]",CAI,KG,19000,1490.36
