Mã số,Mặt hàng,Đơn vị tính 1,SL Đầu kỳ 1,Giá trị đầu kỳ 1,SL Nhập 1,Giá trị Nhập 1,SL Xuất 1,Giá trị xuất 1,SL Tồn 1,Giá trị tồn 1,Đơn vị tính 2,SL Đầu kỳ 2,SL Nhập 2,SL Xuất 2,SL Tồn 2,Date
VPP003,Bìa Lổ Mỏng,XAP,5,170000,0,0,0,0,5,170000,XAP,5,0,0,5,17/09/2024
VPP004,Decal Oji,XAP,33,2640292,10,800000,10,800000,33,2640292,XAP,33,10,10,33,17/09/2024
VPP007,Mực lông dầu đỏ,HOP,43,359931,12,102000,12,102000,43,359931,HOP,48,12,12,48,17/09/2024
VPP008,Mực lông dầu xanh,HOP,22,186102,12,102000,12,102000,22,186102,HOP,26,12,12,26,17/09/2024
VPP-010000005000000,Bút lông dầu đen,CAI,9,72000,0,0,0,0,9,72000,CAI,10,0,0,10,17/09/2024
5300101670000000,Nước suối aquafina 500ml,CHAI,1410,5170357,0,0,0,0,1410,5170357,CHAI,1410,0,0,1410,17/09/2024
53NUOCKH33000495,Nước suối Aquafina 355ml,CHAI,277,908826,0,0,0,0,277,908826,CHAI,277,0,0,277,17/09/2024
5300100260000000,Bao Thư 12x22,Cái,102,70000,0,0,0,0,102,70000,Cái,102,0,0,102,17/09/2024
5300100320000000,Bìa Còng 7 cm,Cái,7,223000,0,0,0,0,7,223000,Cái,7,0,0,7,17/09/2024
5300100340000000,Bìa Nút,Cái,9,35527,0,0,0,0,9,35527,Cái,9,0,0,9,17/09/2024
5300100350000000,Bút Lông Bảng xanh,Cây,32,241097,20,150000,20,150000,32,241097,Cây,32,20,20,32,17/09/2024
5300100400000000,Bút Gel B01,Cây,1,5700,0,0,0,0,1,5700,Cây,1,0,0,1,17/09/2024
5300100470000000,Giấy A4 80 Hồng,GRAM,19,1427871,0,0,0,0,19,1427871,GRAM,20,0,0,20,17/09/2024
5300100490000000,Giấy A4 Màu Vàng 70,GRAM,12,874659,0,0,0,0,12,874659,GRAM,13,0,0,13,17/09/2024
5300100500000000,Giấy A4 Màu xanh 70,GRAM,17,1244194,0,0,0,0,17,1244194,GRAM,18,0,0,18,17/09/2024
5300100520000000,Giấy Giới Thiệu,QUYEN,1,0,0,0,0,0,1,0,QUYEN,1,0,0,1,17/09/2024
5300100570000000,Kẹp Bướm 32 mm,Hộp,11,132000,5,60000,5,60000,11,132000,Hộp,11,5,5,11,17/09/2024
5300100640000000,Tập SV 200 trang,QUYEN,9,135000,0,0,0,0,9,135000,QUYEN,9,0,0,9,17/09/2024
5300100700000000,Phiếu Xuất Kho 3 Liên,QUYEN,5,0,0,0,0,0,5,0,QUYEN,6,0,0,6,17/09/2024
5300100720000000,Phiếu Nhập Kho 3 Liên,QUYEN,3,69000,0,0,0,0,3,69000,QUYEN,4,0,0,4,17/09/2024
5300100730000000,Hồ Dán,LO,7,0,0,0,0,0,7,0,LO,7,0,0,7,17/09/2024
5300100780000000,Bút Chì,Cây,11,28722,0,0,0,0,11,28722,Cây,11,0,0,11,17/09/2024
5300100850000000,Kẹp Bướm 41 mm,Hộp,1,14286,0,0,0,0,1,14286,Hộp,1,0,0,1,17/09/2024
5300100880000000,Mực Dấu Xanh,Hộp,3,99000,0,0,0,0,3,99000,Hộp,3,0,0,3,17/09/2024
5300100890000000,Mực Dấu Đỏ,Hộp,2,64000,0,0,0,0,2,64000,Hộp,2,0,0,2,17/09/2024
5300100900000000,Bao Thư 12x18,Cái,103,92000,0,0,0,0,103,92000,Cái,103,0,0,103,17/09/2024
5300100910000000,Bìa Kiếng A4,Cái,5,250000,0,0,0,0,5,250000,Cái,5,0,0,5,17/09/2024
5300100940000000,Giấy A3,GRAM,3,311667,0,0,0,0,3,311667,GRAM,3,0,0,3,17/09/2024
5300100960000000,Sổ Ca Rô 25x33 Dày,QUYEN,9,366545,0,0,0,0,9,366545,QUYEN,9,0,0,9,17/09/2024
5300101100000000,Bấm 2 lỗ 837,Cái,1,40000,0,0,0,0,1,40000,Cái,1,0,0,1,17/09/2024
5300101130000000,Bút lông bảng đỏ,Cây,14,105000,0,0,0,0,14,105000,Cây,14,0,0,14,17/09/2024
5300101220000000,Giấy nêm Phong,XẤP,2,0,0,0,0,0,2,0,XẤP,2,0,0,2,17/09/2024
5300101350000000,Giấy NoTe Mũi Tên,XẤP,6,60000,0,0,0,0,6,60000,XẤP,6,0,0,6,17/09/2024
5300101390000000,Nhựa ép plastic A4.,XẤP,6,540000,0,0,0,0,6,540000,XẤP,7,0,0,7,17/09/2024
5300101450000000,Ghi Chú,XẤP,1,5250,0,0,0,0,1,5250,XẤP,1,0,0,1,17/09/2024
5300101460000000,Kim bấm Trio23//17,Cái,1,20000,0,0,0,0,1,20000,Cái,1,0,0,1,17/09/2024
5300101730000000,Túi Y Tế Loại C,Cái,4,520000,0,0,0,0,4,520000,Cái,4,0,0,4,17/09/2024
5300101830000000,Bút lông đâu Highper-B màu đỏ,Cây,2,24250,0,0,0,0,2,24250,Cây,2,0,0,2,17/09/2024
53AOCANTINL00082N,Áo nhân viên nhà ăn-size L,Cái,20,1925000,0,0,1,96250,19,1828750,Cái,32,0,1,31,17/09/2024
53AOCANTINM00080N,Áo nhân viên nhà ăn-size M,Cái,30,2900000,0,0,0,0,30,2900000,Cái,30,0,0,30,17/09/2024
53AOCNDOXXL00063N,Áo Thun CN (đỏ viền đen)-size XXL,Cái,101,8080000,0,0,101,8080000,0,0,Cái,231,0,101,130,17/09/2024
53AOCNDOZXL00062N,Áo Thun CN (đỏ viền đen)-size XL,Cái,297,23760000,0,0,139,11120000,158,12640000,Cái,563,0,139,424,17/09/2024
53AOCNDXXXL00064N,Áo Thun CN (đỏ viền đen)-size XXXL,Cái,51,4080000,0,0,45,3600000,6,480000,Cái,181,0,45,136,17/09/2024
53AOKCSNAXL00006N,Áo KCS Nam- size XL,Cái,10,1150000,0,0,0,0,10,1150000,Cái,12,0,0,12,17/09/2024
53AOKCSNUXL00013N,Áo KCS Nữ- size XL,Cái,20,2100000,20,2100000,26,2730000,14,1470000,Cái,20,20,26,14,17/09/2024
53AOKCSNUZL00012N,Áo KCS Nữ- size L,Cái,20,2100000,20,2100000,29,3045000,11,1155000,Cái,20,20,29,11,17/09/2024
53AOKCSNUZM00011N,Áo KCS Nữ- size M,Cái,20,2100000,20,2100000,26,2730000,14,1470000,Cái,20,20,26,14,17/09/2024
53AOKCSNXXL00007N,Áo KCS Nam- size XXL,CAI,10,1150000,0,0,0,0,10,1150000,CAI,10,0,0,10,17/09/2024
53AOKTHDTZL00068N,Áo Xanh đen Kỹ thuật tay dài-size L,Cái,35,3500000,0,0,33,3300000,2,200000,Cái,64,0,33,31,17/09/2024
53AOKTHNTZL00075N,Áo Xanh đen Kỹ thuật tay ngắn-size L,Cái,14,1260000,0,0,9,810000,5,450000,Cái,50,0,9,41,17/09/2024
53AOKTHNXXL00077N,Áo Xanh đen Kỹ thuật tay ngắn-size XXL,Cái,18,1620000,0,0,12,1080000,6,540000,Cái,18,0,12,6,17/09/2024
53AOVBDOXXL00021N,Áo Nam (VP) màu đỏ-size XXL,Cái,16,1440000,0,0,0,0,16,1440000,Cái,24,0,0,24,17/09/2024
53AOVBDXXXL00022N,Áo Nam (VP) màu đỏ-size XXXL,Cái,9,810000,0,0,2,180000,7,630000,Cái,11,0,2,9,17/09/2024
53AOVBVXXXL00029N,Áo Nam (VP) màu Vàng-size XXXL,Cái,7,630000,0,0,2,180000,5,450000,Cái,7,0,2,5,17/09/2024
53AOVBXXXXL00036N,Áo Nam (VP) màu Xanh-size XXXL,Cái,8,720000,0,0,2,180000,6,540000,Cái,13,0,2,11,17/09/2024
53AOVPBDOXL00020N,Áo Nam (VP) màu đỏ-size XL,Cái,57,5438108,0,0,0,0,57,5438108,Cái,74,0,0,74,17/09/2024
53AOVPBDOZL00019N,Áo Nam (VP) màu đỏ-size L,Cái,36,3448696,0,0,4,383188,32,3065508,Cái,69,0,4,65,17/09/2024
53AOVPBDOZM00018N,Áo Nam (VP) màu đỏ-size M,Cái,41,3934776,0,0,4,383881,37,3550895,Cái,67,0,4,63,17/09/2024
53AOVPBDOZS00017N,Áo Nam (VP) màu đỏ-size S,Cái,127,12217597,0,0,0,0,127,12217597,Cái,129,0,0,129,17/09/2024
53AOVPBVANL00026N,Áo Nam (VP) màu Vàng-size L,Cái,44,4218824,0,0,4,383529,40,3835295,Cái,68,0,4,64,17/09/2024
53AOVPBVANM00025N,Áo Nam (VP) màu Vàng-size M,Cái,34,3282951,0,0,6,579344,28,2703607,Cái,61,0,6,55,17/09/2024
53AOVPBVANS00024N,Áo Nam (VP) màu Vàng-size S,Cái,8,720000,0,0,0,0,8,720000,Cái,30,0,0,30,17/09/2024
53AOVPBVAXL00027N,Áo Nam (VP) màu Vàng-size XL,Cái,54,5117143,0,0,0,0,54,5117143,Cái,84,0,0,84,17/09/2024
53AOVPBVXXL00028N,Áo Nam (VP) màu Vàng-size XXL,Cái,27,2430000,0,0,0,0,27,2430000,Cái,27,0,0,27,17/09/2024
53AOVPBXANL00033N,Áo Nam (VP) màu Xanh-size L,Cái,46,4418788,0,0,4,384242,42,4034546,Cái,66,0,4,62,17/09/2024
53AOVPBXANM00032N,Áo Nam (VP) màu Xanh-size M,Cái,50,4785714,0,0,4,382857,46,4402857,Cái,70,0,4,66,17/09/2024
53AOVPBXANS00031N,Áo Nam (VP) màu Xanh-size S,Cái,75,7150000,0,0,0,0,75,7150000,Cái,75,0,0,75,17/09/2024
53AOVPBXAXL00034N,Áo Nam (VP) màu Xanh-size XL,Cái,61,5890000,0,0,0,0,61,5890000,Cái,61,0,0,61,17/09/2024
53AOVPBXXXL00035N,Áo Nam (VP) màu Xanh-size XXL,Cái,26,2340000,0,0,0,0,26,2340000,Cái,26,0,0,26,17/09/2024
53AOVPGDOXL00041N,Áo Nữ (VP) màu đỏ-size XL,Cái,14,1260000,0,0,0,0,14,1260000,Cái,14,0,0,14,17/09/2024
53AOVPGDOZL00040N,Áo Nữ (VP) màu đỏ-size L,Cái,52,5065185,0,0,0,0,52,5065185,Cái,54,0,0,54,17/09/2024
53AOVPGDOZM00039N,Áo Nữ (VP) màu đỏ-size M,Cái,56,5440000,0,0,0,0,56,5440000,Cái,56,0,0,56,17/09/2024
53AOVPGDOZS00038N,Áo Nữ (VP) màu đỏ-size S,Cái,66,6340000,0,0,0,0,66,6340000,Cái,66,0,0,66,17/09/2024
53AOVPGDXXL00042N,Áo Nữ  (VP) màu đỏ-size XXL,Cái,13,1170000,0,0,0,0,13,1170000,Cái,13,0,0,13,17/09/2024
53AOVPGVANL00047N,Áo Nữ (VP) màu Vàng-size L,Cái,53,5106508,0,0,0,0,53,5106508,Cái,63,0,0,63,17/09/2024
53AOVPGVANM00046N,Áo Nữ (VP) màu Vàng-size M,Cái,56,5440000,0,0,0,0,56,5440000,Cái,56,0,0,56,17/09/2024
53AOVPGVANS00045N,Áo Nữ(VP) màu Vàng-size S,Cái,61,5890000,0,0,0,0,61,5890000,Cái,61,0,0,61,17/09/2024
53AOVPGVAXL00048N,Áo Nữ (VP) màu Vàng-size XL,Cái,17,1530000,0,0,0,0,17,1530000,Cái,17,0,0,17,17/09/2024
53AOVPGVXXL00049N,Áo Nữ (VP) màu Vàng-size XXL,Cái,10,900000,0,0,0,0,10,900000,Cái,10,0,0,10,17/09/2024
53AOVPGXANL00054N,Áo Nữ (VP) màu Xanh-size L,Cái,58,5620000,0,0,0,0,58,5620000,Cái,58,0,0,58,17/09/2024
53AOVPGXANM00053N,Áo Nữ (VP) màu Xanh-size M,Cái,55,5350000,0,0,0,0,55,5350000,Cái,55,0,0,55,17/09/2024
53AOVPGXANS00052N,Áo Nữ (VP) màu Xanh-size S,Cái,66,6340000,0,0,0,0,66,6340000,Cái,66,0,0,66,17/09/2024
53AOVPGXAXL00055N,Áo Nữ (VP) màu Xanh-size XL,Cái,20,1800000,0,0,0,0,20,1800000,Cái,20,0,0,20,17/09/2024
53AOVPGXXXL00056N,Áo Nữ (VP) màu Xanh-size XXL,Cái,11,990000,0,0,0,0,11,990000,Cái,11,0,0,11,17/09/2024
53DPBAOVEZZ00085N,Bộ quần áo Bảo vệ -Size 6 (M),Bộ,12,3360000,10,2800000,17,4760000,5,1400000,Bộ,17,10,17,10,17/09/2024
53DPBAOVEZZ00086N,Bộ quần áo Bảo vệ -Size 7(L),Bộ,11,3080000,10,2800000,19,5320000,2,560000,Bộ,18,10,19,9,17/09/2024
53DPBAOVEZZ00087N,Bộ quần áo Bảo vệ -Size 8 (XL),Bộ,11,3080000,10,2800000,10,2800000,11,3080000,Bộ,28,10,10,28,17/09/2024
53NOBHTXCZZ00493,Nón bảo hộ cho tài xế,Cái,1,370000,0,0,0,0,1,370000,Cái,1,0,0,1,17/09/2024
53PKBAOVEZZ00089,Cầu vai +Nón (nhân viên Bảo vệ),Cái,13,260000,0,0,0,0,13,260000,Cái,13,0,0,13,17/09/2024
53PKBAOVEZZ00090,ngôi sao nón bảo vệ,Cái,18,900000,0,0,0,0,18,900000,Cái,20,0,0,20,17/09/2024
53PKBAOVEZZ00091,cà vạt cho bảo vệ,Cái,7,140000,0,0,0,0,7,140000,Cái,20,0,0,20,17/09/2024
BAQ012,Bao chân cho khách tham quan,Đôi,300,936666,0,0,0,0,300,936666,Đôi,300,0,0,300,17/09/2024
VPP005,Bút lông bảng đen,Cây,2,15000,0,0,0,0,2,15000,Cây,2,0,0,2,17/09/2024
VPP006,Bìa Phân Trang Màu,XAP,2,16000,0,0,0,0,2,16000,XAP,2,0,0,2,17/09/2024
5300100390000000,Bút Dạ Quang,Cây,12,66000,0,0,0,0,12,66000,Cây,12,0,0,12,17/09/2024
5300101370000000,Giấy In Ành 01 mặt,XẤP,1,55000,0,0,0,0,1,55000,XẤP,1,0,0,1,17/09/2024
VPP002,Bút Bi Để Bàn,Bộ,5,59000,3,36000,3,36000,5,59000,Bộ,5,3,3,5,17/09/2024
5200110650000003,Xà phòng rửa chén,THUNG,5,850000,0,0,0,0,5,850000,THUNG,5,0,0,5,17/09/2024
53AOKTHNTZM00074,Áo Xanh đen Kỹ thuật tay ngắn-size M,CAI,28,2520000,0,0,6,540000,22,1980000,CAI,50,0,6,44,17/09/2024
53AOKTHDTZS00066,Áo Xanh đen Kỹ thuật tay dài-size S,CAI,31,3100000,0,0,9,900000,22,2200000,CAI,50,0,9,41,17/09/2024
53AOKTHDTZM00067N,Áo Xanh đen Kỹ thuật tay dài-size M,CAI,43,4300000,0,0,30,3000000,13,1300000,CAI,50,0,30,20,17/09/2024
53AOKCSGRZS00010N,Áo KCS Nữ- size S,CAI,50,5000000,0,0,0,0,50,5000000,CAI,50,0,0,50,17/09/2024
53AOKCSNAMS00003N,Áo KCS Nam- size S,CAI,44,4400000,0,0,3,300000,41,4100000,CAI,50,0,3,47,17/09/2024
53AOKCSNAMM00004N,Áo KCS Nam- size M,CAI,47,4700000,0,0,6,600000,41,4100000,CAI,50,0,6,44,17/09/2024
5300101860000000,Dây đeo thẻ Khách.,CAI,70,277500,15,60000,15,60000,70,277500,CAI,70,15,15,70,17/09/2024
5300101890000000,Miếng cước chà màu xanh.,MIENG,10,131800,0,0,0,0,10,131800,MIENG,10,0,0,10,17/09/2024
5300101640000000,Bút lông dầu Thiên Long PM-04,CAI,5,40000,0,0,0,0,5,40000,CAI,5,0,0,5,17/09/2024
0905100060000000,Chén ăn Cơm,CAI,20,680000,0,0,0,0,20,680000,CAI,20,0,0,20,17/09/2024
0905100070000000,Chén nước mắm,CAI,6,144000,0,0,0,0,6,144000,CAI,6,0,0,6,17/09/2024
0905100080000000,Đĩa Muối Tiêu,CAI,6,114000,0,0,0,0,6,114000,CAI,6,0,0,6,17/09/2024
0905100090000000,Đũa ăn cơm,DOI,20,170000,0,0,0,0,20,170000,DOI,20,0,0,20,17/09/2024
0905100100000000,Đĩa Size Nhỏ,CAI,6,450000,0,0,0,0,6,450000,CAI,6,0,0,6,17/09/2024
0905100110000000,Đĩa size Trung,CAI,6,570000,0,0,0,0,6,570000,CAI,6,0,0,6,17/09/2024
0905100120000000,Đĩa size lớn,CAI,6,690000,0,0,0,0,6,690000,CAI,6,0,0,6,17/09/2024
0905100130000000,Tô Múc Canh size Trung,CAI,5,445000,0,0,0,0,5,445000,CAI,5,0,0,5,17/09/2024
0905100140000000,Tô Múc canh Size lớn,CAI,6,702000,0,0,0,0,6,702000,CAI,6,0,0,6,17/09/2024
5300101930000000,Sàn 2 bếp á,CAI,1,13800000,0,0,0,0,1,13800000,CAI,1,0,0,1,17/09/2024
5300101940000000,Thùng đá INOX 304,CAI,1,7500000,0,0,0,0,1,7500000,CAI,1,0,0,1,17/09/2024
5300101950000000,Hệ sàn bếp á Đơn,CAI,1,21500000,0,0,0,0,1,21500000,CAI,1,0,0,1,17/09/2024
5300101960000000,Khu rửa Nồi Cao 300mm (ngồi Rửa),CAI,1,9000000,0,0,0,0,1,9000000,CAI,1,0,0,1,17/09/2024
5300101970000000,Rổ vo gạo 40cm,CAI,1,295000,0,0,0,0,1,295000,CAI,1,0,0,1,17/09/2024
5300101980000000,Kệ 1 tầng song Trên bồn cầu,CAI,1,7600000,0,0,0,0,1,7600000,CAI,1,0,0,1,17/09/2024
5300101990000000,Kệ 3 Tầng úp Ly có khay hứng nước,CAI,1,7400000,0,0,0,0,1,7400000,CAI,1,0,0,1,17/09/2024
5300102000000000,Bẫy Mỡ,CAI,1,3500000,0,0,0,0,1,3500000,CAI,1,0,0,1,17/09/2024
0923700011000000,Kéo cắt giấy S180 trung.,CAI,1,12000,0,0,0,0,1,12000,CAI,2,0,0,2,17/09/2024
5300102030000000,Lá cờ ĐÀI LOAN  KT : 1000 x 1400mm,CAI,1,350000,0,0,0,0,1,350000,CAI,1,0,0,1,17/09/2024
5300102040000000,Lá cờ ĐÀI LOAN  KT : 130x250mm,CAI,1,40000,0,0,0,0,1,40000,CAI,1,0,0,1,17/09/2024
5300101210000000,Bút lông kim PM04 - Xanh,CAI,9,72000,0,0,0,0,9,72000,CAI,9,0,0,9,17/09/2024
53AOCNXXXXL00065N,Áo Thun CN (đỏ viền đen)-size XXXXL,CAI,51,4080000,0,0,6,480000,45,3600000,CAI,51,0,6,45,17/09/2024
5300101110000000,"Mút lau bảng deli 7810, bông lau bảng fooc",CAI,1,10000,0,0,0,0,1,10000,CAI,1,0,0,1,17/09/2024
5300100950000000,Giấy A1,TO,20,60000,20,60000,20,60000,20,60000,TO,20,20,20,20,17/09/2024
SOI-4T,"Sợi PP, xám tro 8C, 700D, 2.55mm.",KG,1675.06,22661887,0,0,0,0,1675.06,22661887,KG,1675.06,0,0,1675.06,17/09/2024
SOI-BEPP-02,"Sợi PP, dệt đai, màu beige. [Sợi chuyển mã]",KG,1191.75,27811907,0,0,0,0,1191.75,27811907,KG,1191.75,0,0,1191.75,17/09/2024
SOI-BEPP-03,"Sợi PP, dệt đai, màu beige, 2400D, 3.7mm. [màu Beige Đại Lam Hồng]",KG,600.478,14902063,0,0,0,0,600.478,14902063,KG,600.478,0,0,600.478,17/09/2024
SOI-BEPP-04,"Sợi PP, dệt đai, màu beige, 2400D, 3.7mm. [màu Beige DW] [BE66125A]",KG,138.881,3383141,0,0,0,0,138.881,3383141,KG,138.881,0,0,138.881,17/09/2024
SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",KG,3700.53,88638505,0,0,0,0,3700.53,88638505,KG,3700.53,0,0,3700.53,17/09/2024
SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.",KG,3799.6,77996768,0,0,0,0,3799.6,77996768,KG,3799.6,0,0,3799.6,17/09/2024
SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",KG,1054.656,27542341,0,0,0,0,1054.656,27542341,KG,1054.656,0,0,1054.656,17/09/2024
SOI-DCA-01,"Sợi PP, màu cam, 710D, 2.60mm.",KG,2268,46556657,0,0,0,0,2268,46556657,KG,2268,0,0,2268,17/09/2024
SOI-DCA-02,"Sợi PP, màu cam, 730D, 3.33mm, 4.1kgF, 20%.",KG,521.46,3816068,0,0,0,0,521.46,3816068,KG,521.46,0,0,521.46,17/09/2024
SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",KG,648.002,13301939,0,0,0,0,648.002,13301939,KG,648.002,0,0,648.002,17/09/2024
SOI-DL100,"Sợi trắng UV, Denier 1670D, bản chỉ 1.9-1.95mm.",KG,1604,39891480,0,0,0,0,1604,39891480,KG,1604,0,0,1604,17/09/2024
SOI-DL101,"Sợi trắng UV, Denier 1620D, bản chỉ 5.0 mm.",KG,274,6814380,0,0,0,0,274,6814380,KG,274,0,0,274,17/09/2024
SOI-DL103,"Sợi màu be, Denier 1350D, bản chỉ  3.3 mm.",KG,390,8975070,0,0,0,0,390,8975070,KG,390,0,0,390,17/09/2024
SOI-DL78,"Sợi trắng, Denier 1850D, bản chỉ  5 mm",KG,997.34,25221814,0,0,0,0,997.34,25221814,KG,997.34,0,0,997.34,17/09/2024
SOI-DL91,"Sợi màu be, Denier 1250D, bản chỉ  1.8 mm",KG,521,8118743,0,0,0,0,521,8118743,KG,521,0,0,521,17/09/2024
SOI-DL95,"Sợi màu be, Denier 1180D, bản chỉ  1.9 mm",KG,365.19,5803234,0,0,0,0,365.19,5803234,KG,365.19,0,0,365.19,17/09/2024
SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",KG,688.86,0,0,0,0,0,688.86,0,KG,688.86,0,0,688.86,17/09/2024
SOI-DTT-01,"Sợi PP, trắng trong, 830D, bản sợi 2.60mm.",KG,1283.04,17477150,0,0,0,0,1283.04,17477150,KG,1283.04,0,0,1283.04,17/09/2024
SOI-DVA-01,"Sợi PP, màu vàng (EMH 22268) , 2.55mm, 1010D.",KG,614.964,12406284,0,0,0,0,614.964,12406284,KG,614.964,0,0,614.964,17/09/2024
SOI-DVA-02,"Sợi PP, màu vàng (EMH 22268) , 3.0mm, 1010D.",KG,270,0,0,0,0,0,270,0,KG,270,0,0,270,17/09/2024
SOI-DVA-03,"Sợi PP, màu vàng (EMH 22269) , 2.6mm, 830D.",KG,1599.65,34651212,0,0,0,0,1599.65,34651212,KG,1599.65,0,0,1599.65,17/09/2024
SOI-DW23,"Sợi PP, trắng tẩy, 630D, 2.60mm.",KG,1298.343,24029732,0,0,0,0,1298.343,24029732,KG,1298.343,0,0,1298.343,17/09/2024
SOI-DW24,"Sợi PP, màu cam, 730D, 3.33mm, 4.1kgF, 20%.",KG,715.224,18066558,0,0,0,0,715.224,18066558,KG,715.224,0,0,715.224,17/09/2024
SOI-DW31,"Sợi PP, trắng trong, 830D, bản sợi 2.60mm.",KG,492.191,12312650,0,0,0,0,492.191,12312650,KG,492.191,0,0,492.191,17/09/2024
SOI-DW33,"Sợi PP, vàng chanh, 830D, bản sợi 2.60mm.",KG,189.825,4883248,0,0,0,0,189.825,4883248,KG,189.825,0,0,189.825,17/09/2024
SOI-DW41,"Sợi PP, màu beige (nâu đất), 770D, 3.3mm, 4kgF, giãn dài 20%.",KG,0.002,48,0,0,0,0,0.002,48,KG,0.002,0,0,0.002,17/09/2024
SOI-DW42,"Sợi PP, màu cam, 720D, 2.60mm. [EMH3004A + Sủi màu cam]",KG,949.86,22773843,0,0,0,0,949.86,22773843,KG,949.86,0,0,949.86,17/09/2024
SOI-DW46,"Sợi PP, vàng chanh, 720D, 2.60mm. [Vàng EMH2014]",KG,336.33,8569762,0,0,0,0,336.33,8569762,KG,336.33,0,0,336.33,17/09/2024
SOI-DW47,"Sợi PP, trắng trong, 720D, 2.60mm.",KG,682.456,17072319,0,0,0,0,682.456,17072319,KG,682.456,0,0,682.456,17/09/2024
SOI-DW48,"Sợi PP, màu cam, 830D, bản sợi 2.60mm. [EMH3004A + Có sủi màu]",KG,287.13,6884246,0,0,0,0,287.13,6884246,KG,287.13,0,0,287.13,17/09/2024
SOI-DW49,"Sợi PP, trắng đục, 830D, bản chỉ 2.60mm. [8.3%-Talc]",KG,179.736,4277537,0,0,0,0,179.736,4277537,KG,179.736,0,0,179.736,17/09/2024
SOI-DW5,"Sợi PP, 830D, 2.50mm, xanh lá.",KG,392.921,9652497,0,0,0,0,392.921,9652497,KG,392.921,0,0,392.921,17/09/2024
SOI-DXL-01,"Sợi PP, màu xanh lá, 770D (cũ 830D), 2.60mm.",KG,277.302,6753199,0,0,0,0,277.302,6753199,KG,277.302,0,0,277.302,17/09/2024
SOI-GL15,"Sợi PP, trắng đục, 920D, 2.25mm. [33.3TC] [Recycled]",KG,0.007,-55,0,0,0,0,0.007,-55,KG,0.007,0,0,0.007,17/09/2024
SOI-GL16-3,"Sợi PP, trắng đục, 880D, 2.91mm. [22.7TC] [No Recycled]",KG,2651.2,54422841,0,0,0,0,2651.2,54422841,KG,2651.2,0,0,2651.2,17/09/2024
SOI-GL18-2,"Sợi PP, trắng đục, 960D, 2.91mm. [20TC] [No Recycled]",KG,1058.4,21726438,0,0,0,0,1058.4,21726438,KG,1058.4,0,0,1058.4,17/09/2024
SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",KG,291.6,12840059,0,0,0,0,291.6,12840059,KG,291.6,0,0,291.6,17/09/2024
SOI-HDPE003-2,"Sợi HDPE, 790D, 3.12mm, trắng đục. [20TC05PPA] [RecHDPE]",KG,492.42,11466000,0,0,0,0,492.42,11466000,KG,492.42,0,0,492.42,17/09/2024
SOI-HV14,"Sợi PP, trắng đục, 730D, 2.55mm. [Non-Recycled]",KG,723.6,14853790,0,0,0,0,723.6,14853790,KG,723.6,0,0,723.6,17/09/2024
SOI-HV16,"Sợi PP, 670D, 2.60mm, trắng UV.",KG,0.07,1661,0,0,0,0,0.07,1661,KG,0.07,0,0,0.07,17/09/2024
SOI-HV4,"Sợi PP, trắng UV, 740D, 2.60mm. [20.0Talc+1.3UV]",KG,475.51,9762028,0,0,0,0,475.51,9762028,KG,475.45,0,0,475.45,17/09/2024
SOI-HW10,"Sợi PP, màu vàng, 2.60mm, 730D.",KG,502,427076,0,0,0,0,502,427076,KG,502,0,0,502,17/09/2024
SOI-HW2,"Sợi PP, màu vàng, 2.60mm, 820D.",KG,870.82,19715365,0,0,0,0,870.82,19715365,KG,870.82,0,0,870.82,17/09/2024
SOI-HW3,"Sợi PP, xanh dương, 2.60mm, 820D.",KG,526.925,10033179,0,0,0,0,526.925,10033179,KG,526.925,0,0,526.925,17/09/2024
SOI-HW9,"Sợi PP, xanh dương, 2.55mm, 730D.",KG,281.024,5350978,0,0,0,0,281.024,5350978,KG,281.024,0,0,281.024,17/09/2024
SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KG,4441.27,83506658,0,0,0,0,4441.27,83506658,KG,4441.27,0,0,4441.27,17/09/2024
SOI-IT4,"Sợi PP, màu trắng tẩy, 720D, 2.00mm, 3.6kgF, 20%. [Tự hủy]",KG,145.015,3439756,0,0,0,0,145.015,3439756,KG,145.015,0,0,145.015,17/09/2024
SOI-JB1,"Sợi PP, trắng UV, 1470D, 3.30mm.",KG,464,11407904,0,0,0,0,464,11407904,KG,464,0,0,464,17/09/2024
SOI-JB15,"Sợi PP, trắng UV, 1600D, 2.20mm. [88TCHF006R-26UV793]",KG,610.566,15722685,0,0,0,0,610.566,15722685,KG,610.566,0,0,610.566,17/09/2024
SOI-JB2,"Sợi PP, trắng UV, 1670D, 2.20mm. [8.00%TC-2.60%UV]",KG,262.214,6783214,0,0,0,0,262.214,6783214,KG,262.214,0,0,262.214,17/09/2024
